date,ticker,open,high,low,close,volume,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,llm_score,enough_history,score,selected,weight
2018-01-31,AAPL,39.04305944765361,39.41039864035675,38.95649061096402,39.1740837097168,129915600,0.002755092355890554,-0.03897390113810817,-0.028038818815398603,,,0.009461575901672055,,40.732933616638185,,,-0.03827001319356593,,,,,-0.06599367830785363,,0.024371435532668295,22.362586740499058,0.013531526759320156,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,-0.07689123626207306,,,,0.0,False,,False,0.0
2018-01-31,AMZN,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,128494000,0.009090198056924459,0.0687876844332731,0.2202504884311376,,,0.009819129832596956,,65.75054988861083,,,0.10332920988797367,,,,,0.0,,0.37167513373122674,22.551763198571923,0.01994396446105166,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,0.17139807098446314,,,,0.0,False,,False,0.0
2018-01-31,AVGO,19.78473790393124,20.03323355991975,19.377963740928998,19.628833770751953,80482000,0.029255355324039778,-0.03437717041215338,-0.07108368103586393,,,0.016352045557901592,,20.66571741104126,,,-0.05017409362886782,,,,,-0.08902964108014189,,1.236543004029457,20.415246086724967,0.021654047085801226,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,-0.11993609848253839,,,,0.0,False,,False,0.0
2018-01-31,COST,176.65823243735005,177.5798175341554,173.66979117872472,174.35873413085938,2682300,-0.015360575419253397,0.00324350730050349,0.03478099283345437,,,0.009839735236321666,,172.07982635498047,,,0.013243317500668539,,,,,-0.020310672343209935,,-0.024478061394273,19.9745568690968,0.014862236066318955,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,-0.014071424613220085,,,,0.0,False,,False,0.0
2018-01-31,GOOGL,58.70530384445866,58.82977861079239,58.124604467232764,58.62645721435547,36022000,0.0041194933358370545,0.00933176693976101,0.10157381265200005,,,0.007432294164319618,,56.66682357788086,,,0.03458167429803716,,,,,-0.00449637579091422,,0.15089571265627444,21.299553144622266,0.013102903788098877,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,0.052721395205325594,,,,0.0,False,,False,0.0
2018-01-31,JPM,92.98138232135244,93.79341339385714,92.58742920326618,92.9974594116211,13141400,0.004864904969765993,0.0,0.07709629001789708,,,0.006974315234741438,,90.48620796203613,,,0.027752864288871137,,,,,-0.005588087513800355,,-0.09793098808935852,20.999780051277625,0.013184372941008996,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,0.028243872571222628,,,,0.0,False,,False,0.0
2018-01-31,META,186.90328646352634,188.3519251010696,183.77781942071672,185.434814453125,43275100,-0.001229082685171301,0.0018225062874324127,0.030151147362999398,,,0.01568518909533469,,183.69842987060548,,,0.009452364855500495,,,,,-0.016368343371872762,,0.8125552089847243,22.195131386655333,0.017578937406456743,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,-0.01870127008367506,,,,0.0,False,,False,0.0
2018-01-31,MSFT,86.02787308609685,87.54196505260539,85.80764369126697,87.18408966064453,48756300,0.024476866418889243,0.034741751303795976,0.10540993801617526,,,0.010623750590700521,,82.84507865905762,,,0.052375000082307555,,,,,0.0,,0.7672542375093019,21.554477439795175,0.014443639828789882,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,0.05655752056950081,,,,0.0,False,,False,0.0
2018-01-31,NVDA,6.075846916184319,6.162372886297122,6.043214307710105,6.0765886306762695,478576000,0.01268952173369553,0.04240889096985723,0.23300766371939496,,,0.018992163855821642,,5.65999128818512,,,0.07360388404850915,,,,,-0.00425364401598749,,-0.13774750914364986,21.86304116699737,0.02671729664799293,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,0.1841552462727205,,,,0.0,False,,False,0.0
2018-01-31,XOM,59.63449191938088,60.26142823598526,59.47603906884636,60.144309997558594,14404700,0.0059920654948564245,-0.013893702210905023,0.026696236755372027,,,0.008596688865909068,,60.240763664245605,,,-0.0016011361878577324,,,,,-0.01910132177227164,,0.2949482481875516,20.322564526834835,0.012149620294462857,,,False,0.0004973302477790931,0.048852417446674457,,0.005495417720564704,,,,False,False,-0.02215618069130243,,,,0.0,False,,False,0.0
2018-02-28,AAPL,42.1129778528027,42.43247845158995,41.82871842565069,41.84516143798828,151128400,-0.0015136417543388792,0.04121082571054058,0.07112776480816985,,,0.0222058063637685,,39.326543998718265,,,0.06404370135733517,,,,,-0.004749584165282483,,-0.2131787934107282,22.73471924143651,0.026054307435697983,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.10700917575095703,,,,0.0,False,,False,0.0
2018-02-28,AMZN,75.97550201416016,76.43499755859375,75.5999984741211,75.62249755859375,90300000,0.0003108313001467522,0.0199133299343055,0.05190495025043784,,,0.023383184697156927,,72.13947525024415,,,0.04828178048519716,,,,,-0.006242072087210171,,-0.37382418675156215,23.05540867782073,0.03553467748615209,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.08778636119322503,,,,0.0,False,,False,0.0
2018-02-28,AVGO,20.107628810288087,20.14007456603045,19.46660211225915,19.504589080810547,28834000,-0.021246167449049058,-0.008687969456875444,0.022740474512153996,,,0.023995412421846905,,19.327279090881348,,,0.009174079242890043,,,,,-0.02857619462024641,,-0.288025650237724,20.469595558067482,0.030487115553610576,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.05862188545494118,,,,0.0,False,,False,0.0
2018-02-28,COST,171.89171017743524,173.82951857400474,171.254735937371,171.26370239257812,2179800,0.004208321769306078,0.02772557780811047,-0.032838852518657036,,,0.017388554993968883,,167.93797607421874,,,0.01980330117167539,,,,,-0.017750941779368312,,-0.05334746204356733,19.770778270513294,0.02460212901358571,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.0030425584241301484,,,,0.0,False,,False,0.0
2018-02-28,GOOGL,55.64013458167167,55.92032007840852,54.69792496509287,54.74354553222656,49292000,-0.012160917353313705,-0.008825996156087923,-0.062384735235770816,,,0.024961819857977647,,54.37047843933105,,,0.006861574582460062,,,,,-0.06623138880679491,,-0.07244391420689555,21.780247518434194,0.026841315509687668,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,-0.026503324292983632,,,,0.0,False,,False,0.0
2018-02-28,JPM,94.72603403367667,95.2647054775606,92.73213755599025,92.86077880859375,17735600,-0.015848771497649072,0.002690796484162039,0.00338803084824435,,,0.02065399461183971,,91.72435264587402,,,0.012389579538459206,,,,,-0.02753241938647555,,-0.03551559015775185,21.239707343603918,0.02726429405933368,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.039269441791031534,,,,0.0,False,,False,0.0
2018-02-28,META,180.88055524348087,181.4560409894335,176.7529427387042,176.93154907226562,18783000,-0.017303942984338794,0.002304662121769052,-0.04702854159292236,,,0.024218321472653397,,179.19427871704102,,,-0.012627242683056816,,,,,-0.0764927645079192,,-0.3286111279408114,22.33898909374776,0.02960527652261068,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,-0.011147130650135173,,,,0.0,False,,False,0.0
2018-02-28,MSFT,87.43688557509044,88.23897681866123,86.32133775159554,86.45040893554688,31167300,-0.004565063598587882,0.024920414464374208,0.01585558089390804,,,0.02407324020081592,,84.20929069519043,,,0.026613669606463608,,,,,-0.01729247713544657,,-0.1950797732908619,21.90037017128718,0.029517803399501785,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.05173699183669522,,,,0.0,False,,False,0.0
2018-02-28,NVDA,6.09768125645618,6.137260489141736,5.974738211846735,5.986364841461182,523116000,-0.01649996263201592,0.0026519210114883673,-0.002346659173462662,,,0.035164768014725185,,5.863969373703003,,,0.020872460266771142,,,,,-0.0278205578933185,,-0.32036836960436277,22.2181109292982,0.04420827037756226,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,0.03353475176932452,,,,0.0,False,,False,0.0
2018-02-28,XOM,54.39803963665014,54.46067556457169,52.68591660111546,52.7137565612793,17087800,-0.022709878126178862,0.011349712423989189,-0.11829363666775794,,,0.021053426701973268,,54.287044525146484,,,-0.028980910226903522,,,,,-0.14096244119781154,,-0.10959164648790554,20.765966088407485,0.026794084564706354,,,False,-0.010129998944122365,-0.035881410942787184,,0.017010620600274556,,,,False,False,-0.08241222572497076,,,,0.0,False,,False,0.0
2018-03-29,AAPL,39.423066957139966,40.34867915139924,39.20928270218189,39.416019439697266,153594000,0.0078087410497207355,-0.0063371213541861815,-0.041257125847869,-0.022036071192121143,,0.016752398673204282,0.01701646201075269,40.987921142578124,40.264504013061526,,-0.03835036418199733,-0.021072768537991116,,0.017966622146442512,,-0.07671158454012605,-0.07671158454012605,0.15497114940812184,22.41552077592212,0.020651214544987688,-0.015518110485102432,-0.01922105465574786,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.028197530870205934,-0.00504723461573231,0.003929241598725763,-0.023150296254473623,0.0,False,,False,0.0
2018-03-29,AMZN,70.30000305175781,72.77349853515625,68.26000213623047,72.36699676513672,251622000,0.011121789958675743,-0.06316191509392588,-0.030874871289568673,0.2172647188967154,,0.021297105419594873,0.019486174202908067,77.13567504882812,73.47427017211913,,-0.06182195567320503,-0.015070219879537938,,0.049832476976387374,,-0.0945014080387322,-0.0945014080387322,1.0363549843037951,22.96719964097268,0.025437741315235206,0.0929341592572106,-0.24813959018628406,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.017815276311905603,0.23425355547310422,0.003929241598725763,-0.25206883178500983,0.0,False,,False,0.0
2018-03-29,AVGO,19.11828757129723,19.33910834435319,18.850893171791796,18.922359466552734,46874000,-0.004352010662245442,-0.0325164449753057,-0.01729107284807574,-0.10451692102169252,,0.024234674996619247,0.021244503860364465,19.834276962280274,19.694220390319824,,-0.04597684591486617,-0.039192255822752875,,0.007111557055047957,,-0.10702536752249991,-0.12181697618015097,-0.0653333466266538,20.719997022030793,0.03143698758646453,0.1407503397541563,0.08722584817361678,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.00423147787041267,-0.08752808444530369,0.003929241598725763,0.08329660657489102,0.0,False,,False,0.0
2018-03-29,COST,165.73731628614746,169.23614979657296,165.4412590369203,169.04774475097656,3016000,0.02625118303546814,0.03170169256914335,-0.003174107588723718,0.0032614312190735184,,0.015507720545625832,0.01433290903224378,167.32524185180665,168.97284362792968,,0.0102943398145241,0.00044327314045689015,,-0.009750689760249065,,-0.01592861917858157,-0.05015213477815006,0.09763731384566121,19.946135218316982,0.01908650600220153,0.08196602034793887,-0.006435538807797236,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,0.009885487388939351,0.02025026779546235,0.003929241598725763,-0.010364780406523,0.0,False,,False,0.0
2018-03-29,GOOGL,50.146045610588935,51.97294539534583,49.790482890945164,51.431915283203125,69338000,0.031795281828495,-0.015202077031151395,-0.03198584096618129,-0.03360950494822412,,0.02154129875720306,0.019843147923314215,54.29559726715088,54.96742416381836,,-0.0527424345266444,-0.06432007565205211,,-0.012222273589994725,,-0.11046119410242539,-0.1266629351789278,0.4050281763488883,21.70029576613043,0.02912926558971231,0.08557870154733083,0.0016236639820428334,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.01892624598851822,-0.01662066837183529,0.003929241598725763,-0.00230557761668293,0.0,False,,False,0.0
2018-03-29,JPM,87.23286823882468,89.06596347476095,86.65399476769667,88.41473388671875,13274600,0.018240684531552587,0.00018193449184522592,-0.030503345014335825,0.02401917702715428,,0.017031511877968905,0.01602150034652339,91.16879272460938,91.60463668823242,,-0.030208350418873264,-0.034822503716380626,,-0.004757881035065914,,-0.06836651964388141,-0.0740928144633548,-0.1232789496730442,21.04058544047221,0.021860643133208263,0.06304100799552659,-0.05452252204149011,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.017443750036672756,0.041008013603543114,0.003929241598725763,-0.05845176364021587,0.0,False,,False,0.0
2018-03-29,META,153.94193631660485,160.16311992206482,152.93980601581222,158.54580688476562,59434300,0.04417426188725937,-0.03092979074042468,-0.09179264101264417,-0.11922609918958815,,0.025988491290778123,0.02223185074451472,172.01709899902343,177.17422912597655,,-0.07831368039949493,-0.1051418275282322,,-0.029107676395116355,,-0.13734283249422385,-0.17245849831333127,0.22167099468951745,22.8108121199203,0.0335855891816119,0.1689756102375004,0.02743345817694398,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.0787330460349811,-0.10223726261319932,0.003929241598725763,0.023504216578218218,0.0,False,,False,0.0
2018-03-29,MSFT,83.14064125584355,85.08593736585898,81.4995873697873,84.14555358886719,45867500,0.021031112070608815,0.01648260852134298,-0.017017199551517592,0.06688423930397658,,0.02475909832726941,0.020479520338946587,85.64972534179688,84.86042526245117,,-0.017561898148850896,-0.00842408780504078,,0.009301156303478386,,-0.05683599241714721,-0.05683599241714721,0.28548951597714867,21.83666614025872,0.02504481353596442,0.20896866320566132,-0.08390143885549417,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,-0.003957604573854523,0.08387307588036541,0.003929241598725763,-0.08783068045421993,0.0,False,,False,0.0
2018-03-29,NVDA,5.543817983300484,5.8255728600296095,5.459464773174981,5.728851318359375,916628000,0.04626149378967215,-0.04242272564605509,-0.0026700841086870764,0.16244788139623334,,0.030432528389723087,0.02945701250556794,5.968590235710144,5.902138891220093,,-0.040166757623334215,-0.029360131310785853,,0.011258858138513572,,-0.07541521297713949,-0.07541521297713949,0.4017519069727611,22.075020565685897,0.03767601266721029,0.03311659266094136,-0.16511796550492042,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,0.010389510868975993,0.17943671797262217,0.003929241598725763,-0.16904720710364618,0.0,False,,False,0.0
2018-03-29,XOM,51.0364419813798,52.122173917861865,50.98772337679227,51.92729949951172,14882900,0.02472172216465096,0.015101734037578307,-0.00784573027813118,-0.11357262252768519,,0.012966811577493848,0.01517897951458161,51.79994297027588,54.391856002807614,,0.0024586229623635436,-0.04531113082753935,,-0.047652594028009365,,-0.021764970001356798,-0.15377875706136013,-0.12721679217322313,20.598672556993485,0.016951094543877266,-0.14573891050861854,0.105726892249554,False,0.012777642614772544,-0.01305959497766307,-0.016988836576388833,0.012642775690590854,-0.0780795167318249,,,False,False,0.005213864699531889,-0.09658378595129635,0.003929241598725763,0.10179765065082824,0.0,False,,False,0.0
2018-04-30,AAPL,38.08869784255944,39.29387035128862,38.020567036992176,38.82401657104492,169709600,0.018112275138362,0.00012136103601245729,-0.008519102563865233,-0.011003893701908685,,0.016487534973952632,0.018664569725500662,39.93568630218506,40.547293472290036,,-0.027836499984709495,-0.04250041750438405,,-0.015083797652806208,,-0.07282298655807451,-0.09057877352357868,0.3499711645925059,22.331992867090452,0.01961391881953146,-0.11663996457275061,0.0024847911380434518,False,-0.007690379596371977,0.02734312533353167,-0.056859779712277736,0.009775923841063612,-0.047694518403195274,,,False,False,-0.0358622278973969,0.04585588601036905,0.0842029050458094,-0.08171811390776595,0.0,False,,False,0.0
2018-04-30,AMZN,79.125,79.80000305175781,78.0469970703125,78.30650329589844,109282000,-0.004126787422321976,0.031801426034237634,0.1415024944742096,0.12671227763882653,,0.02232368769073132,0.022675002642395053,73.65159950256347,75.11203002929688,,0.06320166601640409,0.04252944921546642,,-0.019443363814874548,,-0.004126787422321976,-0.020182795398163367,-0.08516943477096173,22.90229136866311,0.029278836447257227,-0.015493491101380763,0.014790216835383063,False,-0.007690379596371977,0.02734312533353167,-0.056859779712277736,0.009775923841063612,-0.047694518403195274,,,False,False,0.11415936914067792,0.18357205735110427,0.0842029050458094,-0.06941268821042634,0.0,False,,False,0.0
2018-04-30,AVGO,18.675841638155134,18.799502433004545,18.333770770981868,18.42209815979004,39682000,-0.014434573752112656,-0.01726276756572398,0.0076420669542340836,-0.025161736501671084,,0.019630631972013344,0.02199173977844569,19.088056659698488,19.487477684020995,,-0.03488875330690511,-0.054669954804080545,,-0.02049629155701449,,-0.08866311573246277,-0.13063345177535213,0.1310665636748689,20.320559140924924,0.02575230809260342,-0.10736339326579747,0.03280380345590517,False,-0.007690379596371977,0.02734312533353167,-0.056859779712277736,0.009775923841063612,-0.047694518403195274,,,False,False,-0.019701058379297587,0.03169804321060665,0.0842029050458094,-0.05139910158990424,0.0,False,,False,0.0
