date,ticker,raw_weight,target_weight,close,target_notional,target_shares,target_notional_after_rounding
2026-03-16,AMZN,0.25,0.2375,211.74000549316406,23750.0,112.165861,23750.000024285477
2026-03-16,COST,0.25,0.2375,1001.739990234375,23750.0,23.708747,23749.999988249267
2026-03-16,GOOGL,0.25,0.2375,305.55999755859375,23750.0,77.726143,23750.000065318905
2026-03-16,XOM,0.25,0.2375,157.22999572753906,23750.0,151.052602,23749.99996709366
