effective_date,ticker,selection_rank,selection_score,avg_dollar_volume_60,close,universe_age_days
2020-04-30,CRM,19,1247661835.3983815,1247661835.3983815,160.00588989257812,849.0
2020-04-30,HD,20,1214000712.648112,1214000712.648112,190.1373291015625,849.0
2020-04-30,PG,21,1203010663.672409,1203010663.672409,102.06189727783203,849.0
2020-04-30,C,22,1147411522.0005004,1147411522.0005004,39.09855270385742,849.0
2020-04-30,CSCO,23,1139030338.1579716,1139030338.1579716,35.759605407714844,849.0
2020-04-30,COST,24,1095762129.0607708,1095762129.0607708,277.8593444824219,849.0
2020-04-30,T,25,1037418594.0400089,1037418594.0400089,15.504945755004883,849.0
2020-04-30,BKNG,26,1014196084.414266,1014196084.414266,1453.4183349609375,849.0
2020-04-30,CVX,27,958684863.4039751,958684863.4039751,70.53099822998047,849.0
2020-04-30,CMCSA,28,952640557.2525967,952640557.2525967,29.985258102416992,849.0
2020-04-30,MRK,29,944751340.633992,944751340.633992,62.65907287597656,849.0
2020-04-30,SBUX,30,908863035.8072916,908863035.8072916,67.05414581298828,849.0
2020-05-29,AAPL,1,12619561523.473612,12619561523.473612,77.0304946899414,878.0
2020-05-29,AMZN,2,12437390458.89689,12437390458.89689,122.11849975585938,878.0
2020-05-29,MSFT,3,7965774708.571879,7965774708.571879,174.55514526367188,878.0
2020-05-29,BA,4,5016572408.499998,5016572408.499998,145.85000610351562,878.0
2020-05-29,META,5,4968533487.992401,4968533487.992401,223.33737182617188,878.0
2020-05-29,NVDA,6,4369005161.044312,4369005161.044312,8.840839385986328,878.0
2020-05-29,AMD,7,3828960988.3580465,3828960988.3580465,53.79999923706055,878.0
2020-05-29,NFLX,8,3560956101.6485214,3560956101.6485214,41.972999572753906,878.0
2020-05-29,GOOGL,9,3310201496.279653,3310201496.279653,71.08844757080078,878.0
2020-05-29,DIS,10,2349973266.4476013,2349973266.4476013,114.60121154785156,878.0
2020-05-29,JPM,11,2209245527.141393,2209245527.141393,83.48529815673828,878.0
2020-05-29,MA,12,1748210248.285548,1748210248.285548,291.3223876953125,878.0
2020-05-29,INTC,13,1529393864.369424,1529393864.369424,56.098514556884766,878.0
2020-05-29,GILD,14,1385081418.8581975,1385081418.8581975,61.95124435424805,878.0
2020-05-29,UNH,15,1383229206.3072968,1383229206.3072968,275.4978332519531,878.0
2020-05-29,JNJ,16,1346909182.2539394,1346909182.2539394,126.64263916015625,878.0
2020-05-29,ADBE,17,1326975761.5924072,1326975761.5924072,386.6000061035156,878.0
2020-05-29,HD,18,1272038907.3013306,1272038907.3013306,214.91757202148438,878.0
2020-05-29,CRM,19,1261103473.9935303,1261103473.9935303,172.6917266845703,878.0
2020-05-29,XOM,20,1208836190.6942906,1208836190.6942906,35.34994125366211,878.0
2020-05-29,C,21,1183552907.1314015,1183552907.1314015,38.98462677001953,878.0
2020-05-29,PG,22,1163383336.9000118,1163383336.9000118,100.3733901977539,878.0
2020-05-29,COST,23,1118969073.7088013,1118969073.7088013,282.8754577636719,878.0
2020-05-29,CSCO,24,1038996372.6758957,1038996372.6758957,40.349796295166016,878.0
2020-05-29,BKNG,25,1008027785.697225,1008027785.697225,1609.355224609375,878.0
2020-05-29,CVX,26,960625603.5949389,960625603.5949389,71.33306884765625,878.0
2020-05-29,T,27,952641552.6786431,952641552.6786431,15.703405380249023,878.0
2020-05-29,SBUX,28,905343909.7630183,905343909.7630183,68.5404052734375,878.0
2020-05-29,CMCSA,29,888680108.9748466,888680108.9748466,31.555034637451172,878.0
2020-05-29,KO,30,881525530.1371351,881525530.1371351,38.90522766113281,878.0
2020-06-30,AMZN,1,11436112418.489584,11436112418.489584,137.9409942626953,910.0
2020-06-30,AAPL,2,11167413655.925215,11167413655.925215,88.38374328613281,910.0
2020-06-30,BA,3,7645233752.747219,7645233752.747219,183.3000030517578,910.0
2020-06-30,MSFT,4,6596037609.575017,6596037609.575017,193.85391235351562,910.0
2020-06-30,META,5,5361636905.385463,5361636905.385463,225.30197143554688,910.0
2020-06-30,NVDA,6,4295103552.02802,4295103552.02802,9.464974403381348,910.0
2020-06-30,AMD,7,3414704677.382209,3414704677.382209,52.61000061035156,910.0
2020-06-30,NFLX,8,3281681718.7110267,3281681718.7110267,45.50400161743164,910.0
2020-06-30,GOOGL,9,2786254770.345179,2786254770.345179,70.3212890625,910.0
2020-06-30,JPM,10,2039935001.7466736,2039935001.7466736,80.69701385498047,910.0
2020-06-30,DIS,11,1975683290.5450184,1975683290.5450184,108.94441986083984,910.0
2020-06-30,MA,12,1368745738.7004344,1368745738.7004344,286.29736328125,910.0
2020-06-30,INTC,13,1348427589.7703807,1348427589.7703807,53.33504104614258,910.0
2020-06-30,C,14,1245671424.1284943,1245671424.1284943,41.58033752441406,910.0
2020-06-30,ADBE,15,1169237745.4142761,1169237745.4142761,435.30999755859375,910.0
2020-06-30,UNH,16,1141742705.6795757,1141742705.6795757,267.698974609375,910.0
2020-06-30,CRM,17,1135108242.0367432,1135108242.0367432,185.08119201660156,910.0
2020-06-30,GILD,18,1072574525.926094,1072574525.926094,61.78800582885742,910.0
2020-06-30,HD,19,1056682060.4224142,1056682060.4224142,217.96717834472656,910.0
2020-06-30,JNJ,20,1055948331.062406,1055948331.062406,119.72945404052734,910.0
2020-06-30,XOM,21,985678417.3474026,985678417.3474026,34.766876220703125,910.0
2020-06-30,PG,22,927445113.6755753,927445113.6755753,103.53388214111328,910.0
2020-06-30,BKNG,23,917369183.8238525,917369183.8238525,1563.1385498046875,910.0
2020-06-30,CSCO,24,916807775.09552,916807775.09552,39.3541259765625,910.0
2020-06-30,COST,25,876671921.169993,876671921.169993,278.05194091796875,910.0
2020-06-30,T,26,782736321.5972139,782736321.5972139,15.382823944091797,910.0
2020-06-30,SBUX,27,768708087.3232269,768708087.3232269,64.67353820800781,910.0
2020-06-30,GE,28,767776035.127995,767776035.127995,33.143245697021484,910.0
2020-06-30,CVX,29,765202523.522555,765202523.522555,69.41166687011719,910.0
2020-06-30,ABBV,30,744755292.8367742,744755292.8367742,78.11529541015625,910.0
2020-07-31,AMZN,1,12816529145.039368,12816529145.039368,158.23399353027344,941.0
2020-07-31,AAPL,2,11966844936.174063,11966844936.174063,102.97869873046875,941.0
2020-07-31,BA,3,8090772888.72429,8090772888.72429,158.0,941.0
2020-07-31,MSFT,4,6467951080.280253,6467951080.280253,195.28273010253906,941.0
2020-07-31,META,5,5674049934.33108,5674049934.33108,251.69485473632812,941.0
2020-07-31,NVDA,6,4427177116.931152,4427177116.931152,10.578118324279785,941.0
2020-07-31,NFLX,7,3586522534.758886,3586522534.758886,48.88800048828125,941.0
2020-07-31,AMD,8,3564011972.7370386,3564011972.7370386,77.43000030517578,941.0
2020-07-31,GOOGL,9,2646535803.834025,2646535803.834025,73.78765106201172,941.0
2020-07-31,JPM,10,1931322697.1297073,1931322697.1297073,83.71839904785156,941.0
2020-07-31,DIS,11,1674187933.7444305,1674187933.7444305,114.2494888305664,941.0
2020-07-31,INTC,12,1455179964.544824,1455179964.544824,42.5485725402832,941.0
2020-07-31,MA,13,1178826551.9147747,1178826551.9147747,299.1183166503906,941.0
2020-07-31,ADBE,14,1173514519.9309795,1173514519.9309795,444.32000732421875,941.0
2020-07-31,C,15,1160305904.3622334,1160305904.3622334,41.10551452636719,941.0
2020-07-31,CRM,16,1098885345.022405,1098885345.022405,192.5109405517578,941.0
2020-07-31,UNH,17,991123687.3886108,991123687.3886108,274.8055725097656,941.0
2020-07-31,HD,18,962854008.1145731,962854008.1145731,231.00115966796875,941.0
2020-07-31,CSCO,19,890902671.0626602,890902671.0626602,40.055335998535156,941.0
2020-07-31,JNJ,20,868073103.7364578,868073103.7364578,124.09701538085938,941.0
2020-07-31,PFE,21,862695936.5129861,862695936.5129861,27.849031448364258,941.0
2020-07-31,BKNG,22,843590010.2380371,843590010.2380371,1631.6488037109375,941.0
2020-07-31,XOM,23,822034180.0337728,822034180.0337728,32.71444320678711,941.0
2020-07-31,PG,24,772962816.1607742,772962816.1607742,114.25129699707031,941.0
2020-07-31,QCOM,25,761420643.8243738,761420643.8243738,93.31719970703125,941.0
2020-07-31,T,26,757644938.8803165,757644938.8803165,15.40014934539795,941.0
2020-07-31,COST,27,754684058.943278,754684058.943278,299.16204833984375,941.0
2020-07-31,KO,28,702021928.2984352,702021928.2984352,39.729652404785156,941.0
2020-07-31,CMCSA,29,689884193.1343642,689884193.1343642,34.30757141113281,941.0
2020-07-31,ABBV,30,688902060.9932581,688902060.9932581,76.43523406982422,941.0
2020-08-31,AAPL,1,16364903235.108185,16364903235.108185,125.28073120117188,972.0
2020-08-31,AMZN,2,14279644308.37555,14279644308.37555,172.54800415039062,972.0
2020-08-31,BA,3,7934875240.831272,7934875240.831272,171.82000732421875,972.0
2020-08-31,MSFT,4,6800762209.532369,6800762209.532369,215.348388671875,972.0
2020-08-31,META,5,6388608927.1853895,6388608927.1853895,290.9170837402344,972.0
2020-08-31,NVDA,6,4488342971.762148,4488342971.762148,13.328346252441406,972.0
2020-08-31,AMD,7,4209458731.482766,4209458731.482766,90.81999969482422,972.0
2020-08-31,NFLX,8,3643439124.8821893,3643439124.8821893,52.95600128173828,972.0
2020-08-31,GOOGL,9,2598100220.752716,2598100220.752716,80.8086166381836,972.0
2020-08-31,JPM,10,1638735531.839269,1638735531.839269,86.7937240600586,972.0
2020-08-31,CRM,11,1595375935.2116902,1595375935.2116902,269.376953125,972.0
2020-08-31,INTC,12,1549452738.913873,1549452738.913873,45.72749328613281,972.0
2020-08-31,DIS,13,1469297877.937088,1469297877.937088,128.83599853515625,972.0
2020-08-31,ADBE,14,1241434111.6504414,1241434111.6504414,513.3900146484375,972.0
2020-08-31,MA,15,1136900000.4216511,1136900000.4216511,347.26348876953125,972.0
2020-08-31,C,16,983119565.9637388,983119565.9637388,42.01786804199219,972.0
2020-08-31,CSCO,17,866153561.9985708,866153561.9985708,35.90523147583008,972.0
2020-08-31,QCOM,18,841727266.5559769,841727266.5559769,105.2369613647461,972.0
2020-08-31,UNH,19,840641020.445048,840641020.445048,283.6729736328125,972.0
2020-08-31,HD,20,839962786.9469961,839962786.9469961,248.01156616210938,972.0
2020-08-31,PFE,21,812038622.1508236,812038622.1508236,27.349660873413086,972.0
2020-08-31,JNJ,22,799458992.455419,799458992.455419,131.47935485839844,972.0
2020-08-31,XOM,23,782137991.2972864,782137991.2972864,31.663299560546875,972.0
2020-08-31,PG,24,743736208.4462866,743736208.4462866,120.53372955322266,972.0
2020-08-31,T,25,704779057.3882813,704779057.3882813,15.519890785217285,972.0
2020-08-31,ORCL,26,665031729.793199,665031729.793199,53.016319274902344,972.0
2020-08-31,COST,27,651606990.5955505,651606990.5955505,319.4996032714844,972.0
2020-08-31,BKNG,28,641907504.776001,641907504.776001,1875.4149169921875,972.0
2020-08-31,CMCSA,29,632327644.4276372,632327644.4276372,35.91874313354492,972.0
2020-08-31,SBUX,30,620201350.4230944,620201350.4230944,74.63911437988281,972.0
2020-09-30,AAPL,1,19029888072.98387,19029888072.98387,112.4361343383789,1002.0
2020-09-30,AMZN,2,15886058488.004557,15886058488.004557,157.43649291992188,1002.0
2020-09-30,MSFT,3,7032891940.094147,7032891940.094147,200.8345947265625,1002.0
2020-09-30,NVDA,4,6462998479.250653,6462998479.250653,13.48784065246582,1002.0
2020-09-30,META,5,6342475229.871521,6342475229.871521,259.86077880859375,1002.0
2020-09-30,BA,6,4883837952.159831,4883837952.159831,165.25999450683594,1002.0
2020-09-30,AMD,7,4802220852.868913,4802220852.868913,81.98999786376953,1002.0
2020-09-30,NFLX,8,3689658007.913971,3689658007.913971,50.00299835205078,1002.0
2020-09-30,GOOGL,9,2632570734.8973594,2632570734.8973594,72.67930603027344,1002.0
2020-09-30,CRM,10,1880413209.4480896,1880413209.4480896,248.30307006835938,1002.0
2020-09-30,INTC,11,1582085320.879078,1582085320.879078,46.47240447998047,1002.0
2020-09-30,JPM,12,1496477243.4983444,1496477243.4983444,83.39786529541016,1002.0
2020-09-30,ADBE,13,1441820552.923177,1441820552.923177,490.42999267578125,1002.0
2020-09-30,DIS,14,1313928932.645518,1313928932.645518,121.2252197265625,1002.0
2020-09-30,MA,15,1155480360.4051208,1155480360.4051208,327.8541564941406,1002.0
2020-09-30,C,16,930341254.7407722,930341254.7407722,35.43408966064453,1002.0
2020-09-30,QCOM,17,891950900.6622442,891950900.6622442,104.53919982910156,1002.0
2020-09-30,HD,18,829332206.6509756,829332206.6509756,242.907958984375,1002.0
2020-09-30,CSCO,19,821161331.424675,821161331.424675,33.49851989746094,1002.0
2020-09-30,UNH,20,787326275.2489725,787326275.2489725,284.1310119628906,1002.0
2020-09-30,JNJ,21,767996796.5513738,767996796.5513738,127.59695434570312,1002.0
2020-09-30,ORCL,22,760053610.5746397,760053610.5746397,55.314117431640625,1002.0
2020-09-30,XOM,23,744039938.783137,744039938.783137,27.215848922729492,1002.0
2020-09-30,PFE,24,730984838.6014084,730984838.6014084,26.560787200927734,1002.0
2020-09-30,PG,25,712610108.1187057,712610108.1187057,121.10881805419922,1002.0
2020-09-30,COST,26,698069328.8795471,698069328.8795471,326.2449951171875,1002.0
2020-09-30,T,27,668590472.7986692,668590472.7986692,14.843080520629883,1002.0
2020-09-30,CMCSA,28,654131950.1604388,654131950.1604388,37.08103561401367,1002.0
2020-09-30,CVX,29,634838057.6387278,634838057.6387278,56.81596374511719,1002.0
2020-09-30,GS,30,620430018.251063,620430018.251063,176.56471252441406,1002.0
2020-10-30,AAPL,1,19037911844.312366,19037911844.312366,105.6886215209961,1032.0
2020-10-30,AMZN,2,15956834395.339966,15956834395.339966,151.8074951171875,1032.0
2020-10-30,NVDA,3,6887430320.569039,6887430320.569039,12.49448299407959,1032.0
2020-10-30,MSFT,4,6404597085.530574,6404597085.530574,193.3294677734375,1032.0
2020-10-30,META,5,6398015778.168259,6398015778.168259,261.06134033203125,1032.0
2020-10-30,AMD,6,4423688436.438815,4423688436.438815,75.29000091552734,1032.0
2020-10-30,BA,7,3790523056.498998,3790523056.498998,144.38999938964844,1032.0
2020-10-30,NFLX,8,3126765940.736389,3126765940.736389,47.57400131225586,1032.0
2020-10-30,GOOGL,9,2750848285.320282,2750848285.320282,80.14310455322266,1032.0
2020-10-30,CRM,10,1934212931.2707775,1934212931.2707775,229.4817352294922,1032.0
2020-10-30,INTC,11,1469783824.6137364,1469783824.6137364,39.741180419921875,1032.0
2020-10-30,ADBE,12,1436219762.4577332,1436219762.4577332,447.1000061035156,1032.0
2020-10-30,JPM,13,1417501372.905693,1417501372.905693,85.71932220458984,1032.0
2020-10-30,MA,14,1161358416.9493103,1161358416.9493103,280.16094970703125,1032.0
2020-10-30,DIS,15,1119721247.4174626,1119721247.4174626,118.4603271484375,1032.0
2020-10-30,C,16,955352942.0939192,955352942.0939192,34.4669303894043,1032.0
2020-10-30,CSCO,17,853319318.1510957,853319318.1510957,30.812103271484375,1032.0
2020-10-30,QCOM,18,850786562.3839569,850786562.3839569,109.58493041992188,1032.0
2020-10-30,HD,19,836155336.5562439,836155336.5562439,233.2864227294922,1032.0
2020-10-30,XOM,20,775066204.4785786,775066204.4785786,25.860219955444336,1032.0
2020-10-30,JNJ,21,774341439.752388,774341439.752388,117.50952911376953,1032.0
2020-10-30,UNH,22,770474945.1184591,770474945.1184591,278.08880615234375,1032.0
