model_name,window_label,total_return,cagr,annual_volatility,downside_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_turnover,benchmark_total_return,benchmark_cagr,excess_total_return,excess_cagr,tracking_error,information_ratio,eval_start,eval_end,starting_capital,ending_capital,profit_dollars,rebalance_count,avg_train_sample_count,avg_validation_sample_count,avg_validation_mse,baseline_ending_capital,ending_capital_gap_vs_baseline,beat_baseline
configured_baseline,2022-03-10_to_2023-03-10,-0.0853250374786737,-0.0853250374786737,0.22873962991467883,0.16916588079794218,-0.27515774330280235,-0.3720577700087075,-0.2569325433057683,-0.33209120332075154,0.04857142857142858,-0.0824483663588168,-0.0824483663588168,-0.0031351599347506642,-0.0028766711198568995,0.12372315054482481,-0.03514943688202551,2022-03-10,2023-03-10,100000.0,90892.37819355274,-9107.621806447263,12,,,,90892.37819355274,0.0,False
transformer_walkforward,2022-03-10_to_2023-03-10,-0.1734530616013873,-0.1734530616013873,0.2391485684725154,0.1772914052945336,-0.6764144448383235,-0.9124161766808663,-0.2133825438274064,-0.812873717269413,0.047619047619047616,-0.0824483663588168,-0.0824483663588168,-0.09918209712234971,-0.09100469524257049,0.11146204185273427,-0.925632288462916,2022-03-10,2023-03-10,100000.0,82654.69383986127,-17345.30616013873,12,7145.333333333333,1646.25,0.014070025640625866,90892.37819355274,-8237.684353691468,False
transformer_walkforward,2023-03-13_to_2024-03-12,0.8008938197971796,0.8008938197971796,0.20611075857986125,0.12003200772207304,2.9600446616651053,5.082786351942949,-0.12033457774514289,6.655558483725234,0.045714285714285714,0.3594734313506083,0.3594734313506083,0.3246995331185174,0.4414203884465713,0.1439887965417561,2.0534521901084224,2023-03-13,2024-03-12,100000.0,180340.16954728248,80340.16954728248,12,6899.5,1628.3333333333333,0.008534936601689231,153956.87049679997,26383.299050482514,True
configured_baseline,2023-03-13_to_2024-03-12,0.5433925869138676,0.5433925869138676,0.19761625537205604,0.11798819218328473,2.2962651221372585,3.845972265371384,-0.11364746159506445,4.781387804771404,0.049523809523809526,0.3594734313506083,0.3594734313506083,0.13528705403278063,0.18391915556325933,0.13186375346362839,1.0568209237297472,2023-03-13,2024-03-12,100000.0,153956.87049679997,53956.870496799966,12,,,,153956.87049679997,0.0,False
configured_baseline,2024-03-13_to_2025-03-14,-0.01643011294068175,-0.01643011294068175,0.17957796605041768,0.13223977513469795,-0.0022553139932631073,-0.003062654177252653,-0.1587072134369767,-0.10352467657184479,0.05428571428571429,0.10304052132351305,0.10304052132351305,-0.10831028593658987,-0.1194706342641948,0.09546969831322029,-1.1275346830601198,2024-03-13,2025-03-14,100000.0,99285.4899958324,-714.5100041676051,12,,,,99285.4899958324,0.0,False
transformer_walkforward,2024-03-13_to_2025-03-14,-0.07047346552465172,-0.07047346552465172,0.18471388457625157,0.1394173871619741,-0.3028930810203721,-0.4013025831673462,-0.17510550175375372,-0.4024628856251285,0.049523809523809526,0.10304052132351305,0.10304052132351305,-0.15730517917870257,-0.17351398684816477,0.09713810562209595,-1.6799684108637645,2024-03-13,2025-03-14,100000.0,93557.64715157432,-6442.352848425682,12,7070.916666666667,1683.5,0.007850786020586387,99285.4899958324,-5727.842844258077,False
transformer_walkforward,2025-03-17_to_2026-03-17,0.2717568620112787,0.2717568620112787,0.19809886989140674,0.13924567432247856,1.3135265068383264,1.868698024862622,-0.15042577866072482,1.8065843795577614,0.051428571428571435,0.20585489372398547,0.20585489372398547,0.054651657202112736,0.06590196828729322,0.12946306066973928,0.4288078072926444,2025-03-17,2026-03-17,100000.0,125526.81693917718,25526.81693917718,13,7252.0,1682.6923076923076,0.010931677232583675,118293.85049816918,7232.966441008,True
configured_baseline,2025-03-17_to_2026-03-17,0.1964442080666926,0.1964442080666926,0.1894388205758218,0.1342639580393356,1.0420289730138201,1.4702437090059566,-0.13094361958204437,1.5002197792738425,0.054285714285714284,0.20585489372398547,0.20585489372398547,-0.007804160937001536,-0.009410685657292861,0.1291338257862697,-0.05647324167713611,2025-03-17,2026-03-17,100000.0,118293.85049816918,18293.85049816918,13,,,,118293.85049816918,0.0,False
