date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-05-22,111944.59065509844,115318.1679986969,111996.19264356076,113945.62060526035,103119.81283779678
2025-05-23,111214.90202172508,114530.74900210433,111166.23667476427,113077.02928430578,102415.95116379172
2025-05-27,113339.19213364818,116955.57430641245,113367.46844927238,115263.46821968383,104545.22935960627
2025-05-28,113270.78925669105,116944.32288920131,113409.5730632955,115445.4776513657,103940.40590644968
2025-05-29,113606.8306964753,118113.49319770807,113590.15552310785,115771.46249748462,104350.69155266916
2025-05-30,114466.0329863824,118085.79680049574,114331.58917813824,116650.33775250426,104233.98193423523
2025-06-02,115827.43885520672,119493.33787621831,116031.59393012623,118040.76866233637,104821.13398980639
2025-06-03,117723.59380119713,120781.88107024452,117838.58063495849,119313.64823688666,105418.8692853363
2025-06-04,118161.73034425364,120863.9672346214,118119.34820222412,119394.73655621728,105390.5710953643
2025-06-05,117645.87776286519,119065.1666370856,116282.80624551942,117617.80230216417,104881.23634018938
2025-06-06,117158.25070249321,118638.19754203822,115754.23056501804,117196.02347273132,105958.26610380967
2025-06-09,117284.26233105175,117858.41875778986,115502.93128292923,116425.72373288637,106053.76568989828
2025-06-10,117670.3251677111,118293.5511715103,116019.0367616658,116855.5666471304,106655.06139640197
2025-06-11,118452.86229587343,118365.58005030986,116404.1644915648,116926.71993793722,106350.86946433678
2025-06-12,119613.2512306076,118952.89835950093,117343.36063853021,117506.89876546478,106773.54577626927
2025-06-13,117621.61620899139,117051.08349428614,115269.65012653958,115628.20249223858,105579.81728232204
2025-06-16,119354.97998261979,118113.30766980219,116565.68229045725,116677.51419779588,106584.31047741852
2025-06-17,118783.18856200494,117140.12353083228,115884.06445454317,115716.16015199124,105673.54210697724
2025-06-18,119857.79014968265,117862.72312465767,116726.39486325454,116429.9757755752,105657.61280650436
2025-06-20,119401.35088069142,118677.2092215225,116599.09404124622,117234.56092356314,105409.48373714245
2025-06-23,120741.26341148041,120204.19325388409,118092.05280115252,118742.98283325817,106450.65896456507
2025-06-24,123163.80803159837,121393.1492077425,120152.7766516944,119917.48575696502,107626.6398441782
2025-06-25,124949.2848486359,121515.14929755277,121330.79200596447,120038.00280531288,107686.94906859328
2025-06-26,126507.01003837166,122407.21554551432,122434.15196202454,120919.22503475791,108529.4707846504
2025-06-27,126683.09079821545,122231.39349490851,122758.80076691635,120745.54028906273,109068.68250530557
2025-06-30,127755.0209702467,123751.24041157698,123853.16401633174,122304.26597396997,109590.15749973357
2025-07-01,124550.72700208722,120647.36746637648,121114.43769860877,119599.78995470144,109554.69493538623
2025-07-02,125599.38390702747,121663.15997117943,122347.77007781099,120817.69837503349,110051.3450459604
2025-07-03,127277.5713123495,123288.753795003,124063.89987124744,122512.3663826641,110918.70253397833
2025-07-07,126863.42004523892,122887.58182826758,123325.19817254765,121782.90282999062,110092.12100650108
2025-07-08,126967.71329064707,122988.60657381405,122569.39773498195,121036.55437395045,110031.83355829988
2025-07-09,129112.34928713403,125066.0307155892,124274.9926820787,122720.81928321083,110691.6528396783
2025-07-10,128710.71202935546,124676.9805751867,124531.70129142102,122974.3175146381,111003.82575414036
2025-07-11,128453.41522468063,124427.74732790898,124037.74338362501,122486.53700604277,110613.61777714302
2025-07-14,128558.63275738354,124529.66739403353,124345.86155808256,122790.80187855988,110824.68373043544
2025-07-15,130108.02655551788,126030.50394001776,125460.1653654132,123891.17028908836,110351.09463038866
2025-07-16,129877.42649417344,125807.13077304841,125173.67816355039,123608.26587390403,110720.027246399
2025-07-17,131095.44741053888,126986.97950308444,126414.46953992195,124833.54000976661,111397.59414211153
2025-07-18,130678.23353863768,126582.84091211103,126250.84770153236,124671.96441336996,111316.0095567094
2025-07-21,131409.81517094915,127291.49512995157,126926.1732823107,125338.84442492662,111527.08639810876
2025-07-22,128925.61782500458,124885.15132715588,124857.48496828358,123296.02696616025,111543.0483629025
2025-07-23,130590.97139120787,126498.31351817063,126977.41479326208,125389.4451135249,112491.99043632252
2025-07-24,132037.55812425137,127899.56492275344,128063.96327177856,126462.40530122402,112529.23865021023
2025-07-25,132234.6133036952,128090.44448819438,128298.91169231797,126694.41547507817,113004.60251169042
2025-07-28,133412.96334367775,129231.86560792348,129479.27023669952,127860.0125472503,112976.22810496976
2025-07-29,132752.49360023785,128592.094666756,128706.235490609,127096.64531360814,112678.24239386803
2025-07-30,133804.64696369608,129611.2740527583,129952.8950658745,128327.7142611254,112536.33769594386
2025-07-31,137386.61932224833,133019.42377511476,131864.22144528702,130215.13774140006,112114.18401314515
2025-08-01,132790.55255064106,128669.48069167894,129193.19914743459,125466.4541793236,110276.58731450627
2025-08-04,135161.29979298357,131249.2956753113,133304.84559026995,128098.20107564323,111952.77871566736
2025-08-05,134180.18024181455,130696.60420600895,131902.9040453524,127110.59176231116,111385.18170018456
2025-08-06,136444.90590411527,133294.22541293126,133619.96791761916,129754.02443725518,112238.35198484216
2025-08-07,136779.6733143299,133937.9410969354,133730.5448798909,129907.49250543171,112144.34406940617
2025-08-08,137266.6883410611,135134.6982808016,135299.50831360708,130601.48007824042,113018.78971505078
2025-08-11,136817.75535837945,134642.41651789233,134863.92991081314,130052.09272992438,112795.30043172448
2025-08-12,138459.0815218499,136172.11229966814,137380.699675408,132143.2096824934,113996.11708329842
2025-08-13,137704.7934391145,135739.9899761566,136079.80668048497,131542.78026018658,114386.34683650968
2025-08-14,139063.03870251545,137117.63233971334,136621.8520768266,132808.3260485529,114396.98451700319
2025-08-15,138120.36757583838,136486.17533818915,136114.2630114694,132172.52560040873,114129.14797405555
2025-08-18,138213.55962395517,136705.9907091325,135533.83309104625,131732.98741064424,114104.32309020168
2025-08-19,134941.11062015386,133621.54593789112,132293.19277430486,128409.61241460724,113485.27976936393
2025-08-20,133645.92592561996,132236.91382716649,131343.87428474438,127266.81853886721,113183.7445353954
2025-08-21,133094.11877168916,131799.11252671538,130808.65478568386,126431.80992208786,112729.67781111611
2025-08-22,135286.84112049185,134778.40595004003,133460.65229580985,128974.15492958875,114460.84326428511
2025-08-25,135326.02193943798,135377.63894600718,134116.11406181895,129130.39619103039,113957.09410797732
2025-08-26,136056.33603003537,136041.59134838314,134700.10673522681,129994.86352153265,114434.23273089093
2025-08-27,136629.43589752025,136365.18520033735,134678.0796801266,129978.2746263111,114694.97022810492
2025-08-28,137818.68081975728,138016.1437881943,136122.02803035665,131087.02636633816,115101.15105800296
2025-08-29,134717.57770546488,135362.58810067657,133398.3352925852,127927.74901215486,114414.72124323035
2025-09-02,134079.0068876051,135227.30133935637,132939.44113323875,127470.93926616837,113566.88613097998
2025-09-03,137409.2803453002,134960.1182233217,132787.86968111357,130718.92571479238,114182.35815273703
2025-09-04,138433.09554235148,136459.43196920372,135161.47248897428,132255.92576471638,115136.63539856425
2025-09-05,136854.09543766035,137751.1347394609,136982.00907860807,134758.79347682063,114803.16534690125
2025-09-08,136527.00701964012,138818.09399903836,138696.97375560773,135518.6772912671,115085.19998131618
2025-09-09,137603.3096337264,139344.94731742222,139003.03540753317,136567.3617115126,115351.25087472348
2025-09-10,137327.8642567437,142838.20510453833,141093.46560209998,139386.43356849713,115684.71003827952
2025-09-11,138397.87591812995,142335.1446377061,139981.5446373714,139167.5602595863,116646.08632984037
2025-09-12,139185.04536122686,142724.22261547987,139957.06611554654,139601.21059522257,116607.04157830535
2025-09-15,141310.76641333124,143807.61072463793,141281.79645648494,142093.1381919498,117227.85966057653
2025-09-16,142183.8663116591,144803.01337717826,142608.083960226,142316.4424053045,117066.45436309875
2025-09-17,142543.0379905379,143804.70742776146,140992.83267122362,140936.1313863667,116921.0110304147
2025-09-18,142486.34454797793,143682.5069233861,140657.66591602284,141546.5755520625,117467.31090869656
2025-09-19,143769.30138623834,143396.60240212895,140248.5919810269,141951.25716863494,118049.11690375354
2025-09-22,144451.2881072961,141796.2199104377,138376.95795965244,140316.2085533759,118607.61146182325
2025-09-23,144736.0716344488,141994.12581083327,137539.44698985186,139823.07877228747,117961.96849569824
2025-09-24,144091.00924386093,142519.619450802,137903.42396855127,139566.32765556255,117586.65544901318
2025-09-25,144833.52249721356,141984.10764405635,137075.7341654458,138562.82527810388,117044.17729627198
2025-09-26,145521.15153978387,142350.55495736463,137401.6917526479,138556.79414678083,117714.73225110648
2025-09-29,144107.76374044476,140759.78255894297,136259.2877889307,137518.25236100322,118045.5564927798
2025-09-30,143395.86900424398,140034.43587688572,135140.34589543875,137037.49336536496,118490.2158926513
2025-10-01,144237.42039682655,139776.42339100753,134895.82356434863,137119.51707089238,118893.97956280567
2025-10-02,145367.26682510125,139454.66698573923,135112.3600960063,137294.4065797656,119030.91928395908
2025-10-03,145226.2605684803,140430.02546777052,135741.42581685606,137458.2168823389,119029.15541063261
2025-10-06,145086.66628155712,141216.55117609972,135445.10701686988,137595.22649016714,119456.02364374217
2025-10-07,144417.54396430033,140873.264105123,135308.50864372705,137155.51131411918,119013.1390053041
2025-10-08,146150.93807999478,141364.59976138687,136433.91210199875,138418.78386475216,119722.82581652926
2025-10-09,145758.60641142214,141000.03207903646,136826.17017926025,138983.32687017403,119375.98516952746
2025-10-10,140115.19872608338,137132.5240874065,132196.84197126952,134195.47370828956,116149.51243601486
2025-10-13,145730.6537276451,141757.43758367028,137349.93989522327,139184.59596756208,117931.72133458157
2025-10-14,143187.02434080036,139910.6741064623,134155.06552145976,135901.4539318724,117787.64990337365
2025-10-15,144849.33957216947,140792.7092884735,134974.1081858512,136917.81774912964,118310.57301602648
2025-10-16,145302.41371087273,139869.85631848226,134555.9808064207,136661.0103308442,117504.85310147196
2025-10-17,146027.8674160765,139917.00479011695,134726.11912196034,136489.425614927,118171.8476453327
2025-10-20,147721.9312683265,140788.3610557811,135263.87178922314,137103.96650586044,119400.88627012997
2025-10-21,146014.69875721954,139634.846028893,133841.2117540073,135713.8820087545,119399.1006205896
2025-10-22,145207.592849629,139846.76450274553,133713.07863503866,135191.33507818962,118778.35875506708
2025-10-23,146312.82400722988,140653.75364939644,134814.6214132243,135950.80737115457,119482.71039388508
2025-10-24,149461.0072169798,142303.4283603877,136928.87228198175,138436.31008533115,120459.18848979037
2025-10-27,153337.5426348496,144148.29139168066,139125.9261789909,140997.5266623183,121880.32598556715
2025-10-28,156032.58242942515,145727.89068991985,141640.80897686168,144473.74865670875,122204.04029339984
2025-10-29,159513.24804182036,147346.2272557677,144251.7231657794,146680.39281600463,122262.73807798582
2025-10-30,159012.67395516022,145384.92600485828,142643.8072229624,144556.1830595298,120918.07864545
2025-10-31,157994.30119107614,144185.45749751304,141980.18924574318,143394.65206458452,121314.72149365685
2025-11-03,158932.64674249562,143490.79447867526,141268.94615641973,143620.81855471688,121542.39181005326
2025-11-04,156449.21035912726,141990.39578514922,139657.4769417601,140654.77149086038,120101.67749797422
2025-11-05,158243.73878913146,143364.1442170722,141256.99776790675,141565.14035198514,120517.88627437636
2025-11-06,156819.99813319344,143294.2652142348,141421.39142030367,140025.5891040799,119224.80380447897
2025-11-07,155430.94015448427,142641.62769573432,141023.79704428258,138610.2038563942,119342.18848554401
2025-11-10,158640.1121446472,145322.69820603653,143807.78244267678,142841.79541995865,121204.44674643243
2025-11-11,159041.32625302213,146048.40659596838,143651.27200334606,142103.59269238435,121481.90837592691
2025-11-12,157807.45546992598,145116.940684225,143473.50213116995,141776.83585630922,121549.50174389385
2025-11-13,154048.12451304318,142789.73544790084,140075.06343689785,138106.40072077146,119532.50170698318
2025-11-14,153513.87913762452,143147.66706194807,139861.00374850273,138607.45401518498,119512.9466668948
2025-11-17,153724.5464391014,143148.90832161804,140111.3311197963,138434.96897419044,118399.50707362224
2025-11-18,151779.96775604103,143234.79386831555,140091.5263167872,137217.5815519414,117405.24869906197
2025-11-19,154508.91086880912,145308.5614378444,142409.38961218536,140591.41359290044,117858.80368231442
2025-11-20,152070.748754119,143778.6290733587,140655.5458925481,138152.42048030207,116062.36402795956
2025-11-21,153956.61333438059,145020.8980631051,141173.0787764475,139009.57113723064,117218.48500048961
2025-11-24,161846.49545841484,151253.89331291994,146691.34227868717,145974.55354967545,118943.77087590375
2025-11-25,163874.04592093182,152158.31995913983,148020.45834195052,146385.57629546686,120062.54564158352
2025-11-26,164716.75171057964,153103.07611199404,149404.25342472392,147692.60751500927,120891.40278341409
2025-11-28,166073.3208006321,154084.12632872714,150822.85516955392,147653.14786971468,121551.27650532725
2025-12-01,164612.14324312517,152607.8555084432,148355.9289389195,145673.29904928268,120996.34235823131
2025-12-02,164277.37434433785,152769.63878100226,148010.00552446704,145631.37511862657,121220.45226365395
2025-12-03,165191.3615701679,152542.85300085356,148526.10277843953,146193.62564138914,121640.21056292293
2025-12-04,164291.7831103452,151405.32912737713,148295.48719904094,146033.6540803471,121729.14462051865
2025-12-05,165216.5734515968,152507.6832722437,149498.00177339846,146917.0136297458,121960.36445978186
2025-12-08,165097.67153659108,152155.3741358169,149285.15338891878,146997.77489707357,121593.96877269169
2025-12-09,166692.2445446935,153081.71152626965,148631.13257507814,146106.0866027522,121489.01830976749
2025-12-10,168394.36390652368,154863.96392098226,151285.47751891665,148327.96822452662,122294.76000053587
2025-12-11,166675.88901996,153045.53892219454,150448.06035921126,147640.13136225913,122579.33156387095
2025-12-12,161551.38140527284,147913.44890977142,145499.28490499264,143438.0308488425,121261.358881478
2025-12-15,158356.6150309584,144734.890052762,143053.16221231924,141065.80237206668,121078.15559387942
2025-12-16,157405.11633091923,144767.39134715803,142548.75147364556,140626.50126550058,120747.33135220615
2025-12-17,155043.16499326317,141577.30710321653,139687.89931645125,137660.91919506222,119418.6774368919
2025-12-18,155966.02633052212,143503.4420521556,141337.06844564344,138517.0608153649,120320.44134288265
2025-12-19,157967.50922222194,145389.8077426602,143463.93188682047,140694.77120127412,121410.96147101827
2025-12-22,158578.9478105159,145684.55866820295,144722.5337421016,141440.6740448674,122167.33648485974
2025-12-23,160600.66959658908,147731.9239530942,146882.19216544487,143178.09534046456,122725.70038564599
2025-12-24,160806.5785619889,148016.36818335782,147326.0624845444,143756.6503857443,123157.40293824291
2025-12-26,160851.91483172908,148111.71373212556,147339.4217485292,143697.99377556064,123144.91427956733
2025-12-29,161066.49140694042,147821.8513741271,146561.05373514828,143049.85193460216,122706.06912880894
2025-12-30,161203.20877416615,147882.9262221577,146672.5938096617,143006.9864385561,122556.22700091571
2025-12-31,160159.2623856141,146785.40289862888,145680.0981411503,142137.32410055638,121648.21332153367
2026-01-02,162014.84301330833,148486.03604334957,147367.92539462794,143784.10531785662,121871.20175194008
2026-01-05,163897.98839526906,150211.93218878927,149080.82541659218,145455.3495624746,122682.87746099813
2026-01-06,162349.35531108468,148792.61539238167,147672.19617886865,144080.97658322362,123412.50039605502
2026-01-07,161978.0781421422,148452.34116772233,147334.48424386434,143751.47741778634,123014.69252040418
2026-01-08,163327.9786559173,149689.52025955947,148562.3472871772,144949.48023056146,123002.20386172857
2026-01-09,164129.26796085,150423.89910041424,149291.19620195925,145660.6043699778,123815.66522032695
2026-01-12,163798.4673341771,150120.72148494556,148990.3015359809,145367.0271195228,124010.10503430148
2026-01-13,163621.26998706706,149958.32073708563,148829.1236775615,145209.76892302025,123762.1501746508
2026-01-14,163793.07786856915,150115.78205859652,148985.39930387144,145362.24410411407,123153.83163916216
2026-01-15,164125.10891014774,150420.08734501587,149287.41314935617,145656.9133169047,123489.20710954198
2026-01-16,164262.59901075283,150546.09654055838,149412.47348649337,145778.93232910067,123385.73742916346
2026-01-20,160563.84856017336,147156.20471024638,146048.10778816306,142496.38417215864,120874.00358850243
2026-01-21,163276.30010352688,149642.15704733654,148515.34072338635,144903.6168128562,122269.0205156979
2026-01-22,164065.73949899507,150365.6754876803,149233.41101726296,145604.22445514944,122907.65154094492
2026-01-23,163983.98834188,150290.750838579,149159.05055621764,145531.6723558117,122952.24922702622
2026-01-26,164764.76472260305,151006.32965625753,149869.24101336498,146224.5917900289,123576.61683216423
2026-01-27,165829.0550359729,151981.74799998698,150837.31438603761,147169.12272102377,124068.97702859876
2026-01-28,166903.88314591913,152966.8241973621,151814.97288801568,148123.00568189795,124056.48836992316
2026-01-29,168961.87109998634,154852.9629476203,153686.9088763319,149949.4183193263,123810.30827170587
2026-01-30,168668.807243686,154657.92610739684,153493.34067769762,149760.55747878662,123441.03812438001
2026-02-02,170303.56321549782,153997.92875376908,152838.3131521351,149121.45947649493,124054.70272038279
2026-02-03,171069.65337122884,153291.13526334564,152136.84186808972,148437.047175022,123005.77516080932
2026-02-04,170422.32448762478,151453.52558108154,150313.06952035677,146657.6268933018,122409.94528399628
2026-02-05,168453.948578107,148825.00194459173,147704.3388579855,144112.3375889985,120881.13529855695
2026-02-06,166511.70799473085,149467.33202771406,148341.83214887427,144734.32776923018,123200.21497478386
2026-02-09,166821.77483483488,150758.69723884796,149623.47328606536,145984.80085389977,123794.2592020565
2026-02-10,164839.11688575405,149630.43973919627,148503.71164742846,144892.27054277866,123467.80109127155
2026-02-11,164661.74779175245,149501.21514522878,148375.46012405024,144767.13795035594,123439.2633629466
2026-02-12,163221.043846497,146859.98852735764,145754.12213467117,142209.54791487652,121532.2658705865
2026-02-13,163031.0223986234,145233.3279710376,144139.71045062452,140634.39688398739,121617.88994366833
2026-02-17,162188.16502002743,145107.80049748707,144015.12820807772,140512.844339666,121814.11540718321
2026-02-18,163627.52957965288,147500.2173369,146389.52997472283,142829.5033600599,122427.780003186
2026-02-19,163331.85627601712,147509.2767359133,146398.52115580277,142838.27588585796,122104.89319148175
2026-02-20,164831.39965196978,149311.97085564045,148187.6408577236,144583.8862346389,122987.92955351263
2026-02-23,164450.652667024,149263.27155290192,148139.3082642759,144536.72903480753,121732.0626331821
2026-02-24,165105.63523178836,149652.18324295696,148525.29142102468,144913.32552086288,122616.87375664637
2026-02-25,165552.27951876578,150687.12015737456,149552.43518522024,145915.49031874674,123651.54878421778
2026-02-26,163896.76053954262,147516.138226276,146405.33097864405,142844.92010156493,122964.73788570182
2026-02-27,166671.60389264024,147630.58212489865,146588.45563860305,142955.74004134527,122374.26495750985
2026-03-02,166523.72669838186,148755.6600554219,147623.32488665497,143832.78388132754,122443.83996094232
2026-03-03,166321.9630784269,148215.37558746015,146383.5782873797,143105.758097431,121364.57813539659
2026-03-04,165459.9793451225,148953.6771798308,146808.70373053616,143003.78661517307,122220.85153053587
2026-03-05,163662.7429685122,150972.64518265458,148077.93938211622,145017.78781515252,121539.39758064099
2026-03-06,163431.59068990874,149830.01025299588,146394.4484101395,144364.86437009837,119946.36954039028
2026-03-09,163937.7763908881,151471.77497545042,148821.14279484685,146134.5067709636,120997.09363761105
2026-03-10,163014.92555788456,150640.03245845097,148219.53359151416,145100.82127924424,120802.64293552958
2026-03-11,163552.27596233462,151333.43340230215,149030.06480658686,145724.46170404364,120651.01515809598
2026-03-12,163108.50416059577,150022.98010671572,147785.28163962884,144673.9840088811,118818.93872968247
2026-03-13,163180.3626178783,147233.8047534736,146449.01661744993,142544.03371647975,118146.40213938245
2026-03-16,163834.05279938335,148844.59781812193,147831.6089424467,143681.39300908757,119348.76490214377
