model_name,window_label,total_return,cagr,annual_volatility,downside_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_turnover,benchmark_total_return,benchmark_cagr,excess_total_return,excess_cagr,tracking_error,information_ratio,eval_start,eval_end,starting_capital,ending_capital,profit_dollars,rebalance_count,avg_train_sample_count,avg_validation_sample_count,avg_validation_mse,baseline_ending_capital,ending_capital_gap_vs_baseline,beat_baseline
lstm_walkforward,2023-03-15_to_2024-03-14,0.42972297935022197,0.42972297935022197,0.17348292186538095,0.11160288696004361,2.1487391768537267,3.3401425436302388,-0.10853809821338822,3.959190242170794,0.060000000000000005,0.33453278194356306,0.33453278194356306,0.07132848191861396,0.0951901974066589,0.11513727695461118,0.6687300201683266,2023-03-15,2024-03-14,100000.0,142442.71414401665,42442.714144016645,12,26008.0,1628.3333333333333,0.008834065403789282,146571.35681457646,-4128.642670559813,False
tree_walkforward,2024-03-15_to_2025-03-18,0.012860765705744459,0.012860765705744459,0.1946112077442098,0.1450087345695084,0.1634035926071759,0.2192983105564738,-0.16796871012258263,0.07656643726298037,0.04476190476190476,0.1034398660480822,0.1034398660480822,-0.08208793530973513,-0.09057910034233774,0.10332321276136124,-0.7344667648413388,2024-03-15,2025-03-18,100000.0,102204.56713023511,2204.567130235111,12,33121.583333333336,1683.5,0.007125822668584285,100660.63687518274,1543.9302550523716,True
configured_baseline,2024-03-15_to_2025-03-18,-0.0005470859913264681,-0.0005470859913264681,0.17996439237860312,0.13227590567052913,0.0871508522080845,0.11857072596403889,-0.15870714361816574,-0.003447141564356453,0.05428571428571429,0.1034398660480822,0.1034398660480822,-0.09423889351744474,-0.10398695203940866,0.09511573941085193,-0.9672803546904182,2024-03-15,2025-03-18,100000.0,100660.63687518274,660.6368751827395,12,,,,100660.63687518274,0.0,False
hybrid_sequence_walkforward,2024-03-15_to_2025-03-18,-0.02464727001537359,-0.02464727001537359,0.17283775272642157,0.13011987266399003,-0.05760455676500814,-0.07651592285042964,-0.17808665399303214,-0.13840043295067997,0.052380952380952375,0.1034398660480822,0.1034398660480822,-0.11607985174778379,-0.1280871360634558,0.09217517572284187,-1.2763076124604338,2024-03-15,2025-03-18,100000.0,98131.43304087514,-1868.5669591248588,12,33121.583333333336,1683.5,0.008206984920737645,100660.63687518274,-2529.2038343075983,False
transformer_walkforward,2024-03-15_to_2025-03-18,-0.03299297310992788,-0.03299297310992788,0.1835841483600379,0.13746279268690437,-0.090623832108408,-0.12102983442682598,-0.16522470344431417,-0.19968547331088135,0.049523809523809526,0.1034398660480822,0.1034398660480822,-0.12364320282050156,-0.13643283915801008,0.09572738510122698,-1.298737401258308,2024-03-15,2025-03-18,100000.0,96939.08375859994,-3060.9162414000602,12,7070.916666666667,1683.5,0.0077716651516463705,100660.63687518274,-3721.5531165827997,False
mlp_walkforward,2024-03-15_to_2025-03-18,-0.044737823237704255,-0.044737823237704255,0.17297495681102323,0.1301027624292263,-0.1777702787973402,-0.23635014140442137,-0.15703523082943494,-0.2848903586883417,0.05523809523809524,0.1034398660480822,0.1034398660480822,-0.1342870543697844,-0.14817768928578645,0.08872437274391809,-1.5603090597630487,2024-03-15,2025-03-18,100000.0,95552.34002147244,-4447.659978527561,12,33121.583333333336,1683.5,,100660.63687518274,-5108.296853710301,False
tcn_walkforward,2024-03-15_to_2025-03-18,-0.051106155369767814,-0.051106155369767814,0.18672245469726534,0.14188201846270707,-0.1871167627077898,-0.24625320126093164,-0.1666816853400228,-0.30660930302878603,0.05428571428571429,0.1034398660480822,0.1034398660480822,-0.14005839935016062,-0.15454602141785,0.10481029958603881,-1.3608065059254757,2024-03-15,2025-03-18,100000.0,95177.49403003839,-4822.50596996161,12,33121.583333333336,1683.5,0.0074762748554348946,100660.63687518274,-5483.14284514435,False
ridge_walkforward,2024-03-15_to_2025-03-18,-0.05808508158115955,-0.05808508158115955,0.1744869280975701,0.13327520552031177,-0.2552735875236362,-0.3342099825511586,-0.15935696159014312,-0.3644966683699142,0.051428571428571435,0.1034398660480822,0.1034398660480822,-0.14638309943226513,-0.16152494762924174,0.09688630153649505,-1.5712184077021396,2024-03-15,2025-03-18,100000.0,94584.23845150786,-5415.761548492141,12,33121.583333333336,1683.5,,100660.63687518274,-6076.39842367488,False
lstm_walkforward,2024-03-15_to_2025-03-18,-0.06778141730971476,-0.06778141730971476,0.17224429151406637,0.1321218233781134,-0.3208636554343759,-0.4183028328691898,-0.19249984064236636,-0.35211155024092566,0.060000000000000005,0.1034398660480822,0.1034398660480822,-0.15517047065828604,-0.17122128335779696,0.0878793531914489,-1.8542986879384487,2024-03-15,2025-03-18,100000.0,93522.27942475883,-6477.720575241168,12,33121.583333333336,1683.5,0.008323726321881017,100660.63687518274,-7138.357450423908,False
transformer_walkforward,2025-03-19_to_2026-03-19,0.2930894205203065,0.2930894205203065,0.19800915777090444,0.1385456966715856,1.3981183275138498,1.9981871624011274,-0.15042584481193988,1.948398035501961,0.05333333333333334,0.18988297715899494,0.18988297715899494,0.08673663321726877,0.10320644336131157,0.12894288420403358,0.6628345195383467,2025-03-19,2026-03-19,100000.0,127124.23635563812,27124.236355638117,13,7251.846153846154,1682.8461538461538,0.010854942098325786,116167.6924854002,10956.543870237918,True
mlp_walkforward,2025-03-19_to_2026-03-19,0.19729779456476737,0.19729779456476737,0.20346736459664996,0.14277836211098982,0.9871434470496345,1.406736095585047,-0.14558892638132848,1.3551703379417905,0.054285714285714284,0.18988297715899494,0.18988297715899494,0.006231551798040025,0.007414817405772434,0.11827183648452724,0.08014619655853766,2025-03-19,2026-03-19,100000.0,117973.39711428425,17973.39711428425,13,40669.307692307695,1682.8461538461538,,116167.6924854002,1805.7046288840502,True
ridge_walkforward,2025-03-19_to_2026-03-19,0.19588330480292737,0.19588330480292737,0.20696110843300705,0.14172929847779508,0.9676140893275917,1.412964620677974,-0.13623207449334396,1.4378648018936089,0.05047619047619047,0.18988297715899494,0.18988297715899494,0.005042788038080115,0.006000327643932435,0.09712007044290057,0.0914954718040875,2025-03-19,2026-03-19,100000.0,117819.37253944989,17819.37253944989,13,40669.307692307695,1682.8461538461538,,116167.6924854002,1651.6800540496915,True
configured_baseline,2025-03-19_to_2026-03-19,0.17602668640385022,0.17602668640385022,0.18923125572717403,0.13436032832852193,0.9519384526871335,1.3406971463817867,-0.13094366198574647,1.344293291744133,0.054285714285714284,0.18988297715899494,0.18988297715899494,-0.011645086971685648,-0.013856290755144718,0.12916944196417277,-0.08698596856956971,2025-03-19,2026-03-19,100000.0,116167.6924854002,16167.692485400199,13,,,,116167.6924854002,0.0,False
hybrid_sequence_walkforward,2025-03-19_to_2026-03-19,0.174774996511329,0.174774996511329,0.1908600965986893,0.1351036746253405,0.9398450184639935,1.3277130434037046,-0.14673232597166075,1.1911144688395676,0.05714285714285714,0.18988297715899494,0.18988297715899494,-0.01269703066408956,-0.015107980647665942,0.11345394103207264,-0.10571273835774923,2025-03-19,2026-03-19,100000.0,115699.15493421379,15699.154934213788,13,40669.307692307695,1682.8461538461538,0.011077913527305309,116167.6924854002,-468.5375511864113,False
tree_walkforward,2025-03-19_to_2026-03-19,0.15578310593389477,0.15578310593389477,0.19788738350051877,0.1365574515554831,0.830364859064133,1.2032937598005469,-0.15789433744990988,0.9866288332430866,0.051428571428571435,0.18988297715899494,0.18988297715899494,-0.02865817217296296,-0.034099871225100165,0.09941851003702341,-0.2721194320329344,2025-03-19,2026-03-19,100000.0,113882.82844360016,13882.828443600156,13,40669.307692307695,1682.8461538461538,0.010379377958817751,116167.6924854002,-2284.864041800043,False
tcn_walkforward,2025-03-19_to_2026-03-19,0.11368123843744704,0.11368123843744704,0.19466268489281874,0.1403185468658088,0.6507482107237174,0.9027772644326296,-0.13375447413829689,0.8499247533200653,0.0619047619047619,0.18988297715899494,0.18988297715899494,-0.064041372289811,-0.0762017387215479,0.1218490738927436,-0.5309522825268665,2025-03-19,2026-03-19,100000.0,109693.42380383163,9693.423803831625,13,40669.307692307695,1682.8461538461538,0.010644690706752814,116167.6924854002,-6474.268681568574,False
lstm_walkforward,2025-03-19_to_2026-03-19,0.11087141616333862,0.11087141616333862,0.20846234821967638,0.14604701557371175,0.6083436067591343,0.8683281633059493,-0.14821407415846632,0.7480491767927384,0.058095238095238096,0.18988297715899494,0.18988297715899494,-0.06640279969741814,-0.07901156099565632,0.10857325297862605,-0.5945819917460313,2025-03-19,2026-03-19,100000.0,109316.16323786366,9316.163237863657,13,40669.307692307695,1682.8461538461538,0.01095754997088359,116167.6924854002,-6851.529247536542,False
