model_name,window_count,avg_ending_capital,median_ending_capital,avg_profit_dollars,avg_cagr,median_cagr,avg_sharpe,median_sharpe,avg_sortino,avg_max_drawdown,avg_information_ratio,beat_baseline_windows
transformer_walkforward,4,120012.55763667829,112031.66005711904,20012.557636678288,0.20560060352542703,0.13004822370518931,0.8621486737542975,0.6537472477027209,1.4354734946544316,-0.16207291407427135,0.04061544882782414,2
tree_walkforward,4,118690.85526544254,108043.69778691763,18690.85526544254,0.18660897999972806,0.08432193581981962,0.9113536736944804,0.4968842258356545,1.4934150202005716,-0.14434596950722814,0.19972643450864783,3
configured_baseline,4,114889.53618850082,108414.16468029146,14889.536188500813,0.1470211210963491,0.08773980020626188,0.7454588094725866,0.5195446524476091,1.1706549190947488,-0.16505773642726163,-0.06034385224076817,0
ridge_walkforward,4,112973.65221880315,106201.80549547888,12973.652218803149,0.12902413205425034,0.06889911161088391,0.6918614283070474,0.3708762237024172,1.090670106230871,-0.1545630663300556,-0.2152761034451886,2
hybrid_sequence_walkforward,4,112616.77082622504,106915.29398754446,12616.770826225042,0.1269672199069199,0.0750638632479777,0.703256036754677,0.4411202308494927,1.1357166130161231,-0.17746019733692792,-0.2731641463657491,1
mlp_walkforward,4,112468.31598094378,106762.86856787835,12468.315980943782,0.12557414331049002,0.07627998566353156,0.7300405682809679,0.40468658412614716,1.1939895486700993,-0.164594144389254,-0.3081643007483247,2
tcn_walkforward,4,111146.77570202807,102435.45891693501,11146.775702028077,0.11356427570196526,0.03128754153383961,0.6706664897747876,0.2318157240079638,1.132372168184091,-0.16315943122548868,-0.33996574127067486,1
lstm_walkforward,4,109015.34353973367,101419.22133131124,9015.34353973368,0.09515378793170043,0.021544999426811928,0.5456500737736133,0.1773623868375511,0.8613275633428763,-0.1684601449210013,-0.5249205683044689,0
