model_name,window_count,avg_ending_capital,median_ending_capital,avg_profit_dollars,avg_cagr,median_cagr,avg_sharpe,median_sharpe,avg_sortino,avg_max_drawdown,avg_information_ratio,beat_baseline_windows
transformer_walkforward,4,119278.45628870383,111299.08099716573,19278.456288703837,0.19822305498117776,0.12265624171419837,0.8322442282491784,0.6194733999280821,1.3909521696217528,-0.1631385764427892,-0.01196999127523099,2
tree_walkforward,4,117990.99864164766,107382.53294821242,17990.998641647664,0.17960835027722533,0.07768084622235083,0.8815873403062231,0.46554012586191074,1.4476068283958048,-0.14504670929910915,0.1430946654090008,3
configured_baseline,4,114137.56562351773,107667.75566416912,14137.565623517727,0.13951178185764407,0.08025074034709884,0.7119120523210808,0.48185041770109327,1.1208432299129079,-0.16653799865822672,-0.11693595310743357,0
ridge_walkforward,4,112237.81722848544,105518.30807909247,12237.817228485437,0.12167037443847978,0.062020413976115685,0.6591989984446076,0.34222168871493064,1.0426068787077296,-0.1554611642284787,-0.27931487970671875,2
hybrid_sequence_walkforward,4,111851.69522225065,106172.15455464073,11851.695222250652,0.11930893631708978,0.06758788706237467,0.6683611811695539,0.40272854393154994,1.0835130010589071,-0.17860498053197682,-0.33530010944987176,1
mlp_walkforward,4,111712.40125071784,106024.03567975841,11712.401250717838,0.11800842820213145,0.06883225149239952,0.6951978172629094,0.36735439917118323,1.1410241151448774,-0.165575819756513,-0.3738168498955444,2
tcn_walkforward,4,110373.56797786726,101679.70218730552,10373.567977867271,0.10581384061846585,0.023674160483827533,0.6346448180713445,0.1928982261691572,1.0784113049281212,-0.16424456226657272,-0.4034139912840275,1
lstm_walkforward,4,108221.6696304941,100661.94638480889,8221.6696304941,0.08718001113666257,0.013918187542695137,0.5086495081109207,0.14683634542831084,0.8076087063248779,-0.17036741966407815,-0.594663645057798,0
