model_name,total_return,cagr,annual_volatility,downside_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_turnover,benchmark_total_return,benchmark_cagr,excess_total_return,excess_cagr,tracking_error,information_ratio,eval_start,eval_end,starting_capital,ending_capital,profit_dollars,avg_train_sample_count,avg_validation_sample_count,avg_validation_mse
configured_baseline,0.24263618406633047,0.24371212437443446,0.1730481405468895,0.1199659168626351,1.347645586151835,1.9439484888597844,-0.09889115592503372,2.464448130823599,0.04685258964143426,0.20269109751525227,0.20357576785030895,0.033213089074662916,0.040136356524125505,0.15454831036995215,0.19631262202152253,2025-03-17,2026-03-16,100000.0,123275.31058114361,23275.31058114361,,,
ridge_walkforward,0.11470601164521477,0.1151883737889976,0.17522469379953473,0.11897595801796346,0.7096878947915549,1.0452098569301793,-0.10250341877587577,1.123751531067052,0.04876494023904382,0.20269109751525227,0.20357576785030895,-0.0731568447224843,-0.08838739406131135,0.11683732082751196,-0.6719850656272703,2025-03-17,2026-03-16,100000.0,111470.60116452147,11470.601164521475,49403.07692307692,1800.0,
mlp_walkforward,0.0981397780849873,0.09854943715294628,0.15089535937500453,0.10852864483198367,0.6987520163590625,0.9715263356115988,-0.10866713068749878,0.9068927883662575,0.0506772908366534,0.20269109751525227,0.20357576785030895,-0.08693114935852353,-0.10502633069736267,0.14100934558472422,-0.6909424459460904,2025-03-17,2026-03-16,100000.0,109813.97780849873,9813.977808498734,49403.07692307692,1800.0,
tree_walkforward,0.0530514201108685,0.05326831256900788,0.1872537874570537,0.13276508443170348,0.37074975398295923,0.5229107933704736,-0.11178393586722579,0.47652922717159174,0.04780876494023904,0.20269109751525227,0.20357576785030895,-0.12442070762271196,-0.15030745528130107,0.11437068710552369,-1.1667629749122306,2025-03-17,2026-03-16,100000.0,105305.14201108685,5305.142011086849,49403.07692307692,1800.0,0.009022484066025956
