date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-06-13,95486.99848999562,102866.513305513,102315.11952726262,97750.99459597208,105579.794898574
2025-06-16,96678.10699141365,103480.14678315204,102644.83407502087,98334.11227760723,106584.29887240595
2025-06-17,96042.23793519555,103111.63126525283,102100.97174526472,97983.92291820208,105673.5306011301
2025-06-18,95520.11949820921,102156.15446957556,101005.93104343231,97075.9616770795,105657.61219049738
2025-06-20,95242.25978426915,102199.6723071919,100882.93222744094,97117.31538659068,105409.46137194049
2025-06-23,97304.52196732287,103841.06236203086,102409.27013885586,98677.07964052157,106450.6473741046
2025-06-24,98848.68742654026,105423.3674533537,103789.73572801636,100180.69720721894,107626.62812567569
2025-06-25,98705.32311227516,104752.2578964982,103173.97672270102,99542.96171334983,107686.93734352423
2025-06-26,99497.4965691132,105235.37964450185,103322.82135299737,100002.05797179927,108529.45896784672
2025-06-27,99826.66183105373,105832.18527291593,103785.31756772591,100569.18464775344,109068.67062979193
2025-06-30,100603.73966149193,107012.22909633395,104794.71600798395,101666.40866604757,109590.15645554695
2025-07-01,98464.79527341395,105639.8186513406,103688.5394571295,100682.23926520867,109554.68300695503
2025-07-02,99672.41875052826,106838.57026608256,104520.27323238958,101739.16588239779,110051.32217534764
2025-07-03,101011.31944623843,108353.70983007297,106033.76981048372,103124.53459808757,110918.67956892676
2025-07-07,100077.78399485139,107522.54558983605,105279.6721261052,102670.85608812369,110092.11990766008
2025-07-08,99992.96209234146,106694.8563381632,104300.81207669897,102097.53030729343,110031.82157791726
2025-07-09,101102.90916277327,107678.49159910061,105210.73371104042,103032.361496956,110691.64078745386
2025-07-10,101292.60331909938,107363.78317987252,104757.76943676727,102574.43460696092,111003.82455603198
2025-07-11,101041.8385363151,106495.09969745149,103893.48020449348,101840.71893980209,110613.59484530934
2025-07-14,101243.19857478936,106918.03296683496,104362.9059806638,102172.86103171835,110824.66077562065
2025-07-15,102832.47145906428,107324.74750942823,104323.54127716896,102687.47945974168,110351.08261524454
2025-07-16,103298.86595864934,107520.04689018171,104459.29323445098,102967.2434432751,110720.0151910851
2025-07-17,104610.11556755635,108977.31551075692,105906.58134457743,104091.4199700242,111397.5820130234
2025-07-18,103427.3543043918,108121.18442989711,105076.9344163895,103805.63469513568,111315.99743650429
2025-07-21,103857.97740130272,108684.39151912405,105699.86139224042,104193.15042569241,111527.07425492139
2025-07-22,101990.34138216978,107155.69500469444,104415.97414410344,103051.83468744256,111543.03621797716
2025-07-23,103248.72786043707,108360.87065274791,105323.90663060991,104115.64133444226,112491.98907618117
2025-07-24,104178.36571701737,108942.56357032011,105795.4092025631,104885.00247461374,112529.2263979075
2025-07-25,104794.66019261499,109293.44094743958,106224.0135612158,105320.90695109342,113004.59020762956
2025-07-28,105865.44345412665,109757.40116205857,106406.14454257353,105833.83561929305,112976.21580399835
2025-07-29,105877.3865712474,109249.9566762214,106005.51808909222,105556.10171135866,112678.21923723584
2025-07-30,106759.95415855186,109979.11247107519,106457.12874372568,105903.83619101325,112536.32544286818
2025-07-31,107698.80260758898,110213.30841458234,107287.87443367254,107117.15057981263,112114.18269413976
2025-08-01,104486.23915006989,108532.41254194532,103875.66801243325,104835.61010032591,110276.57530747459
2025-08-04,107048.240390217,111457.29581652535,106200.34677495944,107810.67298111151,111952.7556380244
2025-08-05,106397.8926319812,110848.21980924373,105662.26376158634,106941.73208277198,111385.1586843422
2025-08-06,106759.3454027268,110684.79991532846,106049.76592995241,106861.166968623,112238.33976421147
2025-08-07,107128.30040416718,111110.68259515942,106375.57266193407,107004.94925391891,112144.32097090539
2025-08-08,107828.47825220914,112089.37764526645,107351.16797890763,108029.36728564596,113018.77740944522
2025-08-11,107665.76651854157,112034.12362878185,107237.83763072685,107930.79224287576,112795.28815045266
2025-08-12,109136.40886173942,113375.46211980864,108891.96767914548,109408.42720008221,113996.11555938618
2025-08-13,108792.19791277134,113332.6572544555,108690.82097292355,108965.24011036979,114386.33438200303
2025-08-14,109228.09885807236,113702.8948402695,109208.47910828187,109160.5977116225,114396.97206133833
2025-08-15,108896.40913410888,113500.82867715896,108723.28326493202,108780.05185852155,114129.14643565875
2025-08-18,108551.4026053189,113243.72327549444,108728.21241012758,108464.17831919897,114104.29977829632
2025-08-19,105394.5915036074,110354.24477419737,105794.77533291865,105536.09497924532,113485.26741296641
2025-08-20,104600.21555760158,110223.8939889527,105169.53666037097,105129.01587722852,113183.73221182935
2025-08-21,104049.70702031882,109775.91487234479,104608.78744722364,104664.39083084375,112729.65464888359
2025-08-22,106057.98195450642,111633.50720612404,106870.75424834042,106444.01764683587,114460.83080166722
2025-08-25,105811.0991398985,111182.15972937405,106697.07114502785,106123.84807289825,113957.0708121024
2025-08-26,106219.55024579355,111641.0935402963,107364.55878732099,106456.13659012134,114434.2202711704
2025-08-27,106479.0434679247,111723.59514774008,107539.5663928445,106672.79539858234,114694.95773999505
2025-08-28,107622.51951015388,112688.44372459048,108648.75469410887,107675.8948835548,115101.13852566767
2025-08-29,104967.19256269466,110517.83794895452,106264.58764194131,105321.24552227806,114414.70878563428
2025-09-02,104915.4847799042,110246.10802032969,105526.19288295637,104892.49785489116,113566.86287759132
2025-09-03,105811.6342909492,111317.43567993985,106841.15428798847,105482.59284382315,114182.34572044088
2025-09-04,106365.21757642405,111934.39282585922,108040.1965018534,106536.62577364349,115136.61197425962
2025-09-05,105834.17838514125,111487.6030744603,107654.13359475826,105208.22643154106,114803.15284701096
2025-09-08,105727.63353954395,111860.86039333147,108228.29030666215,105394.66273327603,115085.17656261193
2025-09-09,107268.6999291891,112768.93185130821,109413.96799314489,106431.26108937626,115351.23831515705
2025-09-10,107194.73918365408,114021.83923471745,110553.4253052857,105850.25838900612,115684.70833051148
2025-09-11,108571.62067827028,114018.15914001128,110263.97975701583,106434.99076980451,116646.0736292909
2025-09-12,108504.70562141783,113892.6321616399,110369.86555231916,105973.65390201441,116607.03977011284
2025-09-15,109095.35725398119,115119.30286799106,111668.7391917092,106962.5661858666,117227.84689668292
2025-09-16,109171.56396167511,115474.60302809953,111679.23838260508,107904.13348015855,117066.4416167791
2025-09-17,109840.08580598937,115471.8684690287,110860.47028461621,108438.35844243772,116920.99829993107
2025-09-18,109422.04537034933,115027.24717534296,111259.46406360256,107977.61266271761,117467.309006837
2025-09-19,109922.46920731533,114977.48688315603,111522.46077492394,107877.5398949244,118049.1040504406
2025-09-22,110226.65166765157,114638.88897087026,111503.30706144896,107264.36858571754,118607.59854770084
2025-09-23,110812.60712721269,114012.30697666573,110324.53767784756,106413.44403364541,117961.9556518741
2025-09-24,110692.18195589614,113999.387508733,110052.64495426213,106428.46337237333,117586.64264605354
2025-09-25,110900.81461284451,113601.34418232633,109505.86215923121,106142.07080012806,117044.16455237794
2025-09-26,111319.38533733736,113426.65722200964,109568.68649485587,106456.08742081205,117714.7194342017
2025-09-29,110842.91737984124,113069.97006313539,109900.44991329817,106034.26372469692,118045.54363985451
2025-09-30,111026.77836586343,112561.31347353537,109726.75286534971,105132.6886418265,118490.20299131103
2025-10-01,112949.78557902928,114220.02921965402,110723.30812745905,106540.06604140282,118893.9666175032
2025-10-02,112255.15270588615,112629.58456045706,109845.85888167858,105854.37642764159,119030.90632374644
2025-10-03,111928.12816072408,113155.62541557875,109644.17851706553,106380.34901624816,119029.14245061205
2025-10-06,112613.63544698321,113509.16257367625,109877.12868540811,106125.59962889145,119456.01063724374
2025-10-07,111616.92989779501,112883.45832675984,109136.27445043733,106023.5007241441,119013.12604702741
2025-10-08,112639.1503779976,112515.89943824058,109633.3915838759,105966.07238980911,119722.8127809811
2025-10-09,112870.44457685102,112137.94630711609,109437.9784658845,105811.98727122835,119375.97217174368
2025-10-10,109757.58586054413,110599.26357887003,106681.89980815846,104297.24268944871,116149.49978953284
2025-10-13,113371.5857393289,111847.94219558158,109590.81280574408,104930.24123378628,117931.70849405075
2025-10-14,111693.25400462857,112648.74203119577,108967.82079251388,105548.6624612102,117787.63707852949
2025-10-15,112687.71331558429,113836.768285961,110244.37678751329,106318.53369810873,118310.56013424588
2025-10-16,113190.73959561996,112820.51797420274,109931.45689244992,105950.7016892361,117504.84030741901
2025-10-17,113108.98877117934,113945.43333185368,110881.4562402689,106883.27102790032,118171.83477865669
2025-10-20,113546.83681202134,114738.57635027565,111526.32134081297,107222.85013919295,119400.8732696349
2025-10-21,112468.16040122087,114364.50645907366,110473.24896468292,107153.83708551672,119399.08762028896
2025-10-22,111837.71754168978,114195.12198857656,110018.37496148105,107238.64921552528,118778.3458223535
2025-10-23,112880.64902809427,114584.65733189814,110664.61456780432,107426.88131099897,119482.6973844809
2025-10-24,113644.01134480529,114428.70573380234,111357.38635093714,107826.27438216026,120459.17537406622
2025-10-27,115623.61713181705,114823.95709140312,113149.28976227519,108039.85359962005,121880.31271510804
2025-10-28,116596.10732093574,114509.17578449764,114097.37829827872,108362.35357425916,122204.02698769436
2025-10-29,117491.64226676678,113947.55566710648,114858.94766497973,108173.66391419977,122262.72476588929
2025-10-30,116085.18789921002,113944.24727274018,114491.85033264295,107967.06079654417,120918.06547976141
2025-10-31,115823.67041294872,113987.88929659544,114062.93150672493,107232.05941288282,121314.70828478137
2025-11-03,116675.2037463326,114005.3452417989,114724.28179574567,107291.1949961866,121542.37857638879
2025-11-04,114938.64859575371,111841.6261716534,112293.1741644351,106058.67501202301,120101.66442117625
2025-11-05,116521.41614651855,113224.28564412899,113299.65312841666,106778.64059237503,120517.87315226112
2025-11-06,115245.28749943805,111323.52398229697,110904.16698553687,105067.89530844196,119224.79082315594
2025-11-07,113842.15211942006,110259.78790840971,110181.9175710544,105135.49516739948,119342.17549144
2025-11-10,116692.33526529108,113199.11614081061,112804.07559569099,106914.47693396943,121204.43354956376
2025-11-11,116874.59902636005,113269.35406230576,111959.29292503437,107582.02643658455,121481.89514884795
2025-11-12,118242.21669782071,114191.9765124165,112663.01324228663,107971.61047702872,121549.48850945524
2025-11-13,115217.25783976499,111247.18486878525,109475.688589843,106313.82414148202,119532.48869215767
2025-11-14,115151.69227923696,111433.45959965822,109557.7049424912,106649.45278842628,119512.93365419847
