date,ticker,open,high,low,close,volume,sector,industry,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,dollar_volume_20,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,first_universe_date,universe_age_days,eligible_universe,cs_ret_20_z,cs_ret_60_z,cs_rel_ret_20_z,cs_vol_20_z,universe_momentum_rank_pct,universe_vol_rank_pct,market_breadth_trend_share,sector_size,sector_ret_20_mean,sector_rel_ret_20_mean,sector_vol_20_mean,sector_ret_20_gap,sector_rel_ret_20_gap,sector_vol_20_gap,sector_momentum_rank_pct,sector_trend_share,llm_score,future_return,label_available_date,trend_flag,market_trend_flag,market_high_vol_flag,enough_history,has_model_features,has_training_label,sequence_index,has_sequence_features,predicted_return,selected,weight,train_sample_count,validation_sample_count,validation_mse
2025-03-31,AAPL,216.0682695484103,224.6409066608951,215.29165561007284,221.1660614013672,65299300,Technology,Consumer Electronics,0.019412553869742055,0.0063425732453969985,-0.06679827160196539,-0.11199494975022306,-0.018435296224951436,0.01958868922476104,0.01822484320736868,220.97340393066406,229.17479766845702,227.71585639953614,0.0008718581841802298,-0.03494597289304002,-0.02876301677770332,-0.03578663021078676,0.006406849711691143,-0.0708579561327517,-0.10105217354038043,11780708985.685959,0.2227697905211854,23.189729198985763,0.027512642871613764,0.07483444449282994,0.045196678148257674,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.02791785578868866,-0.06932631263093325,0.0037882213060130843,0.04140845684224459,2018-09-28,2376.0,True,-0.42741186875512405,-0.704095343612042,-0.4274118687551241,-0.26479979618259214,0.36666666666666664,0.4666666666666667,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,-0.013794735810470242,-0.013794735810470244,-0.007528120163903303,0.45454545454545453,0.0,0.0,-0.04916036529847967,2025-04-29,0.0,0.0,1.0,True,True,True,1614,True,,False,0.0,0.0,0.0,
2025-03-31,ABBV,197.79474006819547,203.96766699986688,197.79474006819547,202.71954345703125,11093700,Health Care,Biotechnology,0.02060511137296972,0.0016734230635926384,-0.009267986352276547,0.1901848789844489,0.09725005865989811,0.013918540614134372,0.014144529044193768,203.27344360351563,191.43662292480468,179.01842437744142,-0.0027249016726689224,0.058938150704102465,0.13239485914376337,0.061831537236009426,0.06936827083887631,-0.032954762666282944,-0.032954762666282944,1434256112.4092865,0.5704391587008915,21.08391216388046,0.024278756039788397,-0.015977091167426516,-0.19945286533672546,True,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,0.029612429461000178,0.23285351610373872,0.0037882213060130843,-0.20324108664273854,2019-08-30,2040.0,True,0.4580341314102309,1.8386451509633943,0.45803413141023086,-0.9043760128076039,0.7333333333333333,0.23333333333333334,0.13333333333333333,5,-0.006281778522591997,0.032598637290684726,0.013893232867021581,-0.0029862078296845505,-0.002986207829684548,2.530774711279049e-05,0.6,0.4,0.0,-0.06787760243779872,2025-04-29,1.0,0.0,1.0,True,True,True,2086,True,-0.008146243169903755,True,0.125,36989.0,1670.0,0.008992037735879421
2025-03-31,ADBE,380.0,384.7999877929688,374.6700134277344,383.5299987792969,3960700,Technology,Application Software,-0.005651895787187944,-0.02773342055809558,-0.12976493529452215,-0.137514605792191,-0.2438586848778187,0.03603045568348671,0.023397200929913868,409.4074981689453,430.2790002441406,493.7168489074707,-0.06320719455648538,-0.10864811305761679,-0.2231782252762946,-0.04850690380741973,-0.1284903458403528,-0.1500531710851013,-0.17362260911328253,1845606477.79068,-0.1356325952954861,21.336073775215727,0.028852164470459463,0.5399472693941321,0.007749670497668837,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.09088451948124543,-0.09484596867290118,0.0037882213060130843,0.003961449191655753,2018-09-28,2376.0,True,-1.396528921944653,-0.9188345705725711,-1.396528921944653,1.589783479923389,0.06666666666666667,0.9666666666666667,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,-0.07676139950302702,-0.07676139950302702,0.008913646294822365,0.18181818181818182,0.0,0.0,-0.032722310726443715,2025-04-29,0.0,0.0,1.0,True,True,True,3850,True,,False,0.0,0.0,0.0,
2025-03-31,AMD,100.23999786376952,102.81999969482422,98.8000030517578,102.73999786376952,30865300,Technology,Semiconductors,-0.004650294044342029,-0.09758454773169767,0.045912596484886325,-0.1494329242068706,-0.3988297160150863,0.029955350565110565,0.02788659589540057,103.71049995422364,109.18039978027343,137.60005043029784,-0.009357799749133311,-0.05898862734946275,-0.2533433124298664,-0.050099650093405224,-0.20653808309772792,-0.1051302147155283,-0.2069471598335445,3545829844.4454575,-0.09527869923064991,21.989038058519156,0.03683841037691895,0.07418455366404908,0.19534552069175692,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,0.08479301229816305,-0.10676428708758079,0.0037882213060130843,0.19155729938574384,2018-09-28,2376.0,True,1.307315968757338,-1.0191231668933378,1.307315968757338,0.9045293509701742,0.9,0.8,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,0.09891613227638146,0.09891613227638146,0.002838541176446222,1.0,0.0,0.0,-0.0650184976062902,2025-04-29,0.0,0.0,1.0,True,True,True,5657,True,,False,0.0,0.0,0.0,
2025-03-31,AMZN,188.19000244140625,191.3300018310547,184.3999938964844,190.25999450683597,63547600,Consumer Discretionary,Broadline Retail,-0.01276466738421178,-0.06395749459475064,-0.07199302242726358,-0.13277726862597783,0.020106161119759935,0.020651033455560724,0.018006056354824388,198.1834999084473,216.09419982910157,200.21945030212402,-0.03998065129171535,-0.11955066513907653,-0.049742698725121826,-0.08288376057672531,0.07928675012853703,-0.08686890982191897,-0.2139965445518064,9134497232.75444,0.37582658257966717,22.935323987905935,0.030040230418580904,0.14689374778212683,0.060784246198714253,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.03311260661398685,-0.09010863150668802,0.0037882213060130843,0.05699602489270117,2018-09-28,2376.0,True,-0.5073640421217742,-0.8789714893754332,-0.5073640421217742,-0.14497046708619346,0.3333333333333333,0.5333333333333333,0.13333333333333333,3,-0.06407929001751933,-0.025198874204242605,0.020234179472743904,-0.007913732409744245,-0.007913732409744245,0.00041685398281681926,0.3333333333333333,0.0,0.0,-0.015084595816512558,2025-04-29,0.0,0.0,1.0,True,True,True,7515,True,,False,0.0,0.0,0.0,
2025-03-31,AVGO,163.51020338452625,166.93965006119086,159.66324513451602,166.43267822265625,35656400,Technology,Semiconductors,-0.009992984751705736,-0.12454910474286185,-0.10371664009890957,-0.27563565403122037,-0.046724544902827736,0.03544378059354442,0.037365171826108316,185.4138427734375,206.3855487060547,181.806918258667,-0.10237188478950232,-0.19358366287700435,-0.08456355887478906,-0.10161421700356654,0.13519084247618274,-0.1412966128815759,-0.313703989852667,6626217680.327377,-0.001922319267349315,22.614299992884447,0.04363515892097343,-0.05142198305699619,0.1719190139323108,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.06483622428563285,-0.23296701691193056,0.0037882213060130843,0.1681307926262977,2018-09-28,2376.0,True,-0.995620796911389,-2.0810762197958304,-0.995620796911389,1.523608241815837,0.16666666666666666,0.9333333333333333,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,-0.05071310430741443,-0.05071310430741443,0.00832697120488008,0.2727272727272727,0.0,0.0,0.14179067805032397,2025-04-29,0.0,0.0,1.0,True,True,True,8907,True,-0.2986720189452171,True,0.125,36989.0,1670.0,0.008992037735879421
2025-03-31,BA,170.64999389648438,172.2100067138672,166.7899932861328,170.5500030517578,7477500,Industrials,Aerospace and Defense,-0.015925189231526082,-0.05721388166905694,0.0028813683417538982,-0.036440660724532115,0.10032260033392126,0.03133009302424481,0.02262339656317438,166.43999938964845,173.6735998535156,167.73539978027344,0.024693605366385096,-0.017985443984534166,0.01678001945427976,-0.041650547175669295,0.03540218749900714,-0.06594004889431249,-0.08429528562814592,1521934356.7865753,-0.18012790114387367,21.143247966537675,0.03590422479781884,0.3848536375498499,0.03932202906628601,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,0.04176178415503062,0.006227976394757695,0.0037882213060130843,0.03553380776027293,2018-09-28,2376.0,True,0.6450242961857067,-0.06833169569109888,0.6450242961857067,1.059596288580769,0.8333333333333334,0.8333333333333334,0.13333333333333333,1,0.0028813683417538982,0.04176178415503062,0.03133009302424481,0.0,0.0,0.0,0.5,0.0,0.0,0.06713571822550701,2025-04-29,0.0,0.0,1.0,True,True,True,10765,True,,False,0.0,0.0,0.0,
2025-03-31,BKNG,4488.409682690957,4590.8544986079005,4407.082798436745,4571.8701171875,359400,Consumer Discretionary,Hotels and Resorts,-0.0058973943000419915,-0.021829281071124806,-0.06667854850576405,-0.0708621208404483,0.10418570227049839,0.022793721856077292,0.018787900955305366,4574.9464111328125,4727.56462890625,4387.786511230469,-0.0006724218534727155,-0.03293334389693381,0.041953637782027986,-0.032282629589084344,0.07743724923856798,-0.061233259601083834,-0.10220631461300966,1351252079.1796875,0.21324646389629676,21.024297466364935,0.02954107093826473,0.21321279637897783,0.004183572334684249,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.02779813269248732,-0.028193483721158485,0.0037882213060130843,0.0003953510286711648,2018-09-28,2376.0,True,-0.4255692160340607,-0.35797657664046323,-0.4255692160340608,0.09671853168895966,0.4,0.6666666666666666,0.13333333333333333,3,-0.06407929001751933,-0.025198874204242605,0.020234179472743904,-0.0025992584882447156,-0.0025992584882447156,0.0025595423833333873,0.6666666666666666,0.0,0.0,0.0656230408653462,2025-04-29,0.0,0.0,1.0,True,True,True,11851,True,,False,0.0,0.0,0.0,
2025-03-31,COST,917.3325488485171,989.576630166124,917.0142857635636,940.6249389648438,3102000,Consumer Staples,Consumer Staples Merchandise Retail,0.017339704557432833,0.02131661923977668,-0.09654677917311327,0.03334715939477517,0.07357304263710884,0.021046335634259415,0.016361664362016123,934.1643585205078,979.8928479003906,911.8729000854493,0.0069158926749977034,-0.040073676442976325,0.03153075267035588,-0.0466668263554173,0.07459367178097676,-0.09732287144968277,-0.12172427502013439,2479555803.744507,0.1687577709958179,21.631345270090893,0.026451567049812864,0.2863199714033271,-0.12989393856788845,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.05766636335983655,0.07601579651406498,0.0037882213060130843,-0.13368215987390153,2019-10-31,1978.0,True,-0.8852697939407834,0.5189090774225837,-0.8852697939407834,-0.10038153490161161,0.23333333333333334,0.5666666666666667,0.13333333333333333,2,-0.06299517121271103,-0.024114755399434307,0.016742162701640535,-0.03355160796040224,-0.03355160796040224,0.00430417293261888,0.5,0.5,0.0,0.0485525493506378,2025-04-29,0.0,0.0,1.0,True,True,True,15106,True,,False,0.0,0.0,0.0,
2025-03-31,CRM,262.8341291870963,266.7088582287802,257.50890844493546,266.6194152832031,7585800,Technology,Application Software,-0.005963591530730672,-0.061547048244272706,-0.0842829837295026,-0.19731993001274872,-0.06632067129784491,0.020634887454981325,0.018786562041088316,278.3895690917969,306.28327087402346,289.53961753845215,-0.042279435422067246,-0.12950056161289447,-0.07916085007677787,-0.09107158122814829,0.057828539934945855,-0.08086441774776576,-0.2544519957604917,1948382295.870514,0.0835688436461497,21.390265273872277,0.02780580437760789,0.09838550607878727,0.11303694628324612,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.04540256791622588,-0.1546512928934589,0.0037882213060130843,0.10924872497723304,2018-09-28,2376.0,True,-0.696518276800515,-1.4220760355094957,-0.696518276800515,-0.14679168883421675,0.26666666666666666,0.5,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,-0.03127944793800746,-0.03127944793800746,-0.006481921933683018,0.36363636363636365,0.0,0.0,-0.0006681100223943082,2025-04-29,0.0,0.0,1.0,True,True,True,16964,True,,False,0.0,0.0,0.0,
2025-03-31,CSCO,59.19180575994766,60.43168072426669,58.81105748826887,60.246185302734375,29335700,Technology,Communications Equipment,0.01396648959313973,0.012137114628105516,-0.027882886337613377,0.04950180286624506,0.1778295467774642,0.012595463799881539,0.012073334540522132,59.986985778808595,60.576365280151364,53.38688362121582,0.004320929290922093,-0.005450640293289011,0.12848290097219084,-0.009729528977465485,0.13466756572542216,-0.03517830339159178,-0.04871285229848965,1433737796.1610794,0.22624635447559838,21.08355071523725,0.01851306414352417,0.04324648319873581,-0.07738468920385844,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,0.010997529475663348,0.09217043998553487,0.0037882213060130843,-0.08117291050987152,2018-09-28,2376.0,True,0.17153305351780437,0.6548449084220869,0.17153305351780435,-1.0536152164464971,0.7,0.16666666666666666,0.13333333333333333,11,-0.053003535791495145,-0.014123119978218418,0.027116809388664342,0.025120649453881767,0.025120649453881767,-0.014521345588782804,0.7272727272727273,0.0,0.0,-0.06461138658873933,2025-04-29,0.0,0.0,1.0,True,True,True,18550,True,,False,0.0,0.0,0.0,
2025-03-31,CVX,159.03319460112394,161.6456257667774,158.97578077796211,160.0858154296875,10675300,Energy,Integrated Oil and Gas,0.007224852918008118,0.013755788588780016,0.09275585940368392,0.16780931399307386,0.1335473211403213,0.011673797641361098,0.013319012323696689,153.0671844482422,149.96215850830077,143.80807334899902,0.04585327029268371,0.06750807685144355,0.11319073888977726,0.02070539642018776,0.04279373901607575,-0.0040484031277677746,-0.0040484031277677746,1453694893.9435577,0.12568692652871638,21.09737435562287,0.019130884615162328,-0.12352377506314693,-0.07505345458938995,True,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,0.13163627521696064,0.21047795111236367,0.0037882213060130843,-0.07884167589540303,2019-04-30,2162.0,True,2.0282784949490145,1.650362380962454,2.0282784949490145,-1.1575764695171928,0.9333333333333333,0.1,0.13333333333333333,2,0.09820607673338422,0.13708649254666094,0.012634744032097099,-0.005450217329700302,-0.005450217329700302,-0.0009609463907360016,0.5,0.5,0.0,-0.16731415035423358,2025-04-29,1.0,0.0,1.0,True,True,True,20011,True,0.009777108207345009,True,0.125,36989.0,1670.0,0.008992037735879421
2025-03-31,GOOGL,152.58093987828155,155.00253588696825,150.13940872047658,154.10565185546875,54603500,Communication Services,Interactive Media and Services,0.0020087861948854258,-0.07776722075078268,-0.07300097964175378,-0.18215474544480748,-0.07221624489783918,0.022401406882545043,0.020721906893286367,164.6678268432617,178.28978515625,173.8600924682617,-0.06414231116225588,-0.13564508633843886,-0.11362262801280376,-0.07640347034492323,0.02547849034876659,-0.1095243154548432,-0.24983965406427455,5667785903.00354,0.5795469305093075,22.45806438530271,0.02813361248770984,0.08104949018001872,0.10915376580305369,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.03412056382847706,-0.13948610832551767,0.0037882213060130843,0.10536554449704061,2018-09-28,2376.0,True,-0.522877465704408,-1.294466164691569,-0.522877465704408,0.05246654752987669,0.3,0.6333333333333333,0.13333333333333333,3,-0.07820948627896802,-0.039329070465691306,0.02701054781576556,0.005208506637214241,0.005208506637214248,-0.004609140933220516,0.6666666666666666,0.0,0.0,0.035695741597478126,2025-04-29,0.0,0.0,1.0,True,True,True,24181,True,,False,0.0,0.0,0.0,
2025-03-31,GS,522.9853353933047,536.2799192125203,517.8615051658468,535.2022094726562,2455100,Financials,Investment Banking and Brokerage,0.005836516736712483,-0.05828306280448392,-0.09742932520211145,-0.041251090499633936,0.11422287944319054,0.023893600072070746,0.020067929152275323,545.8486877441406,591.8201110839843,527.1439022827149,-0.019504449695544213,-0.09566741743133078,0.015286731298695067,-0.07767803506312398,0.12269175176113989,-0.07887786116326645,-0.18326848227282233,1636982441.2298584,-0.183961762437844,21.216120409700526,0.03221098136141022,0.19063605869675215,-0.056178234702477514,False,0.006712770962271408,-0.038880415813276725,-0.04266863711928981,0.012918722611289719,-0.08460552906816421,-0.02022028888475169,0.02680149908289975,False,True,-0.058548909388834725,0.001417546619655874,0.0037882213060130843,-0.0599664560084906,2020-09-30,1643.0,True,-0.8988530196791346,-0.1088098263349639,-0.8988530196791346,0.22078158478336785,0.2,0.7,0.13333333333333333,3,-0.06760911416515714,-0.02872869835188041,0.01950627349345614,-0.029820211036954314,-0.029820211036954314,0.004387326578614605,0.3333333333333333,0.0,0.0,0.004814367561727373,2025-04-29,0.0,0.0,1.0,True,True,True,24892,True,,False,0.0,0.0,0.0,
