date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,tcn_walkforward_value,hybrid_sequence_walkforward_value,lstm_walkforward_value,transformer_walkforward_value,benchmark_value
2025-11-20,114754.54637936631,119397.48974777447,111605.8919211304,116012.69974907514,110022.89858121988,118977.73976668771,113979.07407514547,124526.27549658848,116066.47119645379
2025-11-21,115670.61089245894,119989.69932051892,112612.36916161785,116396.0591523433,110518.52803726168,118906.0233131708,114678.56726085584,125830.09355047147,117222.63308133016
2025-11-24,120262.70171209352,122842.85340357301,114272.96094885808,119428.14166384363,113978.153978358,121542.32249262695,115704.79604745761,130455.20974007856,118947.98001047049
2025-11-25,120082.67337017004,122996.17883525409,115292.93398459464,119716.7192217552,113417.50531068568,122010.11241629938,116232.30896375065,130410.89441777731,120066.79436690397
2025-11-26,121506.28239841355,124356.76276936752,115788.41437160895,121579.76017034153,115288.21084196318,123344.14773041618,117074.73748926162,132020.68190780215,120895.68083999938
2025-11-28,123565.95904773711,126164.45328693208,116782.09457966444,123783.9481619864,117488.4048100072,124248.18783132323,118204.08292801288,134498.57844486326,121555.57791325975
2025-12-01,121924.95151039981,124652.27564746284,115738.47618772539,122141.39098849831,115651.85342927591,122671.2842208735,116864.64700738693,132881.2975945059,121000.6241283763
2025-12-02,123154.88555257286,125725.98256240475,115354.78504512631,121668.40894232478,116552.91155304246,123316.92062834563,116584.3517488892,134252.35810713447,121224.74196451058
2025-12-03,123521.78255385267,126197.85297833015,116304.24030995721,122845.44246605254,117480.40990906965,124220.88722879416,117362.08358200673,134519.17791591643,121644.5151180183
2025-12-04,121758.75387457729,124291.14455366186,115646.38704222614,122486.37439698185,116165.77310066693,122724.85491311645,116944.33590356665,132596.08879892514,121733.45232277684
2025-12-05,122635.36574088265,125042.05270533377,115637.42039554668,122996.67489191827,117034.358862949,123272.97974088842,117433.08706063169,133623.115246385,121964.68034435523
2025-12-08,122080.13227876001,123958.63964987686,114585.09034639387,122857.7098997024,116593.16041500978,122527.20526798582,117580.3713364084,132858.32189893906,121598.2716914011
2025-12-09,121986.15753054971,123921.94244758155,113854.80705169866,122397.18756599344,115951.7159104442,121973.10822577638,116931.57927503,132959.68886039822,121493.3175145319
2025-12-10,123605.22389186542,125336.8507451661,115791.90842127077,124304.9321307893,117703.403623852,123764.0440257717,118921.42440329143,134469.58567150377,122299.08771856481
2025-12-11,122820.48662164345,124294.61586473216,116080.41318976843,124853.58623183731,117783.04743149226,123483.86134754776,119816.08154541346,133240.3442921903,122583.66935220451
2025-12-12,120497.3134144601,121799.78397060669,115999.43393416348,122713.46189705974,115241.107624461,121104.87616862907,118180.45530216719,130316.56952074908,121265.65002992169
2025-12-15,120380.69283320598,121452.89242246361,116877.98983913184,122717.42757665901,115258.47465448313,120966.80432842368,118111.94023915021,129746.66918697435,121082.4402591985
2025-12-16,119258.98052570698,120542.06978386022,115107.51730476445,121163.93616530126,114087.41114905503,119528.4340364256,116554.59074861498,128893.11952485454,120751.60431044931
2025-12-17,116870.84376883582,118303.71784204373,114566.1378344498,120225.94259713599,112415.94910644625,118229.97705440721,115621.07654152121,126146.29450455676,119422.90337726197
2025-12-18,117659.48265809534,119318.84386349314,114960.67926893827,120735.91608882959,113078.81975897247,118757.43293928646,115744.04704209717,127518.4864597477,120324.69919451301
2025-12-19,119031.68105576276,120864.50628831449,115806.11105679683,122277.93565199638,114707.55061445659,120206.9071530173,116883.00808662477,129187.98983924196,121415.25791353852
2025-12-22,118999.00350472852,120960.48975019877,116629.28741413355,123120.22127719234,115157.23604447128,120769.51320129345,117480.28779916321,129154.8020638411,122171.65969367634
2025-12-23,119230.54367767397,121612.18584658268,117040.47192395559,123831.14623804667,115666.0421975657,121415.2086493148,117842.84675666792,129772.94591421058,122730.04335362087
2025-12-24,119553.57250796258,121885.08415789672,117518.16519299074,124392.17665242877,116140.77525427187,121742.58495849317,118506.86064063512,129989.28390463331,123161.76118313498
2025-12-26,119659.74555577453,121992.17653641352,117472.85472837434,124402.66716994136,116178.8467240901,121829.00395376438,118471.16172282741,130125.38277781449,123149.27208251572
2025-12-29,119648.34273117437,122081.19839503187,117447.25471378781,124017.48072762709,115837.77580277112,121885.145319469,118092.61810552437,130088.02805934772,122710.41140208076
2025-12-30,119780.284314564,122292.49176347457,117424.04494146175,123915.9631269628,115924.86228195054,122159.81553292918,117955.81019721017,130311.31028244217,122560.56397163428
2025-12-31,119066.9034714863,121386.88644878841,116850.69375739258,123068.05608053652,115057.19139687838,121256.55861022761,117297.6009462191,129385.91627490612,121652.5181598275
2026-01-02,119645.918617484,122900.74238079465,118193.21412758852,124347.93867116339,116492.10761239253,122768.78918073655,118760.45804880613,130762.09876225519,121875.51448125926
2026-01-05,120454.13435812845,124124.51344155522,118789.1537914215,125037.64624635472,117652.06537457876,123991.24633155258,119943.0026690208,131225.99810086083,122687.21891357246
2026-01-06,120524.30386699579,123798.92400390092,118422.31725117461,125260.78212070219,117343.45373339625,123666.00646516508,119628.38169926399,131020.94797185868,123416.86766823383
2026-01-07,121086.34019240431,123808.47019310555,118942.4227953019,125786.50516888972,117352.5021384634,123675.54240504013,119637.60629612647,131383.37282981497,123019.04571511706
2026-01-08,120721.58945445331,123679.65999938712,118576.76086588851,124965.99370675234,117230.4087266781,123546.87050924353,119513.13546453495,131214.49257612583,123006.55661449782
2026-01-09,120779.10809918535,123828.86007342405,118651.63923828249,124810.21137966162,117371.82879252791,123695.9103936279,119657.30928147283,131174.69930540072,123820.04675954123
2026-01-12,121198.46791052794,123696.45420400839,119099.35334648736,125137.03888832979,117246.32720083947,123563.6466826552,119529.36390542754,131914.61217440953,124014.49345427408
2026-01-13,120805.22990533862,123514.58076784163,119790.62015087446,124930.55502323223,117073.93751882984,123381.96851611369,119353.61742767924,132205.58086963717,123766.52982009608
2026-01-14,120636.13251411887,122735.9388806049,119505.23354344549,124053.2031091277,116335.89775794331,122604.16262292166,118601.20645445904,132266.6426192407,123158.18975767453
2026-01-15,121028.1575815116,123818.32143223981,120561.30836619703,125339.01580051669,117361.83968669226,123685.3830673259,119647.12566638632,132794.1055313696,123493.5770961873
2026-01-16,120463.05894643057,123799.32744314155,120332.6887539354,125168.93080541813,117343.8361353779,123666.40947125047,119628.77154742995,132629.00519741137,123390.10375426513
2026-01-20,118463.04483210221,121121.46500108863,118149.74017724942,122364.61628221865,114805.61029778069,120991.42213403173,117041.12102515291,130433.9121375657,120878.28102937204
2026-01-21,120025.45935000606,123027.44974818664,120028.74819004124,123922.16177904993,116612.20784931196,122895.36050792021,118882.89689415507,132325.0087868582,122273.3473228683
2026-01-22,121074.19832800528,123836.29546166894,120773.76901506192,124766.29222948503,117378.87646393155,123703.33779881873,119664.49418610914,132978.91265153923,122912.00094773449
2026-01-23,120149.13227820447,122718.7799329277,120075.43314598783,123604.44640864879,116319.63356018007,122587.02209806285,118584.62555798682,132184.9966646424,122956.60021202086
2026-01-26,121350.05472452984,123837.95945390938,121098.1881847865,124836.95191211459,117380.45368762755,123705.00000450281,119666.10212172318,133316.0195956478,123580.98991202984
2026-01-27,121720.15134124782,124201.41289847548,121682.38595566039,125181.77457330129,117724.95492461197,124068.06322485908,120017.3115344568,133924.54399791037,124073.36753190994
2026-01-28,121908.53620460558,124473.00535381334,122139.49878608534,125592.70334122465,117982.38524538177,124339.3640831496,120279.75457404878,134534.86435017877,124060.8784312907
2026-01-29,121485.7083759213,125336.75559768711,122684.0498205465,126114.79925165308,118801.0954045752,125202.1869558251,121114.4067707327,135296.58268808204,123814.68962135066
2026-01-30,121482.43363391071,125358.03385030817,122698.30627253285,125977.15373266529,118792.75184404814,125193.39383803922,121105.90074324072,135212.34671149682,123445.40640644055
2026-02-02,122388.45714780569,126411.093131329,124564.06689208224,127393.13667973249,120050.40793772742,126441.2892507301,122738.08612254888,137368.61458896653,124059.09271856048
2026-02-03,122808.34969035143,126013.09824114195,124471.11190794331,126995.87349781279,119125.67611223493,125525.35102700384,121851.73638895186,137518.6532966997,123010.12803995828
2026-02-04,123422.31135381665,122833.52024691156,120547.37123853891,123136.24772935701,115907.65099943335,122018.08656684966,117737.02648152436,134569.03352735477,122414.27707815598
2026-02-05,122658.92522553769,121036.36449247024,118886.47808847141,121060.44776247049,114413.07616207264,120156.44226003344,115704.207313674,133304.70650504233,120885.41299180065
2026-02-06,124989.54238579783,124209.25113882238,121858.41034953202,124637.88516055205,117485.49058449735,124369.14651661682,119288.18730744196,137346.52135573848,123204.57473469112
2026-02-09,125481.03827665125,125674.60844968903,122951.43420138673,125481.28089048172,118764.6740856666,125894.73872691736,120475.77509254668,138799.38534143826,123798.63998376319
2026-02-10,124540.89900039978,125059.40045494377,122060.53127404868,123622.8193390468,118024.00794890497,125462.96103542185,118694.10958744955,137529.28970092634,123472.17032040925
2026-02-11,124997.65656953861,124355.51474083924,120238.45907774406,123135.92943584453,116619.25010787457,124259.96516752752,117627.79684448513,137394.8635238456,123443.63158220258
2026-02-12,123267.83586274277,119939.78471843101,116308.29128253,120297.23927782192,113077.83485628935,119948.44072020873,114799.95309637426,132923.03873440326,121536.56660577834
2026-02-13,123397.57895213517,119740.09979613028,116836.90177886796,120144.16722095158,113228.18032565531,120270.09778243407,114658.48164087089,133517.8474607372,121622.19370889063
2026-02-17,122809.23623082702,119663.00543099768,117666.12644203365,120629.83123029991,113422.52973926881,120825.00389224789,114946.36367891233,132685.62781849105,121818.42611635367
2026-02-18,123443.55296032388,121013.30491478708,118415.39028898811,121447.05658800236,113999.38257061035,121656.61189094177,115343.5637723812,133013.03408120756,122432.1124284736
2026-02-19,122493.69343046847,120962.96480835149,118261.7053344075,121600.21760873754,113626.76083532463,121015.01856033097,114648.24224115185,132122.2547620197,122109.2141905801
2026-02-20,122093.44971812148,121541.34898316649,119484.02246746852,122669.2692669993,114405.32247174249,121351.12215232704,115355.93564804526,131925.43307174847,122992.28180114836
2026-02-23,122047.85727035419,120558.05597568427,117087.0416279169,121110.75275613632,113061.29893111008,119614.25691911991,113443.08125671076,131000.48866502385,121736.37043870181
2026-02-24,123242.7732915683,121947.148309961,119051.37053309522,123681.39235840809,114672.68549320937,121506.4416829331,115878.48292247986,133594.03376293025,122621.21287350805
2026-02-25,123499.76125879191,122964.35087107096,119892.57057162323,124610.95205610582,115468.99825342854,122565.23306506459,117058.04988732416,134019.3886582517,123655.9245157453
2026-02-26,122697.04795980534,121208.448648639,118984.0272292591,122523.75002711784,113811.32350091674,121186.78627007976,115244.155025809,132510.10107832408,122969.0893126401
2026-02-27,122815.76228870252,120718.27138462459,117302.43896078356,121428.60735601731,112847.725872008,118866.67652515555,112759.02268457897,132064.06831582406,122378.59548902843
2026-03-02,123252.90619825912,120931.1898241923,117509.33268096815,121642.77866000118,113046.76253336707,119076.32918992656,112957.90289452406,132296.99805401737,122448.17295455329
2026-03-03,121131.58441127618,118473.34590907324,115121.0356773622,119170.47218735082,110749.16422295201,116656.18405152467,110662.11059563461,129608.1518421484,121368.87293652195
2026-03-04,121149.25851203864,119532.45794088554,116150.17917850181,120235.81629460043,111739.22465757253,117699.05126495767,111651.39279998407,130766.80530959017,122225.17663312152
2026-03-05,119063.56623584364,118214.40985275799,114869.42645042182,118910.01248765516,110507.11018451785,116401.21959507832,110420.24682213114,129324.87948711534,121543.69856820692
2026-03-06,119250.78844534252,116709.14755098014,113406.75690380708,117395.89285262469,109099.98742134242,114919.0452310928,109014.23011823368,127678.14398324244,119950.6141545174
2026-03-09,119614.83895517791,117709.07362410912,114378.38916637315,118401.70273646706,110034.72068167223,115903.6342889082,109948.22863784149,128772.04885545302,121001.37543434206
2026-03-10,119166.02808730314,118311.023791164,114963.30661025716,119007.19492621448,110597.4251228582,116496.35165448085,110510.49076902847,129430.57375870792,120806.91785111697
2026-03-11,119077.18616667105,119195.13070270114,115822.39691892274,119896.50414005943,111423.8903567482,117366.89800228683,111336.30636554229,130397.7741188897,120655.28470794024
2026-03-12,117914.44760492544,117555.49146018358,114229.15274836698,118247.2168573512,109891.15171125285,115752.40779112969,109804.77251883487,128604.03215710144,118823.14344673925
2026-03-13,118093.93660810583,117677.30226241444,114347.51680402782,118369.74442427342,110005.02073754632,115872.35024109994,109918.55203915466,128737.29143859136,118150.5830569835
2026-03-16,118902.13643797133,118355.26737286581,115006.29827988973,119051.69884802242,110638.78412777281,116539.91662152468,110551.81726397858,129478.9756064927,119352.9883684771
2026-03-17,118468.3635529167,116933.7660998238,113625.01966811757,117621.8331122024,109309.9613725508,115140.21854711782,109224.03902084581,127923.87347422376,119666.95804271956
2026-03-18,117127.55588638864,116430.21556044427,113135.71754564898,117115.31955771807,108839.24113626151,114644.39154104855,108753.68879099682,127372.99636117092,117997.16420107655
2026-03-19,116167.6924854002,116592.96421337899,113266.70850637514,117307.13354041066,108991.3789623069,114832.15858482989,108957.90880075847,127520.47154872332,117706.37612685013
