date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-06-27,99826.66198505796,105832.18428342807,105806.9555810386,104448.93684138515,109068.68250530538
2025-06-30,100603.74031151211,106986.8268857215,106913.8260187797,105588.48803800732,109590.1683878403
2025-07-01,98464.79938666531,105912.9023562844,105389.25385690585,105089.69971081996,109554.69493538601
2025-07-02,99672.42131480035,107175.82656169462,106604.95924310495,106016.14292951208,110051.33415785323
2025-07-03,101011.32308221373,108775.39262007913,108151.09834879565,107447.27507023963,110918.69164587116
2025-07-07,100077.78567632295,107987.75632517324,107372.62925681628,106845.88688568046,110092.13189460778
2025-07-08,99992.9674715614,107271.64363560845,106593.13201666904,105956.97990704054,110031.83355829962
2025-07-09,101102.91168141217,108308.27240062671,107637.48300530198,106658.8768711721,110691.65283967803
2025-07-10,101292.60663159938,108319.56356891153,107338.69331284291,106527.33174396692,111003.83664224704
2025-07-11,101041.84360715069,107547.79907270873,106805.21638016662,105753.69243274588,110613.60688903579
2025-07-14,101243.20187797611,107792.66868477235,107127.0670623363,106123.56833113923,110824.67284232817
2025-07-15,102832.47378310256,108291.93256212599,107733.77150637237,106316.49803703262,110351.09463038835
2025-07-16,103298.86994122672,108586.558000806,107817.41435707662,106579.55314437106,110720.02724639869
2025-07-17,104610.11898306625,109966.30603819912,109437.61831819022,107668.85864042779,111397.59414211121
2025-07-18,103427.35768128466,109732.300419914,108564.05371419451,107574.58508541502,111316.00955670909
2025-07-21,103857.98079225539,110042.48825418433,109059.28482071249,107740.99882799879,111527.08639810844
2025-07-22,101990.3450315581,108833.130365522,107368.10420051205,107012.80651206682,111543.04836290219
2025-07-23,103248.7309404733,110218.63453694074,108465.36869422607,108117.27854044795,112492.00132442918
2025-07-24,104178.37018429986,110896.55982098114,109224.88829609963,108677.44825606701,112529.23865020994
2025-07-25,104794.66286841128,111330.48777023697,109535.60046121343,109153.74598757978,113004.60251169013
2025-07-28,105865.44657877805,111838.28487699539,110027.42708761814,109484.45526120914,112976.22810496947
2025-07-29,105877.3886695756,111390.00641745965,109675.79594480281,109003.23808537624,112678.23150576079
2025-07-30,106759.95836648518,111974.10635448962,110439.2375400521,109247.68995020639,112536.33769594358
2025-07-31,107698.80605609494,113051.24076413682,111376.50456701487,110737.40946776714,112114.1949012518
2025-08-01,104486.24146576233,109493.97797165404,110461.85425115713,107888.1422739016,110276.58731450597
2025-08-04,107048.2452768651,111766.60770138467,112781.96720388795,109675.48553169593,111952.76782756012
2025-08-05,106397.89735989984,111137.03003262234,112070.35774737016,109098.45017247155,111385.17081207735
2025-08-06,106759.35010687592,111520.13307644735,112199.53480598664,110513.93691504652,112238.3519848419
2025-08-07,107128.30320811164,111647.40045001336,112981.41360300158,109955.35238932876,112144.33318129893
2025-08-08,107828.48039081905,112650.02210734494,114030.95190451875,111318.48593310388,113018.7897150505
2025-08-11,107665.76973476796,112542.10496718022,114005.8224548223,111190.23520781328,112795.30043172422
2025-08-12,109136.4123233865,114134.71924473073,115484.6291266232,112369.68404730257,113996.12797140508
2025-08-13,108792.20307363724,114105.57212616119,115702.40950397827,111745.87963740017,114386.34683650939
2025-08-14,109228.10383116979,114721.42162363276,116005.13754928124,112679.64971055859,114396.98451700291
2025-08-15,108896.41126893419,114098.03111780589,115622.72323546061,112166.21416075736,114129.15886216222
2025-08-18,108551.40714259598,114187.49827608792,115494.67985388167,112456.70840354347,114104.31220209447
