date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-04-29,93270.12644876627,97759.8839858812,97019.99789429604,93908.05030886664,98031.81156086008
2025-04-30,92979.78067305186,97756.7751730478,96499.62245797968,94052.49736831998,98070.7147627689
2025-05-01,91622.36007653015,97914.9418138857,96655.75507486773,94204.67063247306,98765.7352182532
2025-05-02,93212.584722327,99593.05623071853,98312.2889302348,95819.19659748694,100231.82954801079
2025-05-05,92905.75175990032,99421.62667162083,98143.06395629533,95654.26298416604,99657.05733262753
2025-05-06,92076.68526174157,99046.58605003696,97772.8463593545,95293.43370136606,98824.10635327507
2025-05-07,92902.51015654001,99855.38153313976,98571.24072769348,96071.58166002549,99239.705350437
2025-05-08,92182.87536674051,99809.41724841729,98525.86754394823,96027.35909069212,99931.1980596525
2025-05-09,91703.33391996096,99683.71893615389,98401.78571273446,95906.42383927421,99803.85077459078
2025-05-12,92467.99150074227,100711.17256873548,99416.0262854384,96894.94437816666,103102.11932623536
2025-05-13,92394.93660073473,101333.07667203642,100029.93269824072,97493.28279446076,103782.99613232711
2025-05-14,91963.07065284501,101578.72882989862,100272.42576787941,97729.62650455101,103915.63503679204
2025-05-15,93492.77235530221,102970.22671789315,101646.02898468815,99068.39664316244,104423.19497526989
2025-05-16,94487.97590757822,103518.15269692187,102186.9086323401,99595.56017335672,105084.6038482486
2025-05-19,94797.51125973553,103741.67750101608,102407.55890611297,99810.61499704144,105199.56046894638
2025-05-20,94737.62997496789,103639.25663639345,102306.4551744237,99712.07514562622,104845.86035307517
2025-05-21,93770.74479011001,102522.82170286057,101204.37760083243,98637.94505630889,103079.12364685348
2025-05-22,93295.39913855735,102209.87397149883,100895.45437917304,98336.85579034017,103119.81249810822
2025-05-23,93086.61977718401,101840.93454135596,100531.2595123147,97981.89650776198,102415.92912452883
2025-05-27,94400.7409919078,103404.37056670133,102074.58974099669,99486.08956649408,104545.22886471685
2025-05-28,94225.44537929683,103323.89868441041,101995.1527275947,99408.66698904107,103940.3945893083
2025-05-29,94331.61290510948,103373.42025141628,102044.03744695186,99456.31204527631,104350.68019085545
2025-05-30,95518.91189783292,104533.40601255008,103189.10578423992,100572.3426994504,104233.970585129
2025-06-02,95998.1065203546,105291.38662363618,103937.3387601211,101301.60130381018,104821.11168866466
2025-06-03,96867.3189520466,105737.82733177354,104378.03823807408,101731.12512405562,105418.85780721827
2025-06-04,96955.30733529307,105971.26026275952,104608.46922016745,101955.71262797414,105390.57050843317
2025-06-05,95171.4873953756,105267.71608540283,103913.97262515144,101278.82770851764,104881.23580871515
2025-06-06,95507.03906870047,105047.66000547927,103696.74646773557,101067.11016933677,105958.25456696155
2025-06-09,95701.15548867805,104447.54746077894,103104.35137395952,100489.7375684995,106053.75414265206
2025-06-10,96545.45197611224,104684.80572849368,103338.5584989284,100718.0054564321,106655.04978368603
2025-06-11,97143.59944181306,104950.09351629083,103600.43468418329,100973.24074748452,106350.86877284736
2025-06-12,97228.21952096283,105027.01262120389,103676.3646089458,101047.24517223773,106773.53415065267
2025-06-13,95487.00009422105,103093.97835726273,101768.1891772332,99187.45898657064,105579.7840104683
2025-06-16,96678.1069329527,103648.02186051736,102315.10767771283,99720.50823087669,106584.30976051181
2025-06-17,96042.23960207052,103210.07386519264,101882.7916962348,99299.15531078675,105673.53060113019
2025-06-18,95520.11706280308,102192.508229822,100878.31196103836,98320.14808521722,105657.61219049747
2025-06-20,95242.25865401588,102225.12592484574,100910.51019230846,98351.52980448886,105409.47226004636
2025-06-23,97304.52152331821,103831.84799906143,102496.56981101265,99897.36868255424,106450.64737410472
2025-06-24,98848.68567667801,105401.67661612996,104046.21042264988,101407.71209981805,107626.62812567581
2025-06-25,98705.32171985465,104842.6727369044,103494.39533666406,100869.89044206929,107686.93734352435
2025-06-26,99497.4971865112,105332.81361839395,103978.23300347781,101341.45851379422,108529.4589678468
2025-06-27,99826.66028172597,105806.95843957804,104446.28031941756,101797.6366607071,109068.67062979205
2025-06-30,100603.73675383927,106913.82515017033,105563.97982474935,102862.5610938298,109590.14556744132
2025-07-01,98464.79471655385,105389.25173808535,104397.50197386877,101395.75803517626,109554.68300695515
2025-07-02,99672.41718965721,106604.95774444037,105656.12930642307,102565.39753853502,110051.33306345357
2025-07-03,101011.3188898596,108151.09783415438,107257.93073278698,104052.95005304323,110918.69045703266
2025-07-07,100077.78003267456,107372.6271561948,106418.08219297927,103303.97780778963,110092.10901955448
2025-07-08,99992.96183105928,106593.1289346385,105529.43348911907,102554.01695544201,110031.82157791745
2025-07-09,101102.90751609411,107637.48153237421,106465.22228552424,103558.7961104035,110691.64078745403
2025-07-10,101292.60166933063,107338.69100386422,106199.13947563122,103271.32759124851,111003.81366792637
2025-07-11,101041.83791317003,106805.2132942583,105557.14153089834,102758.06484511198,110613.6057334153
2025-07-14,101243.1969116492,107127.06474828189,105908.59811040046,103067.7204467719,110824.67166372665
2025-07-15,102832.46873881642,107733.76917921251,106567.85071023153,103651.43514882136,110351.08261524473
2025-07-16,103298.86562288864,107817.41281262762,106891.37321639832,103731.90929087161,110720.0151910853
2025-07-17,104610.11384834313,109437.61486572312,108521.73229230524,105290.7173536904,111397.58201302364
2025-07-18,103427.35260461667,108564.05137920866,107573.8997225077,104450.25563253583,111315.9974365045
2025-07-21,103857.9756944505,109059.28140751882,107975.2322044887,104926.72000906526,111527.07425492161
