date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-06-05,120823.82083684293,118991.75997420655,113416.44900118205,117419.00542805527,107873.11508998602
2025-06-06,120323.01477996972,118641.97021345298,113009.72822272897,116885.25669934235,108980.86858051035
2025-06-09,120452.43366781766,118056.05949479537,112266.94707809162,116631.50523616858,109079.09242111964
2025-06-10,120848.92512626296,118659.0409469496,112681.43744372357,117152.6552456537,109697.54089879009
2025-06-11,121652.59563162112,118940.78683142555,112750.04475587525,117541.53941929634,109384.68268021735
2025-06-12,122844.33159785222,119439.53175263575,113309.49726790303,118489.91236991389,109819.40520542677
2025-06-13,120798.89895094141,117492.38383278917,111497.91137723847,116395.94159802028,108591.61279716318
2025-06-16,122579.08901056717,119087.48240976814,112509.7438365011,117704.63865170947,109624.77171440073
2025-06-17,121991.85348251782,118305.56080514292,111582.7328790964,117016.36399552618,108688.01124887503
2025-06-18,123095.47959940732,118841.51181217829,112271.04885278156,117866.92500970108,108671.64994102759
2025-06-20,122626.71056449399,118483.74262331669,113046.89590571058,117738.38027571955,108416.42025782999
2025-06-23,124002.81979469734,120605.4921331688,114501.4306229885,119245.92495179955,109487.30761184926
2025-06-24,126490.80218780292,122529.55105641643,115633.98142636634,121326.78577068799,110696.83493243367
2025-06-25,128324.50474526464,122325.7934827645,115750.18612001225,122516.30146171887,110758.86455883144
2025-06-26,129924.31338367311,124018.26418470975,116599.93903071021,123630.4488772864,111625.42034338808
2025-06-27,130105.14680250385,124134.26334079585,116432.45534463198,123958.27171787615,112180.01380576334
2025-06-30,131206.0349694869,125375.266607554,117935.50558177537,125004.44803549236,112716.37577657415
2025-07-01,127915.18105854547,122602.8826937479,115741.90163802903,121869.13968783637,112679.89039603541
2025-07-02,128992.16710535572,123851.37547417515,117082.84127391118,122895.22089175928,113190.69692228228
2025-07-03,130715.68660671338,125588.59231732425,118951.95960570275,124537.27648772119,114082.79695269799
2025-07-07,130290.35206202717,124840.81621037981,118206.20223422373,124132.04581368022,113232.65846951328
2025-07-08,130397.45971047234,124075.72455650699,117329.05467173502,124234.09090998532,113170.6400418204
2025-07-09,132600.02712090436,125802.27448560102,118880.07788608408,126332.5517274778,113849.28155828628
2025-07-10,132187.54000605547,126062.14578846497,119225.27500618862,125939.56123641215,114170.37082495478
2025-07-11,131923.29333877587,125562.11135832389,119235.10489820193,125687.80445711316,113769.00924161919
2025-07-14,132031.35383030344,125874.02330097761,119379.83417006579,125790.75735940148,113986.09613595401
2025-07-15,133622.6019696872,127002.01922035501,121021.58651321744,127306.79353408987,113499.00846666878
2025-07-16,133385.7750272001,126712.00969612799,121036.51362486785,127081.16045835201,113878.46538323532
2025-07-17,134636.69491775442,127968.05058849699,122643.30795726937,128272.95434566616,114575.36078867548
2025-07-18,134208.20857544945,127802.41746732441,122271.4548657612,127864.72084693237,114491.4488929184
2025-07-21,134959.55990094447,128486.04938590623,122567.7589113532,128580.55878644546,114708.54698595814
2025-07-22,132408.25338965777,126391.93234751416,120629.89064289737,126149.84237704465,114724.96428733006
2025-07-23,134118.59226713583,128537.91979074161,122355.57629252483,127779.34034474492,115700.98741220772
2025-07-24,135604.25547127417,129637.8148362796,123640.69043840296,129194.78216373704,115739.28698293898
2025-07-25,135806.63436526962,129875.65186581558,124117.277845104,129387.5954130957,116228.21123982652
2025-07-28,137016.81132948762,131070.51630745833,124984.9876467224,130540.57213000143,116199.0274148775
2025-07-29,136338.5058987342,130287.98966952642,124972.09338960756,129894.32749658557,115892.53006068352
2025-07-30,137419.07949602098,131549.9638770297,126424.4756958115,130923.8266817562,115746.58853852868
2025-07-31,141097.8082556604,133547.26347968596,126090.44941853189,134428.67657816503,115312.40355115412
2025-08-01,136377.5852743963,130564.43169372523,123274.16857059913,129526.33348013823,113422.37572909167
2025-08-04,138812.37290860084,134274.75307692986,126777.31853043806,132243.23695108012,115146.37155242267
2025-08-05,137804.75476827595,132609.902555975,125205.42746406807,131223.67117018267,114562.5830663935
2025-08-06,140130.65319477915,134104.27499335,126616.35934928745,133952.6399102617,115440.10238303959
2025-08-07,140474.46592265717,133663.32255200334,126200.02815647304,134111.08037560098,115343.40156629564
2025-08-08,140974.63710296171,134641.32179193283,127123.41932511683,134827.52214168102,116242.80315230104
2025-08-11,140513.57441352637,134363.12123148228,126860.75251501756,134260.34980013725,116012.93853568422
2025-08-12,142199.24071534857,136861.62851559438,129219.7518544319,136419.13834870598,117248.02130083258
2025-08-13,141424.57283459758,135528.74151528787,127961.28862191249,135799.27915292807,117649.3716854633
2025-08-14,142819.51247811006,136314.57247248205,128703.24151542634,137105.7771236271,117660.31282014295
2025-08-15,141851.38055897903,135251.06761231116,127699.11906256802,136449.40548039705,117384.8470772052
2025-08-18,141947.08774673424,134852.3307552025,127322.64628280034,135995.63846142156,117359.29163264127
2025-08-19,138586.2376821558,131836.15690549804,124474.88507583627,132564.72838793037,116722.60046470145
2025-08-20,137256.06650438224,131409.83268578944,124072.36531571225,131384.95724457616,116412.46353141752
2025-08-21,136689.35551183956,130724.77982047226,123425.56341642483,130522.92825591889,115945.43274259419
2025-08-22,138941.3058645373,132897.74210392786,125477.19505417916,133147.53443750998,117725.99322433559
2025-08-25,138981.5450664286,133040.09927425036,125611.60349592639,133308.83101824633,117207.86274508925
2025-08-26,139731.59040286028,134217.2290896738,126723.00648228017,134201.27384132016,117698.6235895791
2025-08-27,140320.17405411898,134218.76189692903,126724.45370291686,134184.15093824224,117966.79897563207
2025-08-28,141541.54098538033,135209.3052264255,127659.688542856,135328.77682830408,118384.56666163473
2025-08-29,138356.66857954476,132412.73019417282,125079.90287227544,132067.2698223374,117678.55551041233
2025-09-02,137700.85155333983,131233.29564113263,124271.05540718448,130833.65708785733,116806.52355916343
2025-09-03,141121.0849043708,131809.9582238878,124713.27713381451,132979.97950724902,117439.56394930837
2025-09-04,142172.56064941172,134219.83121832952,126149.61210716233,134889.53205645474,118421.05204217341
2025-09-05,140550.89949811337,136065.06680288492,127378.85536969232,133037.0601278747,118078.0805061456
2025-09-08,140214.9778759703,137834.7183678905,128427.4182114483,133836.8560347751,118368.14936026276
2025-09-09,141320.35558644173,138376.98606574963,129136.6969994172,135613.7211767618,118641.800913008
2025-09-10,141037.4696680474,141172.99743163591,133041.29418279158,136260.2371811713,118984.7836477407
2025-09-11,142136.3853036615,140139.3768369417,132647.11821897796,136238.28483930076,119973.57329619542
2025-09-12,142944.82061396175,140231.04117753037,133119.6732974668,136167.36578647705,119933.42593915696
2025-09-15,145127.96340768744,141488.83715990037,134064.15365541438,138126.15032037324,120571.94249599421
2025-09-16,146024.6491747435,141577.59229797765,133817.6835834456,138589.51856042608,120405.93289467259
2025-09-17,146393.5172558533,138912.62830800298,131891.90010657086,137345.33518528225,120256.34059472287
2025-09-18,146335.297012857,140124.33833353058,133243.824291041,138372.17333346445,120818.23561268786
2025-09-19,147652.90774327394,140122.2395600677,133364.20761037464,138518.46141951878,121416.62720989641
2025-09-22,148353.32024308312,139795.5547793012,133344.6272667093,138747.4844032806,121991.05357863574
2025-09-23,148645.79065355103,137440.74467339314,132091.64109841606,137270.28013210205,121326.99277593946
2025-09-24,147983.30816858783,137362.6285011001,132155.8513579037,136518.6351116712,120940.97341830612
2025-09-25,148745.87637187613,136377.6005347322,131504.78399678002,136461.64383128943,120383.02034446319
2025-09-26,149452.08364779755,136336.2923161196,131491.64577806325,137350.924284327,121072.70378395279
2025-09-29,148000.51050121684,136696.51721788582,131462.9093549291,137211.36353040193,121412.96523339668
2025-09-30,147269.38788514936,136836.25291701095,131936.96578762835,137001.0153920734,121870.3091424883
2025-10-01,148133.67190755633,137639.30770511425,132137.10214568354,137470.6118252366,122285.5907160049
2025-10-02,149294.03861164398,138717.46952867557,132130.324913797,138055.6663254001,122426.43682743379
2025-10-03,149149.22625078514,138582.91623745498,132455.53641445315,138722.60519904044,122424.62263724125
2025-10-06,149005.8624818831,138449.70891431518,133587.65905608822,139227.95912992957,122863.66786253903
2025-10-07,148318.65898184158,137811.18957715007,132654.60492522817,138692.33278259955,122408.14934234487
2025-10-08,150098.8747527721,139465.28795411813,133037.30974975997,139563.30877880388,123138.08092721694
2025-10-09,149695.9492904477,139090.9072952379,132602.6881257,138259.52947281327,122781.34618287666
2025-10-10,143900.09756348174,133705.6561974394,128926.83320279096,133877.05003447464,119462.83396217795
2025-10-13,149667.2415274124,139064.2333015465,133838.5473498986,138780.33206953394,121295.88277374899
2025-10-14,147054.90167948583,136636.96174654528,132250.03824902102,137823.64306671024,121147.70151061569
2025-10-15,148762.1184854135,138223.23268848928,133988.0395056135,139261.82935539456,121685.54171047226
2025-10-16,149227.43138587315,138655.58101727095,133440.863694918,139045.8094128002,120856.8375484512
2025-10-17,149972.4838226118,139347.85104795452,133259.4359900108,139961.4797401048,121542.85901144106
2025-10-20,151712.30902290824,140964.42027906192,134365.70113257956,141826.6271508536,122806.95762096505
2025-10-21,149958.9636429685,139335.28869030694,132504.45012923982,140463.476314229,122805.12103336272
2025-10-22,149130.05147423557,138565.09987649057,132301.67422041722,140441.0619578816,122166.67166875486
2025-10-23,150265.1379816927,139619.77245065937,132890.7738935414,141531.46776804296,122891.11588822976
2025-10-24,153498.35812193,142623.93872852094,135462.97210750592,143649.2062367943,123895.44933907485
2025-10-27,157479.61371000297,146323.1467200804,138223.12659223218,146579.65585971458,125357.12669901151
2025-10-28,160247.45398245027,148894.90244605555,139776.02004385545,147148.31598376966,125690.07539416081
2025-10-29,163822.14199867204,152216.3456903814,141799.66972038554,149817.41600448548,125750.44761223455
2025-10-30,163308.04602161443,151738.67026746774,141268.7362470255,149522.71137023641,124367.42995546051
2025-10-31,162262.16419290498,150766.8827664142,140232.29740807548,148532.9469961016,124775.38757597761
2025-11-03,163225.85705262385,152613.42395839328,140426.6063379937,148767.21776427494,125009.55249527302
2025-11-04,160675.33618470083,148660.4575913387,137393.02364536887,145694.88762517524,123527.73986394021
2025-11-05,162518.33979029304,149734.1833879399,138526.5978087029,146637.87795186776,123955.82155714855
2025-11-06,161056.13996194268,147136.82505525337,137248.8284699626,145043.15959514762,122625.85216544877
2025-11-07,159629.5596858466,146014.9388834607,136100.75070117827,143577.0565086889,122746.58540289132
2025-11-10,162925.4202862953,150880.9712996507,140384.40104041906,147960.27970683842,124661.96709282967
2025-11-11,163337.47229727832,149428.14728588675,138805.06573505723,147195.62478401893,124947.34368959701
2025-11-12,162070.27125211246,148615.9468557694,139199.39038951596,146857.15919193046,125016.86524956764
2025-11-13,158209.39036981112,143878.72518766002,134530.79084356557,143055.20047457248,122942.32756570171
2025-11-14,157660.71354936904,144052.65530992782,134476.05319673,143574.20535704365,122922.21469171536
2025-11-17,157877.07155725046,144229.7612231923,134548.23500372077,143395.54230663786,121777.01273203158
2025-11-18,155879.9644263093,141445.92946355455,133265.28342015692,142134.53194990326,120754.3917960976
2025-11-19,158682.62383933173,144804.1802023834,136817.4338572805,145629.2621612759,121220.8850470861
2025-11-20,156178.60022328811,141730.8000816542,134199.46410998685,143102.8692356367,119373.19952822098
2025-11-21,158115.40722114246,142498.00227658925,134366.36369801054,143990.73437724798,120562.30041108209
2025-11-24,166218.41688048717,149942.76937640706,140575.8359745075,151205.29467182286,122336.80239347684
2025-11-25,168300.73708810308,150762.9590002212,141404.78626919287,151631.04569405882,123487.49171855778
2025-11-26,169166.20669159704,151954.5861831744,143111.3057852623,152984.9120761809,124339.99312847473
2025-11-28,170559.4204643071,152384.3378797387,143446.916939365,152944.0384639702,125018.69063846511
2025-12-01,169058.77246014628,149891.87133790873,142072.56058752708,151478.6907574904,124447.92624622554
2025-12-02,168714.96052761326,149542.366546946,142223.17513955073,151639.27697523168,124678.4291890212
2025-12-03,169653.6370760066,150063.80700263646,142012.04553299662,151414.16921164453,125110.16166002442
2025-12-04,168729.75851423733,149830.80383921074,140953.05070670933,150285.06202063189,125201.63268158372
2025-12-05,169679.53000007532,151045.76815611223,141979.3037492783,151379.2597082879,125439.448378674
2025-12-08,169557.416215527,150830.7161329872,141651.3163009011,151029.55735155122,125062.60076034737
2025-12-09,171195.06305030346,150169.92418229353,142513.70391909487,151949.0406549368,124954.65644389168
2025-12-10,172943.16136323687,152851.749800278,144172.9183840807,153718.1059396235,125783.38300332252
2025-12-11,171178.26571761642,152005.66278470345,142480.02849349543,151913.13569651687,126076.07235438445
2025-12-12,165915.33098064418,147005.65220899307,137702.2327057138,146819.0186647207,124720.50272330114
2025-12-15,162634.2651315662,144534.20458604096,134743.10590133702,143663.9783651814,124532.07331478538
2025-12-16,161657.063820309,144024.57163720301,134773.36346640057,143696.23917840514,124191.81186534147
2025-12-17,159231.3096451448,141134.10081793767,131803.50693105583,140529.7587697238,122825.25630475895
2025-12-18,160179.1000192577,142800.34394482413,133596.6710071853,142441.6420034895,123752.7442426339
2025-12-19,162234.6484988799,144949.22699626902,135352.81129866344,144314.05023657472,124874.37292851965
2025-12-22,162862.6037343516,146220.8592708047,135627.21407162613,144606.62026288186,125652.32455996935
2025-12-23,164938.93781685404,148402.87683384313,137533.23933823776,146638.83683406943,126226.61654424996
2025-12-24,165150.40895284194,148851.34258264766,137798.04693941437,146921.1764256344,126670.63399451987
2025-12-26,165196.96988060337,148864.84015630512,137886.81030096565,147015.81650067362,126657.78908000856
2025-12-29,165417.34276251373,148078.41362822702,137616.95861291472,146728.0988707836,126206.42527932937
2025-12-30,165557.75324391443,148191.1084872567,137673.81715416277,146788.7218183184,126052.30870260322
2025-12-31,164485.6069764173,147188.33742099756,136652.06143681277,145699.31920814438,125118.39270812015
2026-01-02,166391.3119683965,148893.63890323925,138235.29124294236,147387.36915395356,125347.74218431192
2026-01-05,168325.3263148841,150624.27273461566,139842.04001661344,149100.49517635643,126182.57203790902
2026-01-06,166734.86036841563,149201.0598305287,138520.7058632785,147691.6800837543,126933.00845143867
2026-01-07,166353.5539763885,148859.85153320627,138203.92249561878,147353.92359095655,126523.85256949809
2026-01-08,167739.91903613426,150100.4267540631,139355.6928346819,148581.94863881302,126511.00765498677
2026-01-09,168562.85338112534,150836.82150781955,140039.37377636033,149310.8937180952,127347.67409618617
2026-01-12,168223.1169147107,150532.81165205128,139757.12605065215,149009.95935200265,127547.66056815066
2026-01-13,168041.13297722331,150369.9651046331,139605.93665078204,148848.76022773806,127292.63246164111
2026-01-14,168217.58186473235,150527.8586666878,139752.5276179771,149005.05647309154,126666.9608193152
2026-01-15,168558.58198296197,150832.99928892948,140035.825165786,149307.11016635527,127011.90332740404
2026-01-16,168699.78607140758,150959.35438708914,140153.13530692292,149432.18700398327,126905.48203481367
2026-01-20,164901.1221424177,147560.15710529112,136997.2649171413,146067.377410438,124322.09759805704
2026-01-21,167686.84450312893,150052.93352705045,139311.59934541985,148534.9358729649,125756.90926495737
2026-01-22,168497.60883983047,150778.43806786078,139985.16963516318,149253.10090920783,126413.75810170312
2026-01-23,168413.64935788233,150703.30774621238,139915.41741491557,149178.7306370255,126459.62799694148
2026-01-26,169215.51666785323,151420.85086962854,140581.5961944487,149889.01479687163,127101.80653027847
2026-01-27,170308.55640583776,152398.9467938032,141489.6764585739,150857.21589737656,127608.21196550272
2026-01-28,171412.41859542596,153386.72708299704,142406.74784568322,151835.00339185123,127595.3670509914
2026-01-29,173525.99849541244,155278.0433945212,144162.67686375213,153707.18636384953,127342.16433337929
2026-01-30,173225.01817389752,155082.47116675574,143981.1044066389,153513.59262578082,126962.36025696111
2026-02-02,174903.93342535754,154420.66208176236,143366.67002055518,152858.4786757299,127593.53046338908
2026-02-03,175690.71779478525,153711.92840183873,142708.67007254134,152156.9148393955,126514.68083019146
2026-02-04,175025.90276787398,151869.27437344074,140997.91991456374,150332.90186270277,125901.85410237686
2026-02-05,173004.35558157854,149233.53528572017,138550.85660739156,147723.82700378392,124329.43274976144
2026-02-06,171009.64970886,149877.62860251655,139148.843384334,148361.40440568994,126714.66730215595
2026-02-09,171328.0923117922,151172.53868673914,140351.05909982376,149643.21464291922,127325.65744236822
2026-02-10,169291.87728854874,150041.18405421352,139300.69094253893,148523.3052626639,126989.88667358608
2026-02-11,169109.7169648113,149911.60473117203,139180.38737825202,148395.036817749,126960.5348680637
2026-02-12,167630.09562178777,147263.1277916427,136721.49804098508,145773.35296840864,124999.13769972342
2026-02-13,167434.94116911068,145632.0019568864,135207.1341199854,144158.72827849822,125087.2043149955
2026-02-17,166569.3158818319,145506.12990307383,135090.27244512612,144034.12959854054,125289.02737456228
2026-02-18,168047.56165871554,147905.11406674015,137317.5286059291,146408.84464432267,125920.19758099025
2026-02-19,167743.90140147635,147914.19833433395,137325.96258864194,146417.8370117012,125588.09998741276
2026-02-20,169283.95159093823,149721.84095493218,139004.20758259998,148207.19277050346,126496.32615287318
2026-02-23,168892.91957698914,149673.00796975728,138958.8702399328,148158.8538000418,125204.63393449484
2026-02-24,169565.5950321548,150062.98724516464,139320.93338186247,148544.88788350063,126114.68548885267
2026-02-25,170024.30441649962,151100.76512198764,140284.42334761805,149572.1671692901,127178.87601734643
2026-02-26,168324.06529137888,147921.07865988932,137332.35039549516,146424.64773303215,126472.47291145283
2026-02-27,171173.86483715737,148106.09922607557,137569.35938374113,146538.2448468294,125865.1559464452
2026-03-02,171021.99307093385,149544.52869289494,138289.5070238534,147437.26761378895,125936.71567070624
2026-03-03,170814.779257635,147836.23105060158,136515.10527765116,146692.02239103836,124826.66644567899
2026-03-04,169929.51095991398,148203.5663812362,136957.45765875632,146587.49547921107,125707.36619451444
2026-03-05,168083.7262585891,149872.462055521,138534.57798780967,148651.96802770087,125006.47285142778
2026-03-06,167846.32991769857,148275.07312911522,137157.68872891477,147982.68216600752,123368.0015373583
2026-03-09,168366.18909429686,151010.42407921248,140260.80283726737,149796.67222582828,124448.69895686313
2026-03-10,167418.40950818837,150678.27877247156,139904.47268423022,148737.08233012786,124248.70128619374
2026-03-11,167970.2752330828,151649.48687351175,140988.42641003372,149376.3513321225,124092.74812186528
2026-03-12,167514.51592774654,150265.42362341096,139791.3969842291,148299.5484163715,122208.40924188808
2026-03-13,167429.1766905505,147978.9836121955,138191.15912029144,145975.33649266374,121516.68763810808
