date,ticker,open,high,low,close,volume,ret_1,ret_20,ret_60,vol_20,sma_50,sma_200,trend_ok,llm_score,future_return,label_available_date,trend_flag,price_vs_sma50,sma50_vs_sma200,enough_history,has_model_features,has_training_label,predicted_return,selected,weight,train_sample_count,validation_sample_count
2025-05-30,AAPL,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,0.004501166855784389,-0.05722213353751748,-0.14688474773855398,0.021647210916751994,204.5839291381836,224.460904006958,False,0.0,0.021508542424688804,2025-06-30,0.0,-0.021229759030369832,-0.08855428501775187,True,True,True,,False,0.0,0.0,0.0
2025-05-30,AMZN,204.83999633789065,205.9900054931641,201.6999969482422,205.00999450683597,51679400,-0.0033544115296211263,0.07786539325036856,-0.0160779712694491,0.022207317812554403,191.88779998779296,201.37535011291504,False,0.0,0.07014294555445666,2025-06-30,0.0,0.06838472544829721,-0.04711376104276033,True,True,True,,False,0.0,0.0,0.0
2025-05-30,AVGO,239.78313935630607,241.7215208653789,233.500778070811,240.62808227539065,27088600,0.00041317519459305174,0.2267266725309658,0.26736853136664007,0.020745286399057008,194.68360198974608,190.1556803894043,True,0.0,0.14140050712114194,2025-06-30,1.0,0.2359956350512995,0.023811655750011873,True,True,True,0.0580669535963777,True,0.25,15640.0,600.0
2025-05-30,COST,998.13571352876,1048.1171906403918,997.8369721006133,1035.8583984375,5403800,0.03116773072490253,0.04253625548511586,-0.005931433504932082,0.01152703191777378,974.5496875,942.68775390625,True,0.0,-0.048299431800505,2025-06-30,1.0,0.0629097846152662,0.033799032035499055,True,True,True,0.024158936886030234,True,0.25,15640.0,600.0
2025-05-30,GOOGL,170.7579241400477,171.61495310854446,166.86143108525064,171.14657592773438,52639900,-0.0006981407325559186,0.06472424846187685,-0.0062547079089680935,0.024041290653387386,159.4269924926758,170.35692733764648,False,0.0,0.027386396644443645,2025-06-30,0.0,0.0735106599693085,-0.06415902784691352,True,True,True,,False,0.0,0.0,0.0
2025-05-30,JPM,259.74671429323007,261.600261993738,259.0368340780119,260.2889709472656,10977700,-0.0013994681248389318,0.06930207600700578,0.0560414663304909,0.011578872418738432,242.83109985351564,233.77690376281737,True,0.0,0.09814390626778824,2025-06-30,1.0,0.07189306107941351,0.03873007104193826,True,True,True,0.02514996929388901,True,0.25,15640.0,600.0
2025-05-30,META,641.0502003303773,647.9445811375045,631.3521627172354,646.0289306640625,16241000,0.0037826761644363938,0.13156004735547633,-0.012801681061799797,0.023220516289288153,581.3958923339844,591.6733506774902,False,0.0,0.14080198871221405,2025-06-30,0.0,0.11116872200560612,-0.017370155900612638,True,True,True,,False,0.0,0.0,0.0
2025-05-30,MSFT,457.064883978579,459.0135554843554,452.909032890277,457.701171875,34770500,0.0036626644056636515,0.08416816645670688,0.15008019454039134,0.010361155280185903,406.17140197753906,413.04214141845705,False,0.0,0.08048045493144662,2025-06-30,0.0,0.12686705574685075,-0.016634475642903435,True,True,True,,False,0.0,0.0,0.0
2025-05-30,NVDA,138.6873257641086,139.58710766728817,132.88868890141003,135.09817504882812,333170900,-0.029168709381678815,0.21073393803520823,0.15210951619188107,0.024355350567017417,116.17422348022461,126.72367496490479,False,0.0,0.16925162252476178,2025-06-30,0.0,0.16289286040999262,-0.08324767639197472,True,True,True,-0.3090034898630754,True,0.25,15640.0,600.0
2025-05-30,XOM,99.6761181336087,99.90052181887316,98.7297012111472,99.81271362304688,28645800,-0.0037978220033355603,-0.02399129469286465,-0.020844011055334177,0.011901035356108943,104.53268341064454,107.89947639465332,False,0.0,0.05376341127165962,2025-06-30,0.0,-0.04515305293614058,-0.031203052104668227,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AAPL,201.39712965217612,206.7608124915243,198.6554726965608,204.54754638671875,91912800,0.020340159867571872,0.021508542424688804,-0.08241077426511623,0.011513455120846705,202.139833984375,222.15101066589355,False,0.0,0.029731459994563503,2025-07-29,0.0,0.011911122884022296,-0.09007916111448433,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AMZN,223.5200042724609,223.82000732421875,219.1199951171875,219.38999938964844,58887800,-0.017510092291414314,0.07014294555445666,0.11927965684421804,0.014879639245390474,201.84840087890626,205.13115036010743,False,0.0,0.05296501731854142,2025-07-29,0.0,0.08690481784527893,-0.016003173947195748,True,True,True,,False,0.0,0.0,0.0
2025-06-30,AVGO,273.7363596469909,276.7055620373892,271.14575731970547,274.65301513671875,24708400,0.023389671619890473,0.14140050712114194,0.6055482372888128,0.021853367148315546,227.53888732910156,200.06737312316895,True,0.0,0.0789770473442275,2025-07-29,1.0,0.20705967388982405,0.1373113155687815,True,True,True,0.043445885645731125,True,0.25,15840.0,600.0
2025-06-30,COST,981.0668570073628,987.6195356193274,975.6793610736228,985.8270263671876,2127600,0.00487231292548751,-0.048299431800505,0.027095986331153732,0.012716625295295667,999.3268566894532,955.0079360961914,False,0.0,-0.05593262418592637,2025-07-29,0.0,-0.01350892376392998,0.04640686105125491,True,True,True,,False,0.0,0.0,0.0
2025-06-30,GOOGL,180.3734342799105,180.82241920920575,174.1873807915227,175.8336639404297,63378900,-0.012882836108501494,0.027386396644443645,0.12355684994749527,0.01797594905583398,165.68080627441407,171.59997230529785,False,0.0,0.11076428165733576,2025-07-29,0.0,0.06127962492649641,-0.034493980105969047,True,True,True,,False,0.0,0.0,0.0
2025-06-30,JPM,286.31784977059453,288.5362215871362,284.8586733435247,285.8347473144531,12689200,0.009752395811367442,0.09814390626778824,0.1866230644848852,0.009237681467227242,257.66261749267574,239.73857643127442,True,0.0,0.029530121661504705,2025-07-29,1.0,0.10933728026176781,0.07476494324867056,True,True,True,,False,0.0,0.0,0.0
2025-06-30,META,743.4414316060685,746.7864803769392,733.1567794055785,736.9910888671875,15402100,0.006079371779363463,0.14080198871221405,0.2649768687300429,0.016777279047260833,635.6136492919921,609.5513334655761,True,0.0,-0.05160613843868356,2025-07-29,1.0,0.1594953785025217,0.04275655616769791,True,True,True,0.031034236678327262,True,0.25,15840.0,600.0
2025-06-30,MSFT,494.1693122308428,497.86782827206525,492.4691666337086,494.53717041015625,28369000,0.0029640212750998707,0.08048045493144662,0.3040329113726439,0.00647126733627467,445.31852294921873,419.65871337890627,True,0.0,0.030477888483019466,2025-07-29,1.0,0.11052459065698939,0.06114446990439215,True,True,True,0.01785518964098606,True,0.25,15840.0,600.0
2025-06-30,NVDA,158.37368067249696,158.6336472456001,155.93409881773164,157.96376037597656,194580300,0.0015213919255940844,0.16925162252476178,0.43090916378936184,0.015378054706639806,130.60309661865233,129.41278743743896,True,0.0,0.1108929956039777,2025-07-29,1.0,0.20949475522172767,0.009197770983712106,True,True,True,0.05399325974861731,True,0.25,15840.0,600.0
2025-06-30,XOM,105.9985585105668,106.19369279204032,105.10092890555543,105.17898559570312,19199000,-0.014445085704763216,0.05376341127165962,-0.08323192662461276,0.015577869298776355,104.03407775878907,107.4537621307373,False,0.0,0.047124260664064055,2025-07-29,0.0,0.01100512314405866,-0.031824705846851264,True,True,True,,False,0.0,0.0,0.0
2025-07-31,AAPL,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,-0.007079644851470834,-0.022924187855676847,0.045010776788711127,0.007421296664145958,204.74354797363281,220.68910858154297,False,0.0,0.12166468798160612,2025-08-28,0.0,0.010729099348568472,-0.07225350045771917,True,True,True,,False,0.0,0.0,0.0
2025-07-31,AMZN,235.7700042724609,236.52999877929688,231.3999938964844,234.1100006103516,104357300,0.017029402351838252,0.06452347471604347,0.25629188592731134,0.010397740901945575,217.39220123291017,209.43765029907226,True,0.0,-0.01072143223395905,2025-08-28,1.0,0.07690155986566549,0.03798052032420629,True,True,True,0.038403314447469736,True,0.25,16060.0,600.0
2025-07-31,AVGO,301.7047876274771,305.8398017786324,289.18027528990467,292.6377258300781,25488500,-0.029475872703758732,0.0881808468928218,0.46667628222384283,0.016507601875937587,262.96325134277345,212.3408969116211,True,0.0,0.050902201685591786,2025-08-28,1.0,0.11284646936702147,0.23840134033257865,True,True,True,0.04471215194044826,True,0.25,16060.0,600.0
2025-07-31,COST,921.5153239437004,942.0198038953793,921.1568342498392,935.7360229492188,2564400,0.013078011921745292,-0.04348714471494963,-0.07414598807539619,0.00763022211915643,982.4202502441407,962.2315844726562,False,0.0,0.007055006297982835,2025-08-28,0.0,-0.04751961014985229,0.020981088229969913,True,True,True,,False,0.0,0.0,0.0
2025-07-31,GOOGL,195.2698429128764,195.54921195775628,190.66022322341527,191.4683990478516,51329200,-0.023558802420669767,0.0742275075293084,0.170040116626623,0.011604902822533915,177.15652252197265,174.19185829162598,True,0.0,0.10286615323324932,2025-08-28,1.0,0.08078661921185448,0.01701953386009203,True,True,True,,False,0.0,0.0,0.0
2025-07-31,JPM,296.3559134765009,298.17878493737805,292.7497765059144,293.4828796386719,14749700,-0.01131398841788911,0.019407962278443325,0.17859973456879352,0.012091457241440517,276.26537536621095,249.16869064331055,True,0.0,0.01630451227933638,2025-08-28,1.0,0.06232233861966163,0.1087483529850457,True,True,True,,False,0.0,0.0,0.0
2025-07-31,META,774.0458414913344,783.5816106103192,764.3702661872821,772.2884521484375,38831100,0.11252705114573414,0.08390201071209069,0.2916299690780708,0.027514383295541987,695.5305578613281,626.5838632202149,True,0.0,-0.02887101686896898,2025-08-28,1.0,0.11035876629652419,0.11003586062171178,True,True,True,0.0619706003219682,True,0.25,16060.0,600.0
2025-07-31,MSFT,552.0232408256204,552.2420017670738,528.8280273057109,530.4187622070312,51617300,0.03947474498101644,0.08635893638247216,0.2253924591469738,0.01050934705250783,484.43188842773435,428.7492028808594,True,0.0,-0.04315317130514762,2025-08-28,1.0,0.09492949344963919,0.12987239433386888,True,True,True,,False,0.0,0.0,0.0
2025-07-31,NVDA,182.86960179799485,183.26954448460756,175.9007587673991,177.84043884277344,221685400,-0.007809521101566741,0.13112880529877113,0.5628390313950942,0.014773713816921202,153.69639038085938,134.53226596832275,True,0.0,0.012930813694540522,2025-08-28,1.0,0.15708923548617593,0.1424500232312229,True,True,True,0.08003685251413328,True,0.25,16060.0,600.0
2025-07-31,XOM,107.67673618231828,109.76470418191144,107.67673618231828,108.92561340332033,17233700,-0.002323632895072314,0.005312905278726188,0.09100636221147318,0.013025688575142436,106.34648971557617,107.16859592437744,False,0.0,0.024765046790320877,2025-08-28,0.0,0.02425208104792209,-0.007671148452680909,True,True,True,,False,0.0,0.0,0.0
2025-08-29,AAPL,232.0676707602769,232.9360260407387,230.92984008944924,231.6983795166016,39418400,-0.0018060015285240594,0.14835182619777876,0.1458606097367534,0.017306929466545173,214.97164764404297,220.25460411071776,False,0.0,0.09601961462891473,2025-09-29,0.0,0.07780901368098214,-0.023985680063328685,True,True,True,,False,0.0,0.0,0.0
2025-08-29,AMZN,231.32000732421875,231.80999755859372,228.16000366210935,229.0,26199200,-0.011226278216735053,0.06635622817229336,0.1050523800670422,0.015615291492125873,223.98660034179687,212.81795028686523,True,0.0,-0.029825335506789008,2025-09-29,1.0,0.02238258739832122,0.05247983095353104,True,True,True,0.015379095843782458,True,0.25,16260.0,600.0
2025-08-29,AVGO,305.899592885595,305.899592885595,292.59787208762094,296.3143920898437,21610700,-0.03648133788721575,0.030314580504325672,0.14175733851043804,0.019839827921663004,286.2098519897461,225.42101013183594,True,0.0,0.10448163318272696,2025-09-29,1.0,0.03530465506288594,0.2696680394713793,True,True,True,,False,0.0,0.0,0.0
2025-08-29,COST,942.3774788738272,945.977445957824,937.85009998753,940.7021484375,1609000,-0.0017355754097022613,-0.009658685658988975,-0.10180101773394223,0.011763146554419473,962.8616040039062,970.3867596435547,False,0.0,-0.02803918958058882,2025-09-29,0.0,-0.02301416472965545,-0.0077548004080482125,True,True,True,,False,0.0,0.0,0.0
2025-08-29,GOOGL,210.0365409975429,214.167229203444,209.72724064780297,212.43115234375,39728400,0.006000717545431078,0.12573361881473244,0.26847795088412396,0.012601174923810816,189.7726266479492,177.8000553894043,True,0.0,0.14728419019029615,2025-09-29,1.0,0.11939828254490603,0.06733727518995147,True,True,True,0.015320919641559686,True,0.25,16260.0,600.0
2025-08-29,JPM,299.228909855917,300.1304440767961,296.9404115388967,298.6146850585937,6796400,0.0011624117716571014,0.041642133711851104,0.14628765277334055,0.009234065427565935,288.2560699462891,256.5785410308838,True,0.0,0.04734263831825958,2025-09-29,1.0,0.03593546222369137,0.12346133385953073,True,True,True,,False,0.0,0.0,0.0
2025-08-29,META,744.1703787664815,746.0275947781304,734.2551099537487,737.6001586914062,9070500,-0.016522236899757403,-0.015079867600868435,0.07459599416287066,0.016267111927263468,733.9909704589844,645.996477355957,True,0.0,0.007041797240029846,2025-09-29,1.0,0.004917210671086192,0.13621512839077088,True,True,True,,False,0.0,0.0,0.0
2025-08-29,MSFT,506.5535790393771,507.4896888132377,502.40083415821226,504.59173583984375,20961600,-0.005788381951071675,-0.03164795746913329,0.09410604062134009,0.00972227331418136,505.5398840332031,439.06597412109375,False,0.0,0.015611031069532322,2025-09-29,0.0,-0.0018755161032895096,0.15139845451512035,True,True,True,,False,0.0,0.0,0.0
2025-08-29,NVDA,178.08040158317536,178.12038822306508,173.12121914292007,174.1510467529297,243257900,-0.03324642868305783,0.002647890867644831,0.22739630300135127,0.015909106292707056,170.4936651611328,138.71704517364503,True,0.0,0.04409391156509379,2025-09-29,1.0,0.02145171545429747,0.22907509273795457,True,True,True,0.005958762031956385,True,0.25,16260.0,600.0
2025-08-29,XOM,111.98751979045258,113.0412184425248,111.8496532388292,112.54883575439452,14597900,0.008292852733821965,0.05211154036193988,0.12760019910336218,0.008937972601844996,107.7423080444336,106.41524906158448,True,0.0,-0.000612459286031819,2025-09-29,1.0,0.0446113304717648,0.012470571600890823,True,True,True,0.017731836010054052,True,0.25,16260.0,600.0
2025-09-30,AAPL,254.3751575512532,255.4331385813304,252.6284867333586,254.1455993652344,37704300,0.0007861150085717306,0.10843634722875728,0.2141890757518532,0.018226491808978396,229.65355285644532,221.21912033081054,True,0.0,0.05643478149143766,2025-10-28,1.0,0.10664780145639141,0.03812705028851915,True,True,True,0.02498530802653205,True,0.25,16470.0,600.0
2025-09-30,AMZN,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,48396400,-0.011702709034319914,-0.025605702970812105,-0.0174519795730107,0.017123991722247676,227.10999938964844,214.70440017700196,False,0.0,0.04408613359240676,2025-10-28,0.0,-0.033199736188160744,0.05777990205333161,True,True,True,,False,0.0,0.0,0.0
2025-09-30,AVGO,329.4895586921265,330.41777534323023,323.99007149680943,329.27996826171875,20109500,0.006129927076452324,0.10808490413542371,0.20532226074318838,0.03484697056378471,314.04638244628904,243.3948348236084,True,0.0,0.13052039853024788,2025-10-28,1.0,0.04850743924119261,0.29027545992864967,True,True,True,0.02095529767461932,True,0.25,16470.0,600.0
2025-09-30,COST,913.7073049645109,927.9277416266848,910.835292413614,923.061279296875,3096700,0.009554207519456792,-0.01404953575347867,-0.06578204631012763,0.011242903776067271,951.8735046386719,970.0819641113281,False,0.0,-0.0015881311627861106,2025-10-28,0.0,-0.03026896452248018,-0.018770021654135882,True,True,True,,False,0.0,0.0,0.0
2025-09-30,GOOGL,242.48058753408856,242.9599320717839,238.92541967317948,242.77020263671875,34724300,-0.003892598978159967,0.15125353458155422,0.3763076498271807,0.023964193195167686,217.20044189453125,185.07634719848633,True,0.0,0.10024683554964908,2025-10-28,1.0,0.11772425746078241,0.17357212405750166,True,True,True,0.0546601220644171,True,0.25,16470.0,600.0
2025-09-30,JPM,313.3066687483855,314.45587628391564,307.22379907069933,312.4942932128906,11823300,-0.0008236524972935477,0.05248577216761552,0.0803507616928476,0.010302583459922172,297.00639770507814,263.4997302246094,True,0.0,-0.027218172831867116,2025-10-28,1.0,0.05214667302618747,0.12716015857742025,True,True,True,,False,0.0,0.0,0.0
2025-09-30,META,741.6451369970716,742.3645209926972,725.7081225297242,733.7815551757812,16226800,-0.012133420542747131,-0.0003187231781515143,0.023005086061234303,0.011294015231810044,751.2089855957031,664.2824685668945,False,0.0,0.023230457924068748,2025-10-28,0.0,-0.023199177265035065,0.13085776178369057,True,True,True,,False,0.0,0.0,0.0
2025-09-30,MSFT,511.11459757878936,516.0142062084105,507.54943619028296,515.8051147460938,19728200,0.006510017339799168,0.02539993832519105,0.04235609118269679,0.010233916575197548,509.8559252929688,447.86538223266604,True,0.0,0.0465682501294824,2025-10-28,1.0,0.011668373667926835,0.13841333918525245,True,True,True,,False,0.0,0.0,0.0
2025-09-30,NVDA,182.06000352373024,187.32942897828707,181.4600633204032,186.55950927734372,236981000,0.026010341701790285,0.09257828466562956,0.17916142573018345,0.020275977420820563,177.0287921142578,142.2626501083374,True,0.0,0.07744673723111806,2025-10-28,1.0,0.05383710214174986,0.24437996887760027,True,True,True,,False,0.0,0.0,0.0
2025-09-30,XOM,111.62316061513285,111.76102717505448,110.23464525787536,111.03230285644533,18076200,-0.012869866212809278,-0.016915173249375415,0.024202919225052355,0.014395271373866685,108.87799575805664,106.2296297454834,True,0.0,0.020221702047367174,2025-10-28,1.0,0.019786432358434247,0.02493057745676497,True,True,True,0.039159324858901376,True,0.25,16470.0,600.0
2025-10-31,AAPL,276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,86167100,-0.003795042898427692,0.047864514917259404,0.23018148335933586,0.015458065477898715,247.7761328125,222.57287117004395,True,0.0,0.04809869914267595,2025-12-01,1.0,0.08911075813616409,0.1132360000118835,True,True,True,0.0331497246317521,True,0.25,16700.0,600.0
2025-10-31,AMZN,250.1000061035156,250.5,243.97999572753903,244.22000122070312,166340800,0.09584492754129248,0.11256893686951308,0.09451887185216101,0.028175733702261955,225.49100006103515,214.45235015869142,True,0.0,-0.04233885957827965,2025-12-01,1.0,0.08305875247614525,0.051473671863121684,True,True,True,,False,0.0,0.0,0.0
2025-10-31,AVGO,377.5475866763708,378.09655458766673,364.4027551837544,368.9241027832031,21598400,-0.01816877169016151,0.09238412789262918,0.21893366010570903,0.03278956352610797,338.36635925292967,257.68008224487306,True,0.0,0.044503948041613395,2025-12-01,1.0,0.09030963833916905,0.3131257810271131,True,True,True,0.027415512607873917,True,0.25,16700.0,600.0
2025-10-31,COST,914.9600587680158,918.7448662198724,908.4389382323968,910.20654296875,2456300,-0.008085927790490444,-0.002884601369112616,-0.06620340925876544,0.012618565873445203,937.2563598632812,968.4458575439453,False,0.0,0.0005595184386271157,2025-12-01,0.0,-0.028860638404712424,-0.03220572160818891,True,True,True,,False,0.0,0.0,0.0
2025-10-31,GOOGL,282.82575062167336,285.6119738650845,276.6541425566326,280.8085021972656,39267900,-0.0010303957518730256,0.14607692232960612,0.43212637903828344,0.018093089965534263,243.48755981445314,192.20324295043946,True,0.0,0.11984796446418211,2025-12-01,1.0,0.15327658797538768,0.2668233692458435,True,True,True,0.03601083760180982,True,0.25,16700.0,600.0
2025-10-31,JPM,307.1544993342095,311.46504195719143,305.8702836157328,309.722900390625,7721300,0.005429059346765408,0.0083946444695977,0.08953979530951472,0.013515386144688585,302.5732611083984,271.2202861785889,True,0.0,-0.007071140013794497,2025-12-01,1.0,0.023629448471539582,0.11559966760437934,True,True,True,,False,0.0,0.0,0.0
2025-10-31,META,673.9603724515775,674.3400676801817,645.0439523217459,647.8216552734375,56953200,-0.027188006906345485,-0.08755066053845795,-0.14838269570213647,0.02961488687289615,737.7944055175781,677.2421502685547,False,0.0,-0.011537030180206909,2025-12-01,0.0,-0.12194826847598939,0.08941005107997468,True,True,True,,False,0.0,0.0,0.0
2025-10-31,MSFT,526.6898137654194,527.1279940743384,512.9668501497666,515.6656494140625,34006400,-0.01512103683912347,0.0008892142786063317,-0.004183208773717917,0.012404528376126463,511.69758544921876,458.29581100463867,True,0.0,-0.05824333687708805,2025-12-01,1.0,0.007754705274523044,0.11652250176041767,True,True,True,,False,0.0,0.0,0.0
2025-10-31,NVDA,206.4273301118577,207.94716749796044,202.04782138155983,202.4677734375,179802200,-0.0019714724306379994,0.07925591208762617,0.12021578770744545,0.024277609966473195,181.8966665649414,148.18557544708253,True,0.0,-0.11146228240894818,2025-12-01,1.0,0.11309226969925934,0.22749239267149313,True,True,True,0.028170935851184062,True,0.25,16700.0,600.0
2025-10-31,XOM,112.24356680542397,113.47452359060154,110.90428522209764,112.6177749633789,20213400,-0.002877334427119016,0.00971218794321449,0.089421172003459,0.010250735801199817,111.4646127319336,107.18041110992432,True,0.0,0.02876979442568972,2025-12-01,1.0,0.010345545578834159,0.039971871516852,True,True,True,,False,0.0,0.0,0.0
