model_name,window_count,avg_ending_capital,median_ending_capital,avg_profit_dollars,avg_cagr,median_cagr,avg_sharpe,median_sharpe,avg_sortino,avg_max_drawdown,avg_information_ratio,beat_baseline_windows
configured_baseline,4,119781.30006252303,119645.03215568408,19781.30006252303,0.19924739053720306,0.1984603736864774,1.1447025654388114,1.1721810115597362,1.7800550583955916,-0.15532594791310575,0.42952030959876825,0
tree_walkforward,4,115188.16630868879,110329.67325019056,15188.166308688786,0.1510975511742205,0.1081208024848413,0.79462107139015,0.6199991423286623,1.287778612011465,-0.16044379916158308,-0.11788510391266223,2
mlp_walkforward,4,114223.73260294799,116174.88852346811,14223.732602947992,0.1457214657979088,0.16859023623659253,0.9808450924096153,1.0172444311717381,1.487272228069716,-0.1550707003241879,-0.05111832134219753,1
ridge_walkforward,4,110608.08700618234,107431.99188792985,10608.08700618233,0.10804259947493186,0.07821324829849352,0.7312143769460598,0.5027326850620062,1.136028904786356,-0.15984366570504188,-0.4002219737059397,0
