date,ticker,open,high,low,close,volume,ret_1,ret_20,ret_60,vol_20,sma_50,sma_200,trend_ok,llm_score,enough_history,score,selected,weight
2018-01-31,AAPL,39.043055645715235,39.41039480264759,38.95648681745555,39.17407989501953,129915600,0.0027550926249153562,-0.028039097450881845,,0.009461531607207106,,,False,0.0,False,,False,0.0
2018-01-31,AMZN,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,128494000,0.009090198056924459,0.2202504884311376,,0.009819129832596956,,,False,0.0,False,,False,0.0
2018-01-31,AVGO,19.78474174892715,20.03323745320868,19.3779675068718,19.62883758544922,80482000,0.029255555351083373,-0.07108358435610895,,0.01635195049656458,,,False,0.0,False,,False,0.0
2018-01-31,COST,176.65821697732324,177.5798019934772,173.66977598022766,174.3587188720703,2682300,-0.015360661588755375,0.034781089690416156,,0.009839800436822135,,,False,0.0,False,,False,0.0
2018-01-31,GOOGL,58.705292384975714,58.82976712701153,58.12459312110439,58.62644577026367,36022000,0.004119166118117468,0.1015735976208958,,0.0074323134899256516,,,False,0.0,False,,False,0.0
2018-01-31,JPM,92.98137469327686,93.79340569916354,92.58742160751001,92.99745178222656,13141400,0.004864739693022813,0.07709629683040542,,0.006974253144285947,,,False,0.0,False,,False,0.0
2018-01-31,META,187.06331145688196,188.5131904064215,183.93516841595468,185.5935821533203,43275100,-0.001229098731822642,0.030151100209916626,,0.015685155294201055,,,False,0.0,False,,False,0.0
2018-01-31,MSFT,86.02789567074228,87.54198803474097,85.80766621809624,87.18411254882812,48756300,0.024477227217176267,0.10541044207630423,,0.01062389514626192,,,False,0.0,False,,False,0.0
2018-01-31,NVDA,6.075845962626409,6.162371919159621,6.0432133592736355,6.076587677001953,478576000,0.012689443275132328,0.23300711230726767,,0.018992112388645878,,,False,0.0,False,,False,0.0
2018-01-31,XOM,59.63449948410424,60.26143588023641,59.47604661346974,60.144317626953125,14404700,0.005992000542093923,0.026696701280447765,,0.008596680531256848,,,False,0.0,False,,False,0.0
2018-02-28,AAPL,42.112981691914705,42.43248231982833,41.828722238848975,41.84516525268555,151128400,-0.0015137325029862536,0.07112796704629942,,0.022205788361199325,,,False,0.0,False,,False,0.0
2018-02-28,AMZN,75.97550201416016,76.43499755859375,75.5999984741211,75.62249755859375,90300000,0.0003108313001467522,0.05190495025043784,,0.023383184697156927,,,False,0.0,False,,False,0.0
2018-02-28,AVGO,20.107632742927546,20.140078505015634,19.466605919526945,19.504592895507812,28834000,-0.021246069703463877,0.022740674539197592,,0.023995456164002497,,,False,0.0,False,,False,0.0
2018-02-28,COST,171.89171017743524,173.82951857400474,171.254735937371,171.26370239257812,2179800,0.004208501462838576,-0.032838852518657036,,0.017388524594108813,,,False,0.0,False,,False,0.0
2018-02-28,GOOGL,55.64013845884599,55.920323975107024,54.69792877661116,54.74354934692383,49292000,-0.01216098451473635,-0.06238479241973083,,0.02496180860775544,,,False,0.0,False,,False,0.0
2018-02-28,JPM,94.72605738160553,95.26472895826038,92.73216041246656,92.86080169677734,17735600,-0.01584852892555033,0.003388195444633091,,0.020653980982641804,,,False,0.0,False,,False,0.0
