model_name,total_return,cagr,annual_volatility,downside_volatility,sharpe,sortino,max_drawdown,calmar,avg_daily_turnover,benchmark_total_return,benchmark_cagr,excess_total_return,excess_cagr,tracking_error,information_ratio,eval_start,eval_end,starting_capital,ending_capital,profit_dollars,avg_train_sample_count,avg_validation_sample_count,avg_validation_mse
configured_baseline,0.1964442080666926,0.1964442080666926,0.1894388205758218,0.1342639580393356,1.0420289730138201,1.4702437090059566,-0.13094361958204437,1.5002197792738425,0.054285714285714284,0.20585489372398547,0.20585489372398547,-0.007804160937001536,-0.009410685657292861,0.1291338257862697,-0.05647324167713611,2025-03-17,2026-03-17,100000.0,118293.85049816918,18293.85049816918,,,
ridge_walkforward,0.16876958291164446,0.16876958291164446,0.2041350447167409,0.13976855979672018,0.865727011613979,1.2644132735240297,-0.11995923135926789,1.4068911662679267,0.04666666666666667,0.20585489372398547,0.20585489372398547,-0.030754372690574905,-0.03708531081234101,0.10180700451521928,-0.27471708170534687,2025-03-17,2026-03-17,100000.0,116876.95829116444,16876.95829116444,40665.0,1682.6923076923076,
mlp_walkforward,0.14914527621722917,0.14914527621722917,0.20066946574507424,0.14127827324724512,0.7933847384734205,1.1269113639372799,-0.12179897631191461,1.2245199486347367,0.05333333333333334,0.20585489372398547,0.20585489372398547,-0.04702855857857213,-0.056709617506756294,0.12235224869264927,-0.3717565822627182,2025-03-17,2026-03-17,100000.0,114914.52762172291,14914.527621722911,40665.0,1682.6923076923076,
tree_walkforward,0.13542217412304147,0.13542217412304147,0.1946866738348467,0.13442247842236674,0.749433865358721,1.085419553472572,-0.13424031204766806,1.0088040772354114,0.047619047619047616,0.20585489372398547,0.20585489372398547,-0.05840895116611411,-0.070432719600944,0.10419461048953642,-0.564218807708064,2025-03-17,2026-03-17,100000.0,113542.21741230415,13542.217412304148,40665.0,1682.6923076923076,0.010388162286744081
tcn_walkforward,0.09256849608527395,0.09256849608527395,0.1909540346660182,0.1379184435119614,0.5593565357678495,0.7744532536898463,-0.10720595459077686,0.8634641278893831,0.05904761904761904,0.20585489372398547,0.20585489372398547,-0.09394695682567111,-0.11328639763871151,0.12560116245421127,-0.7793077402440427,2025-03-17,2026-03-17,100000.0,109256.8496085274,9256.849608527395,40665.0,1682.6923076923076,0.010633401501064118
