date,ticker,open,high,low,close,volume,sector,industry,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,dollar_volume_20,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,first_universe_date,universe_age_days,eligible_universe,cs_ret_20_z,cs_ret_60_z,cs_rel_ret_20_z,cs_vol_20_z,universe_momentum_rank_pct,universe_vol_rank_pct,market_breadth_trend_share,sector_size,sector_ret_20_mean,sector_rel_ret_20_mean,sector_vol_20_mean,sector_ret_20_gap,sector_rel_ret_20_gap,sector_vol_20_gap,sector_momentum_rank_pct,sector_trend_share,llm_score,enough_history,score,selected,weight
2018-09-28,AAPL,53.19876948242372,53.44726306298628,53.01654398633508,53.42359924316406,91717600,Technology,Consumer Electronics,0.0035119071717470973,0.03712220625916429,0.003155374490755314,0.22185404347510485,0.3125843053836228,0.014222334469909729,0.013213003488741307,52.62167320251465,50.418896713256835,,0.015239462978746454,0.05959476953642251,,0.04368950200924626,,-0.011473176210518132,-0.011473176210518132,7588772764.062042,-0.3651110094929879,22.749935724247877,0.019699973957742006,0.07638921627686424,-0.21869866898434953,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,-0.0028248099035783625,0.1525554990980571,-0.06331835998271407,-0.15538030900163546,2018-09-28,0.0,False,-0.4105981369953341,0.5751648339369637,-0.4105981369953341,0.06555222079178381,0.3,0.6333333333333333,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,-0.05392120460425287,-0.05392120460425287,-0.002698058961850186,0.18181818181818182,0.0,0.0,False,,False,0.0
2018-09-28,ADBE,269.75,272.260009765625,268.44000244140625,269.95001220703125,2784500,Technology,Application Software,0.0001482292037311428,0.03476697007995311,0.013211799076741082,0.10553698216162655,0.20228928728753193,0.016001747214398218,0.014870720743806303,266.08600158691405,259.5141998291016,,0.014521660655098634,0.04021287615399083,,0.02532347656559919,,-0.01725577994192229,-0.01725577994192229,846076119.2095947,-0.12451560670015172,20.55611989012993,0.022581785946773545,0.076057273220129,-0.09232518308488546,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.007231614682407406,0.0362384377845788,-0.06331835998271407,-0.029006823102171397,2018-09-28,0.0,False,-0.25043257090602145,-0.03413662048292152,-0.25043257090602145,0.3041774822519749,0.43333333333333335,0.7333333333333333,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,-0.0438647800182671,-0.0438647800182671,-0.0009186462173616967,0.36363636363636365,0.0,0.0,False,,False,0.0
2018-09-28,AMD,32.2400016784668,32.779998779296875,29.979999542236328,30.889999389648438,165453500,Technology,Semiconductors,-0.052163263423748774,-0.004190878987646807,0.2410606728457918,0.9929031864289315,2.095190461574568,0.045736255459584485,0.03814453891833434,30.548999881744386,24.20819995880127,,0.01116237877587034,0.2760138896001598,,0.2619277738012,,-0.05592914922927261,-0.05592914922927261,4784270675.928068,0.057798126455061105,22.28859943161961,0.06260448766152385,0.19902499169025623,-0.7518425135831397,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.23508048845145812,0.9236046420518838,-0.06331835998271407,-0.6885241536004256,2018-09-28,0.0,False,3.3784460169062207,4.614136923894107,3.3784460169062207,4.291675507302609,1.0,1.0,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,0.18398409375078362,0.18398409375078362,0.02881586202782457,1.0,0.0,0.0,False,,False,0.0
2018-09-28,AMZN,100.22049713134766,101.32599639892578,99.822998046875,100.1500015258789,81702000,Consumer Discretionary,Broadline Retail,-0.004957829079553111,0.045947518009658905,0.00030961384911964984,0.17842242335303027,0.3946332135305184,0.015193261785277709,0.01328652856800201,98.42047462463378,95.49653945922852,,0.017572836422922844,0.048729117232956476,,0.030618231633970483,,-0.017901363094321998,-0.017901363094321998,9703482284.611511,-0.1717984508854038,22.995750656547848,0.021552695049309005,0.14350875832741528,-0.17811280950391062,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,-0.0056705705452140265,0.10912387897598252,-0.06331835998271407,-0.11479444952119655,2018-09-28,0.0,False,-0.45592168715225934,0.3476578026436483,-0.45592168715225934,0.1957568544306907,0.26666666666666666,0.7,0.0,3,0.020160667394673187,0.014180483000339509,0.011746960584813197,-0.019851053545553537,-0.019851053545553533,0.003446301200464512,0.3333333333333333,0.0,0.0,False,,False,0.0
2018-09-28,AVGO,20.13092940408786,20.248169598744976,19.99237195743915,20.228492736816406,26739000,Technology,Semiconductors,0.0011358827464669208,-0.005522087129514297,0.1473920674953566,0.012968275076622904,0.05074406712441237,0.023158180919134484,0.02598761255538458,19.306004428863524,18.202509841918946,,0.047782456041173926,0.11130239249929041,,0.060623210564255015,,-0.010903921138341821,-0.010903921138341821,958586952.0723343,-0.46040410665186793,20.680970834199034,0.022537951152426447,-0.10887616668210798,0.1344237924187337,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.14141188310102293,-0.05633026930042484,-0.06331835998271407,0.19774215240144777,2018-09-28,0.0,False,1.8866150910664612,-0.519037521724358,1.8866150910664612,1.2638794227964736,0.9666666666666667,0.9333333333333333,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,0.09031548840034842,0.09031548840034842,0.006237787487374569,0.9090909090909091,0.0,0.0,False,,False,0.0
2018-09-28,BA,356.55011912638753,361.9569330964673,354.2190905030032,359.71295166015625,3600500,Industrials,Aerospace and Defense,0.012275795887937813,-0.0008867106560819238,0.07206677386963922,0.12172873996212763,0.12176919983916368,0.01181189878837928,0.012817582581017246,346.0769607543945,340.7680743408203,,0.03940161424221178,0.05559463678040499,,0.015579177784901699,,-0.0008867106560819238,-0.0008867106560819238,1179508449.1552734,0.05907649588488262,20.888363620970548,0.018326116844267146,-0.07846126882984761,-0.04966196609248841,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.06608658947530555,0.052430195585079886,-0.06331835998271407,0.01365639389022566,2018-09-28,0.0,False,0.6869324214206955,0.0506803570615124,0.6869324214206955,-0.2576953486772783,0.9,0.5666666666666667,0.0,3,0.020391269212420515,0.014411084818086839,0.013579862862741432,0.05167550465721871,0.05167550465721871,-0.0017679640743621522,0.6666666666666666,0.0,0.0,False,,False,0.0
2018-09-28,BKNG,1938.4081007505451,1954.2324766793229,1928.5914873994,1947.6160888671875,416600,Consumer Discretionary,Hotels and Resorts,0.007444096503506081,0.01393129347730282,0.02057601507355944,-0.04115212438355742,-0.04504765971938962,0.009473377269216631,0.013012345136329576,1888.7066711425782,1911.7425439453125,,0.031190347672660046,0.018764841027098633,,-0.01204967315065053,,0.0,-0.049321231918038944,739516387.6849365,0.06336545210899103,20.421507001715316,0.016830796871978897,-0.2719700276956526,0.06172813945711686,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.014595830679225763,-0.11045066876060516,-0.06331835998271407,0.12504649943983093,2018-09-28,0.0,False,-0.1331449788946341,-0.802535382936675,-0.1331449788946341,-0.5712989859834063,0.4666666666666667,0.23333333333333334,0.0,3,0.020160667394673187,0.014180483000339509,0.011746960584813197,0.0004153476788862527,0.00041534767888625444,-0.0022735833155965654,0.6666666666666666,0.0,0.0,False,,False,0.0
2018-09-28,C,55.66115911260436,55.94695959064153,55.213155356890326,55.41398239135742,14341900,Financials,Diversified Banks,-0.016586989353859938,-0.032501716014945115,0.003917966522022365,0.08461865609647456,0.028702953907709272,0.011725782199806353,0.012452169168344478,55.35258331298828,55.06566719055176,,0.0011092360047941785,0.006325451385167824,,0.00521043577740854,,-0.04078107859379332,-0.04078107859379332,820707471.937542,-0.028769402569153724,20.525677298123906,0.015761273408388923,-0.05833417123698614,-0.0807006895744522,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,-0.0020622178723113116,0.015320111719426821,-0.06331835998271407,-0.017382329591738133,2018-09-28,0.0,False,-0.3984525694192299,-0.14371269085128113,-0.3984525694192299,-0.2692438741826307,0.3333333333333333,0.5333333333333333,0.0,3,0.008241061388057766,0.002260876993724089,0.010334960330049115,-0.004323094866035401,-0.004323094866035401,0.0013908218697572371,0.6666666666666666,0.0,0.0,False,,False,0.0
2018-09-28,CAT,129.34535584577506,130.1197291845678,128.11997671286403,129.7623291015625,3599900,Industrials,Construction Machinery,0.00013124798012187355,-0.024875462157970984,0.09657717112596997,0.1297034172911189,0.041241677759721984,0.01056002485447137,0.015894963429633535,125.3467185974121,121.05943161010742,,0.035227172705912135,0.07188946268543739,,0.035414729197743355,,-0.024875462157970984,-0.024875462157970984,535193066.1104202,-0.1549619781011703,20.09813811286483,0.017517572880772842,-0.3356370462115096,-0.03312624616514892,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.0905969867316363,0.06040487291407115,-0.06331835998271407,0.030192113817565147,2018-09-28,0.0,False,1.0773019427220216,0.09245395794357514,1.0773019427220216,-0.4255758731476398,0.9333333333333333,0.4,0.0,3,0.020391269212420515,0.014411084818086839,0.013579862862741432,0.07618590191354946,0.07618590191354946,-0.003019838008270062,1.0,0.0,0.0,False,,False,0.0
2018-09-28,CMCSA,27.069938500660914,27.384794129228077,26.993142234024692,27.192808151245117,18465822,Communication Services,Cable and Satellite,0.0053946425215429805,-0.06569926695647288,-0.03462393104750239,0.06914230820571055,0.051867830360279754,0.017215371984646573,0.015386232307996572,28.001069450378417,27.472649307250975,,-0.02886537246606402,-0.010186172905137236,,0.019234407909395568,,-0.06569926695647288,-0.06569926695647288,697546224.9115739,-0.2580261065303646,20.36307934317214,0.01786976121261839,0.11888158452536524,-0.10376623925321293,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,-0.040604115441836064,-0.00015623617133719847,-0.06331835998271407,-0.040447879270498865,2018-09-28,0.0,False,-1.012297459280165,-0.22478215024500778,-1.012297459280165,0.46692866463620974,0.13333333333333333,0.8666666666666667,0.0,6,-0.007090009133907578,-0.013070193528241255,0.014487077550110415,-0.02753392191359481,-0.027533921913594807,0.002728294434536158,0.5,0.0,0.0,False,,False,0.0
2018-09-28,CRM,158.0792981129686,158.92897494335045,157.03202517506884,157.12094116210938,4607700,Technology,Application Software,-0.008726357311153343,0.02256944720296561,0.045287390439545216,0.13779779396855707,0.3309063465605018,0.013337504495430332,0.013117165936151622,153.10374603271484,147.70533996582031,,0.026238385627325833,0.06374584154146268,,0.036548482730168974,,-0.008726357311153343,-0.008726357311153343,843069841.4276886,-0.16330581093620333,20.55256036238918,0.021106827865673982,0.016797725998986213,-0.09251040352901185,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.03930720604521154,0.06849924959150933,-0.06331835998271407,-0.029192043546297786,2018-09-28,0.0,False,0.2604254586398148,0.13485457765054834,0.2604254586398148,-0.053106468521276845,0.7,0.6,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,-0.011789188655462968,-0.011789188655462968,-0.0035828889363295827,0.6363636363636364,0.0,0.0,False,,False,0.0
2018-09-28,CSCO,38.690434985987366,39.11525129256646,38.522111889905865,38.99502182006836,15474300,Technology,Communications Equipment,0.006621124240071996,0.001853303619058,0.031813552461712025,0.14309217938285412,0.15335629219531444,0.006771713639809329,0.01064878723271659,38.20029144287109,36.55015625,,0.02080430141183065,0.06689070091371652,,0.04514714469575187,,0.0,0.0,747554712.4527359,-0.20735606843118815,20.43231805580497,0.013534200937179311,-0.3640859290526165,-0.1112786269211421,False,0.00010332619952024835,0.005980184394333676,0.06929854437704774,0.0034331608438057455,-0.005258783929135813,,,False,False,0.02583336806737835,0.07379363500580638,-0.06331835998271407,-0.04796026693842803,2018-09-28,0.0,False,0.04583180573034059,0.1625880562715116,0.04583180573034059,-0.9336012072873949,0.5666666666666667,0.06666666666666667,0.0,11,0.057076579095008184,0.05109639470067451,0.016920393431759915,-0.02526302663329616,-0.02526302663329616,-0.010148679791950586,0.5454545454545454,0.0,0.0,False,,False,0.0
