date,ticker,raw_weight,target_weight,close,target_notional,target_shares,target_notional_after_rounding
2026-03-17,AMZN,0.125,0.12,215.1999969482422,12000.0,55.762083,12000.000091427626
2026-03-17,COST,0.125,0.12,996.1599731445312,12000.0,12.046258,12000.000045772094
2026-03-17,CSCO,0.125,0.12,79.2699966430664,12000.0,151.381361,11999.999978292824
2026-03-17,CVX,0.125,0.12,197.97000122070312,12000.0,60.615244,11999.999928673216
2026-03-17,GOOGL,0.125,0.12,310.9200134277344,12000.0,38.595135,11999.999892445221
2026-03-17,JNJ,0.125,0.12,238.11000061035156,12000.0,50.396875,11999.999937009812
2026-03-17,NFLX,0.125,0.12,94.36000061035156,12000.0,127.17253,12000.000008419953
2026-03-17,XOM,0.125,0.12,158.80999755859375,12000.0,75.561993,11999.999923852478
