date,ticker,open,high,low,close,volume,sector,industry,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,cs_ret_20_z,cs_ret_60_z,cs_rel_ret_20_z,cs_vol_20_z,universe_momentum_rank_pct,universe_vol_rank_pct,market_breadth_trend_share,sector_size,sector_ret_20_mean,sector_rel_ret_20_mean,sector_vol_20_mean,sector_ret_20_gap,sector_rel_ret_20_gap,sector_vol_20_gap,sector_momentum_rank_pct,sector_trend_share,llm_score,enough_history,score,selected,weight
2018-01-31,AAPL,39.04306705153036,39.41040631577507,38.95649819798095,39.17409133911133,129915600,Technology,Consumer Electronics,0.0027548959871264156,-0.03897362403672788,-0.028038905501662104,,,0.009461645719945958,,40.73293190002441,,,-0.03826978536038428,,,,,-0.06599315660614158,,0.024371435532668295,22.362586701936973,0.01353152675932016,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,-0.07689093698899674,,,,-1.092042482541886,0.0,-1.092042482541886,-0.48984463706394255,0.2,0.4,0.0,4,0.059823784674136155,0.01097175318680152,0.01385739306937325,-0.08786269017579826,-0.08786269017579826,-0.004395747349427291,0.5,0.0,0.0,False,,False,0.0
2018-01-31,AMZN,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,128494000,Consumer Discretionary,Internet Retail,0.009090198056924459,0.0687876844332731,0.2202504884311376,,,0.009819129832596956,,65.75054988861083,,,0.10332920988797367,,,,,0.0,,0.37167513373122674,22.551763198571923,0.019943964461051664,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,0.17139845694380296,,,,1.5919169879005275,0.0,1.5919169879005275,-0.3984523241796161,0.9,0.5,0.0,1,0.2202504884311376,0.17139845694380296,0.009819129832596956,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-01-31,AVGO,19.784739826429195,20.03323550656421,19.3779656239004,19.628835678100582,80482000,Technology,Semiconductors,0.029255352398108725,-0.034376532953408145,-0.07108367461960274,,,0.016351916545093107,,20.665716934204102,,,-0.050173979417445946,,,,,-0.08902931064396324,,1.236543004029457,20.415246069931026,0.02165404708580118,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,-0.11993570610693738,,,,-1.5573479629619342,0.0,-1.5573479629619342,1.2716820009726146,0.1,0.9,0.0,4,0.059823784674136155,0.01097175318680152,0.01385739306937325,-0.1309074592937389,-0.1309074592937389,0.002494523475719858,0.25,0.0,0.0,False,,False,0.0
2018-01-31,COST,176.65823243735005,177.5798175341554,173.66979117872472,174.35873413085938,2682300,Consumer Staples,Discount Stores,-0.01536049057335731,0.003243331135759364,0.03478127395531616,,,0.009839752957461513,,172.0798194885254,,,0.013243357931845834,,,,,-0.020310672343209935,,-0.024478061394273,19.97455683416714,0.014862236066318948,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,-0.014070757532018474,,,,-0.41296870932190405,0.0,-0.41296870932190405,-0.3931799358032571,0.5,0.6,0.0,1,0.03478127395531616,-0.014070757532018474,0.009839752957461513,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-01-31,GOOGL,58.70530002463101,58.82977478286543,58.12460068518997,58.6264533996582,36022000,Communication Services,Internet Content & Information,0.004119296789884652,0.009331568688927927,0.10157389889006652,,,0.007432277241721717,,56.666824913024904,,,0.03458158260394928,,,,,-0.004496569534209516,,0.15089571265627444,21.29955317269709,0.013102903788098866,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,0.05272186740273188,,,,0.30904641750164025,0.0,0.3090464175016402,-1.0086612008101679,0.7,0.2,0.0,2,0.06586248074274692,0.017010449255412285,0.01155871453251328,0.035711418147319596,0.035711418147319596,-0.004126437290791563,1.0,0.0,0.0,False,,False,0.0
2018-01-31,JPM,92.98137469327686,93.79340569916354,92.58742160751,92.99745178222656,13141400,Financials,Banks,0.004864656854145721,0.0,0.07709610647815768,,,0.006974340188634414,,90.48620376586913,,,0.027752827633870325,,,,,-0.005588250218512947,,-0.09793098808935852,20.999780007377897,0.013184372941009043,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,0.028244074990823043,,,,0.04444630019962052,0.0,0.04444630019962049,-1.1257347292719488,0.6,0.1,0.0,1,0.07709610647815768,0.028244074990823043,0.006974340188634414,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-01-31,META,186.9032710839018,188.3519096022416,183.77780429827604,185.43479919433597,43275100,Communication Services,Internet Content & Information,-0.0012291648705730074,0.0018225064376735656,0.030151062595427325,,,0.015685151823304842,,183.69843215942382,,,0.009452269213736209,,,,,-0.016368424311517082,,0.8125552089847243,22.19513143726896,0.017578937406456746,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,-0.01870096889190731,,,,-0.46302038262409584,0.0,-0.46302038262409584,1.1012208030692683,0.4,0.8,0.0,2,0.06586248074274692,0.017010449255412285,0.01155871453251328,-0.035711418147319596,-0.035711418147319596,0.004126437290791563,0.5,0.0,0.0,False,,False,0.0
2018-01-31,MSFT,86.02788061431198,87.54197271331725,85.80765120021006,87.18409729003906,48756300,Technology,Software,0.024476956069859224,0.03474202924324454,0.10541024860957893,,,0.010623852974168518,,82.84507904052734,,,0.052375087328833336,,,,,0.0,,0.7672542375093019,21.554477425000552,0.01444363982878986,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,0.05655821712224429,,,,0.3505166027500735,0.0,0.3505166027500735,-0.192721477585136,0.8,0.7,0.0,4,0.059823784674136155,0.01097175318680152,0.01385739306937325,0.04558646393544277,0.04558646393544277,-0.0032335400952047313,0.75,0.0,0.0,False,,False,0.0
2018-01-31,NVDA,6.075845962626409,6.162371919159621,6.043213359273636,6.076587677001953,478576000,Technology,Semiconductors,0.012689443275132328,0.04240855683561984,0.23300747020823054,,,0.018992157038285412,,5.659990954399109,,,0.07360377886806568,,,,,-0.00425372248576672,,-0.13774750914364986,21.86304109472658,0.02671729664799294,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,0.1841554387208959,,,,1.7298174495858014,0.0,1.7298174495858014,1.9466705576788308,1.0,1.0,0.0,4,0.059823784674136155,0.01097175318680152,0.01385739306937325,0.17318368553409438,0.17318368553409438,0.005134763968912163,1.0,0.0,0.0,False,,False,0.0
2018-01-31,XOM,59.63449570174256,60.26143205811083,59.47604284115805,60.14431381225586,14404700,Energy,Oil & Gas,0.0059923860531994055,-0.013893516315271803,0.026696435589161016,,,0.008596670981973576,,60.24076251983642,,,-0.0016010538968328492,,,,,-0.019101015454576764,,0.2949482481875516,20.32256450784213,0.012149620294462869,,,False,0.0004968392994548765,0.048852031487334635,,0.005495417668079638,,,,False,False,-0.02215559589817362,,,,-0.5003642204878432,0.0,-0.5003642204878432,-0.7109790570066452,0.3,0.3,0.0,1,0.026696435589161016,-0.02215559589817362,0.008596670981973576,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-02-28,AAPL,42.1129932092507,42.43249392454348,41.82873367844383,41.845176696777344,151128400,Technology,Consumer Electronics,-0.0015135503168098863,0.04121100772527231,0.07112773702670827,,,0.02220584920117115,,39.32654438018799,,,0.0640440790383352,,,,,-0.00474913095004581,,-0.2131787934107282,22.734719236863416,0.026054307435697997,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.10700920492697463,,,,1.5089169985170743,0.0,1.5089169985170743,-0.3432614070851499,1.0,0.4,0.0,4,0.026844374896589945,0.06272584279685631,0.026359850890903338,0.044283362130118326,0.044283362130118326,-0.004154001689732189,1.0,0.0,0.0,False,,False,0.0
2018-02-28,AMZN,75.97550201416016,76.43499755859375,75.5999984741211,75.62249755859375,90300000,Consumer Discretionary,Internet Retail,0.0003108313001467522,0.0199133299343055,0.05190495025043784,,,0.023383184697156927,,72.13947525024415,,,0.04828178048519716,,,,,-0.006242072087210171,,-0.37382418675156215,23.05540867782073,0.03553467748615209,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.0877864181507042,,,,1.1504482743978564,0.0,1.1504482743978564,-0.07455843428337378,0.9,0.5,0.0,1,0.05190495025043784,0.0877864181507042,0.023383184697156927,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-02-28,AVGO,20.10763077660782,20.140076535523043,19.466604015893047,19.50459098815918,28834000,Technology,Semiconductors,-0.02124625909408151,-0.008688160810465861,0.022740472237799292,,,0.023995409820708767,,19.32727994918823,,,0.009174133113252436,,,,,-0.0285758227828381,,-0.288025650237724,20.469595592530265,0.0304871155536106,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.058621940138065654,,,,0.6065857562067296,0.0,0.6065857562067296,0.06516954578960724,0.8,0.6,0.0,4,0.026844374896589945,0.06272584279685631,0.026359850890903338,-0.0041039026587906535,-0.0041039026587906535,-0.0023644410701945708,0.75,0.0,0.0,False,,False,0.0
2018-02-28,COST,171.89169486269367,173.82950308661356,171.25472067938082,171.26368713378906,2179800,Consumer Staples,Discount Stores,0.0042082322990752985,0.02772558034681727,-0.03283885534836484,,,0.01738855950804115,,167.9379753112793,,,0.01980321494495474,,,,,-0.017751029293132103,,-0.05334746204356733,19.77077826620656,0.02460212901358573,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.0030426125519015246,,,,-0.4298638948818843,0.0,-0.4298638948818843,-1.4427101757707268,0.4,0.1,0.0,1,-0.03283885534836484,0.0030426125519015246,0.01738855950804115,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-02-28,GOOGL,55.64013845884599,55.920323975107024,54.69792877661116,54.74354934692383,49292000,Communication Services,Internet Content & Information,-0.012160848517672629,-0.008825927088059293,-0.06238479241973083,,,0.02496180796208595,,54.37047901153564,,,0.00686163414725538,,,,,-0.06623126298062931,,-0.07244391420689555,21.780247535387407,0.02684131550968764,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,-0.026503324519464466,,,,-0.9808399051840792,0.0,-0.9808399051840792,0.2857303412328267,0.2,0.9,0.0,2,-0.05470670809902756,-0.018825240198761195,0.024590059644838833,-0.007678084320703271,-0.007678084320703271,0.00037174831724711907,0.5,0.0,0.0,False,,False,0.0
2018-02-28,JPM,94.72604181631962,95.26471330446051,92.73214517481568,92.86078643798828,17735600,Financials,Banks,-0.015848849792022723,0.002690961466980557,0.0033879478518017425,,,0.020653985061626353,,91.72435264587402,,,0.01238966271587394,,,,,-0.027532184093646883,,-0.03551559015775185,21.239707357959155,0.02726429405933369,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.039269415752068104,,,,0.24569767031804293,0.0,0.24569767031804293,-0.6974429544027329,0.6,0.2,0.0,1,0.0033879478518017425,0.039269415752068104,0.020653985061626353,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-02-28,META,180.88053964412475,181.4560253404468,176.75292749531835,176.93153381347656,18783000,Communication Services,Internet Content & Information,-0.01730419429797725,0.0023045756818125263,-0.047028623778324286,,,0.024218311327591717,,179.19427642822265,,,-0.012627315223722846,,,,,-0.07649277060013804,,-0.3286111279408114,22.338989062618335,0.02960527652261067,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,-0.011147155878057924,,,,-0.6944763178274409,0.0,-0.6944763178274409,0.11604229849744514,0.3,0.8,0.0,2,-0.05470670809902756,-0.018825240198761195,0.024590059644838833,0.007678084320703271,0.007678084320703271,-0.0003717483172471156,1.0,0.0,0.0,False,,False,0.0
2018-02-28,MSFT,87.43692415735424,88.23901575485456,86.32137584161444,86.45044708251953,31167300,Technology,Software,-0.004564536906695449,0.024920866719158274,0.015856029148757722,,,0.024073259397974597,,84.20928688049317,,,0.026614169114232533,,,,,-0.017291787829585514,,-0.1950797732908619,21.900370113366055,0.02951780339950179,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.051737497049024084,,,,0.4782038748945701,0.0,0.4782038748945701,0.08293713447950335,0.7,0.7,0.0,4,0.026844374896589945,0.06272584279685631,0.026359850890903338,-0.010988345747832223,-0.010988345747832223,-0.0022865914929287405,0.5,0.0,0.0,False,,False,0.0
2018-02-28,NVDA,6.0976802850482965,6.1372595114285735,5.974737260024631,5.986363887786865,523116000,Technology,Semiconductors,-0.01650011931119444,0.002651681204378642,-0.0023467388269055034,,,0.03516488514375884,,5.8639692783355715,,,0.02087231423661784,,,,,-0.027820938619436575,,-0.32036836960436277,22.21811092195676,0.044208270377562184,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,0.03353472907336086,,,,0.13875657791216306,0.0,0.13875657791216306,2.6143759819946757,0.5,1.0,0.0,4,0.026844374896589945,0.06272584279685631,0.026359850890903338,-0.02919111372349545,-0.02919111372349545,0.0088050342528555,0.25,0.0,0.0,False,,False,0.0
2018-02-28,XOM,54.39804357323267,54.46067950568695,52.68592041379805,52.71376037597656,17087800,Energy,Oil & Gas,-0.022709945636783968,0.011349933648118204,-0.11829334783001244,,,0.021053409888580128,,54.287048721313475,,,-0.028980915013698816,,,,,-0.14096211202059716,,-0.10959164648790554,20.765966150615768,0.02679408456470637,,,False,-0.010129748859214138,-0.03588146790026636,,0.01701060553272016,,,,False,False,-0.08241187992974608,,,,-2.023429034353032,0.0,-2.023429034353032,-0.6062823304520805,0.1,0.3,0.0,1,-0.11829334783001244,-0.08241187992974608,0.021053409888580128,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
2018-03-29,AAPL,39.42307840327794,40.34869086628051,39.20929408624951,39.41603088378906,153594000,Technology,Consumer Electronics,0.007808935360289482,-0.006337023968291056,-0.04125711436343571,-0.022036064935131328,,0.016752504241806937,0.017016528000140585,40.98792400360107,40.264504776000976,,-0.03835015210026027,-0.021072502864051934,,0.01796667391352802,,-0.07671123396994273,-0.07671123396994273,0.15497114940812184,22.41552084462749,0.02065121454498766,-0.015515724378760809,-0.019221049428304382,False,0.012777309549036442,-0.013060043689556156,-0.016989029556058743,0.012642955795079258,-0.0780799758105365,,,False,False,-0.028197070673879554,-0.005047035379072584,0.003928985866502588,-0.02315003529480697,-0.5561176978395541,-0.2777579184786303,-0.5561176978395541,-0.8314558103513384,0.2,0.3,0.0,4,-0.019558835109522554,-0.006498791419966399,0.02404469040614588,-0.021698279253913155,-0.021698279253913155,-0.007292186164338944,0.25,0.0,0.0,False,,False,0.0
2018-03-29,AMZN,70.30000305175781,72.77349853515625,68.26000213623047,72.36699676513672,251622000,Consumer Discretionary,Internet Retail,0.011121789958675743,-0.06316191509392588,-0.030874871289568673,0.2172647188967154,,0.021297105419594873,0.019486174202908067,77.13567504882812,73.47427017211913,,-0.06182195567320503,-0.015070219879537938,,0.049832476976387374,,-0.0945014080387322,-0.0945014080387322,1.0363549843037951,22.96719964097268,0.025437741315235206,0.0929341592572106,-0.24813959018628406,False,0.012777309549036442,-0.013060043689556156,-0.016989029556058743,0.012642955795079258,-0.0780799758105365,,,False,False,-0.017814827600012517,0.23425374845277414,0.003928985866502588,-0.25206857605278665,-0.13821082193779252,1.9284391680572226,-0.13821082193779252,0.04756886720037433,0.4,0.5,0.0,1,-0.030874871289568673,-0.017814827600012517,0.021297105419594873,0.0,0.0,0.0,0.5,0.0,0.0,False,,False,0.0
