date,ticker,open,high,low,close,volume,ret_1,ret_20,ret_60,vol_20,sma_50,sma_200,trend_ok,horizon_bucket,llm_score,document_count,section_count,avg_confidence,avg_risk_flag,enough_history,score,selected,weight
2018-01-31,AAPL,39.043051843776865,39.41039096493843,38.95648302394709,39.174076080322266,129915600,0.0027547012324335984,-0.028039192098582744,,0.009461584131843104,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,AMZN,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,128494000,0.009090198056924459,0.2202504884311376,,0.009819129832596956,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,AVGO,19.78474174892715,20.03323745320868,19.3779675068718,19.62883758544922,80482000,0.029255555351083373,-0.07108350050886048,,0.016352018802413885,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,COST,176.6581860572696,177.57977091212084,173.66974558323352,174.3586883544922,2682300,-0.015360833927759332,0.03478100228250436,,0.009839872018656654,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,GOOGL,58.70530002463101,58.82977478286543,58.12460068518997,58.6264533996582,36022000,0.0041194279999448025,0.10157389889006652,,0.007432296116683696,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,JPM,92.98137469327686,93.79340569916354,92.58742160751001,92.99745178222656,13141400,0.004864491176432173,0.07709610647815768,,0.006974334101062107,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,META,187.0632960772574,188.5131749075935,183.93515329351402,185.59356689453125,43275100,-0.0012292628610702794,0.030150928266175603,,0.015685161258003795,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,MSFT,86.02789567074228,87.54198803474097,85.80766621809624,87.18411254882812,48756300,0.024477135371799186,0.10541033514624543,,0.010623858780788788,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,NVDA,6.075846439405364,6.162372402728371,6.04321383349187,6.076588153839111,478576000,0.0126896032174586,0.23300744766345938,,0.01899214874465717,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-01-31,XOM,59.63449948410424,60.26143588023641,59.47604661346974,60.144317626953125,14404700,0.0059923214827037885,0.026696701280447765,,0.00859668969312498,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-02-28,AAPL,42.112981691914705,42.43248231982833,41.828722238848975,41.84516525268555,151128400,-0.0015137325029862536,0.0711276532710845,,0.022205882313726548,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-02-28,AMZN,75.97550201416016,76.43499755859375,75.5999984741211,75.62249755859375,90300000,0.0003108313001467522,0.05190495025043784,,0.023383184697156927,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-02-28,AVGO,20.107628810288087,20.14007456603045,19.46660211225915,19.504589080810547,28834000,-0.021246167449049058,0.022740474512153996,,0.02399544990716958,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
2018-02-28,COST,171.89167954795207,173.82948759922235,171.25470542139064,171.263671875,2179800,0.004208142828844741,-0.03283902485766088,,0.017388530778461767,,,False,,0.0,0.0,0.0,0.0,0.0,False,,False,0.0
