date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-12-04,118027.73615514142,113975.66805659304,118226.01241268782,122024.92282259522,121729.14462051833
2025-12-05,118147.37196989234,114174.35367640843,118520.58727717212,121770.0783373744,121960.36445978156
2025-12-08,117556.17154207276,113725.22564818454,118286.56574585324,121091.522668888,121593.96877269137
2025-12-09,117288.09018107672,113518.04051729712,118054.60986817724,120398.50863634163,121489.01830976717
2025-12-10,118510.99941750671,115221.95784408993,119965.2260065036,122704.33671689936,122294.76000053556
2025-12-11,118986.8018500306,115071.39236574224,119960.609900846,123057.07268370896,122579.33156387064
2025-12-12,117785.61644161456,113023.94210285942,118153.76119405105,123087.27899930693,121261.35888147769
2025-12-15,117611.25214346209,112336.72461257274,117033.57694618894,123639.58341010663,121078.15559387911
2025-12-16,116610.8448814299,111298.69534749025,116032.03619979658,122009.95303298526,120747.33135220583
2025-12-17,115268.7231455068,110284.87063544059,115048.92489203229,121682.72482850277,119418.67743689158
2025-12-18,115892.54929109458,110682.41267698127,115444.7005850132,121376.85904919458,120320.44134288236
2025-12-19,116821.0111335382,112155.19596608334,116544.46872635417,122237.69215341375,121410.96147101796
2025-12-22,117486.48930794996,113220.47990550377,117316.80350940759,123211.55855875614,122167.33648485942
2025-12-23,117857.6967907536,114394.599609336,118343.00386984582,123459.69795097494,122725.7003856457
2025-12-24,118426.05529696433,114661.54017270087,118784.58690218032,123844.48302608324,123157.4029382426
2025-12-26,118556.30168260352,114678.40411719572,118724.97058401215,123766.10161455894,123144.91427956702
2025-12-29,118660.08235989678,114489.53376441848,118383.88931674206,123749.08183875035,122706.06912880865
2025-12-30,118434.09992236656,114465.10778137823,118385.88677748563,123618.95412934238,122556.22700091542
2025-12-31,117732.69930894513,113706.5376145742,117743.71478589631,123034.4957807057,121648.21332153337
2026-01-02,118147.49268446419,114387.26116612063,118926.25207680423,124413.4111447026,121871.20175193982
2026-01-05,118696.08919011068,115060.2301915336,119080.67980361423,124868.07309418089,122682.87746099781
2026-01-06,119186.40861642566,114557.5747773119,119086.20302542417,125316.01495026101,123412.50039605472
2026-01-07,119424.00649207942,114729.713518834,119138.27719009346,125304.43610857653,123014.69252040387
2026-01-08,119972.40106394887,115150.70750274825,119134.19908599857,125064.06261226124,123002.20386172827
2026-01-09,119724.8471158339,115599.6359175264,119177.30834314883,125296.77748542068,123815.66522032666
2026-01-12,119833.14614317259,115851.00416109948,119686.83490164376,125594.46678442661,124010.10503430116
2026-01-13,118610.2599298794,115941.28131008804,120058.71953302203,125642.21922660452,123762.15017465048
2026-01-14,118888.59724446546,116142.17602103142,119944.77292886168,126847.58286886917,123153.83163916184
2026-01-15,117901.48306791642,115815.74496575847,119730.83336347503,126791.66310743493,123489.20710954168
2026-01-16,117469.59041641554,115577.8363414862,119841.27920366138,126487.9322109185,123385.73742916314
2026-01-20,116172.81638251648,113628.58306397003,118072.29163885622,125331.6813590954,120874.0035885021
2026-01-21,117538.12237976695,115410.81172121273,119276.21515579561,126968.48523660527,122269.02051569759
2026-01-22,118127.56194272882,115975.48019391118,119649.88752475854,126965.61479594774,122907.6515409446
2026-01-23,117357.22341418419,115871.08955219186,119591.87613522855,126775.92324958344,122952.2492270259
2026-01-26,117859.09769793368,115705.56034838987,120138.69207758656,126925.9418986755,123576.61683216393
2026-01-27,118022.98366268715,116129.34797640337,120884.9428438479,127619.35044444888,124068.97702859844
2026-01-28,117910.14024132797,116024.62805780683,121006.08273105178,127251.30803344895,124056.48836992285
2026-01-29,118225.48909255362,116666.5958369914,122309.99178638138,127953.7817718366,123810.30827170557
2026-01-30,118510.73676624104,117593.37741336251,122592.09641612876,128086.30488560506,123441.0381243797
2026-02-02,119667.99299625466,118360.37763160423,123677.6721801516,128769.35144432346,124054.70272038248
