date,ticker,open,high,low,close,volume,sector,industry,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,dollar_volume_20,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,first_universe_date,universe_age_days,eligible_universe,cs_ret_20_z,cs_ret_60_z,cs_rel_ret_20_z,cs_vol_20_z,universe_momentum_rank_pct,universe_vol_rank_pct,market_breadth_trend_share,sector_size,sector_ret_20_mean,sector_rel_ret_20_mean,sector_vol_20_mean,sector_ret_20_gap,sector_rel_ret_20_gap,sector_vol_20_gap,sector_momentum_rank_pct,sector_trend_share,llm_score,future_return,label_available_date,trend_flag,market_trend_flag,market_high_vol_flag,enough_history,has_model_features,has_training_label,predicted_return,selected,weight,train_sample_count,validation_sample_count,validation_mse
2025-03-31,HD,344.78485327513766,359.649118612828,343.9558031204457,357.45458984375,4498800,Consumer Discretionary,Home Improvement Retail,0.023286370604735485,0.00747728824872218,-0.053566222646268535,-0.05186308608290402,-0.09208065573185964,0.017257768090086133,0.0150987475063976,353.7628707885742,377.7339569091797,371.80366744995115,0.010435575239839512,-0.05368690501475237,-0.03859315779377748,-0.06346023618514385,0.01595005638298841,-0.04538442580303592,-0.13193261087467645,1435283266.5341187,0.10560889834777965,21.08462806565586,0.02331584495406269,0.1429933564207042,-0.0017031365633645157,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.01468580683299181,-0.009194549832159726,0.003788120437467568,-0.005491257000832084,2021-01-04,1547.0,True,-0.1978730265465337,-0.1485350174083453,-0.19787302654653363,-0.33364700634015754,0.4666666666666667,0.4666666666666667,0.2,3,-0.07170259370117323,-0.03282217788789651,0.03275658551283831,0.01813637105490469,0.018136371054904697,-0.015498817422752179,1.0,0.0,0.0,-0.020437166270300344,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,JNJ,159.9144805497099,162.11322909532817,159.77827606995103,161.34463500976562,12481400,Healthcare,Drug Manufacturers,0.013010732342888964,0.015616600166761252,-0.008608345859473232,0.1559086019624647,0.05127472210852235,0.008207209254749775,0.01141945415634524,159.58904418945312,154.09534271240236,150.06260917663573,0.011000697630774603,0.047044201140413966,0.07518212494792786,0.03565131418218126,0.026873673314714797,-0.011091165617985177,-0.011091165617985177,1420546392.981186,0.40547759483094503,21.074307419042803,0.014488608987941081,-0.28129583582684425,-0.16451694782193793,True,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,0.030272069953803493,0.198577138213209,0.003788120437467568,-0.1683050682594055,2021-01-04,1547.0,True,0.5190552299537585,1.3994308080326279,0.5190552299537585,-1.2226108135578466,0.8333333333333334,0.03333333333333333,0.2,6,-0.013389070365116681,0.025491345448160046,0.013517391713579999,0.004780724505643449,0.004780724505643447,-0.005310182458830224,0.8333333333333334,0.3333333333333333,0.0,-0.05987696855327118,2025-04-29,1.0,0.0,1.0,True,True,True,-0.004972471929279314,True,0.125,22737.0,1800.0,0.008454709484820466
2025-03-31,JPM,234.59962314020567,240.92002258119433,232.5908100746605,240.37127685546875,13603000,Financials,Banks,0.010088527975936845,-0.011126277258261874,-0.05878294258087757,0.028604904860243474,0.16734623040904917,0.01958475935562908,0.01553526973914905,235.79657363891602,251.79522674560548,224.24574226379394,0.019401058912578373,-0.04537000179784423,0.07191010374995366,-0.06353834944954406,0.12285399135651542,-0.02476843703526599,-0.12377221930819438,3005056556.6413116,0.062221521171809346,21.82356222593494,0.025602812072739546,0.2606642616751784,-0.08738784744112105,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.019902526767600848,0.07127344111098777,0.003788120437467568,-0.09117596787858862,2018-01-02,2645.0,True,-0.28106231827189526,0.4509773665632714,-0.2810623182718952,-0.10508531723176481,0.43333333333333335,0.5,0.2,4,-0.05376998911051098,-0.014889573297234254,0.017866228308370088,-0.0050129534703665934,-0.0050129534703665934,0.0017185310472589907,0.5,0.25,0.0,0.0033702846675536247,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,KO,68.73739909508515,69.91331010917577,68.50415503194864,69.60232543945312,24016900,Consumer Staples,Beverages,0.01776321631756206,0.03872381647244638,-0.002371017293488431,0.1588262682662418,0.03599476172241767,0.01198425334190684,0.012847518621184682,67.87766036987304,65.55245964050293,63.87264289855957,0.025408434235685062,0.06178053151872742,0.0897047981871244,0.035470838807907024,0.026299471349748194,0.0,-0.002371017293488431,1361960795.205574,0.19742246723303114,21.032191260269432,0.017984495327717627,-0.06719315260258718,-0.16119728555973023,True,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,0.036509398519788294,0.2014948045169861,0.003788120437467568,-0.1649854059971978,2021-01-04,1547.0,True,0.6185198268971879,1.4211683593360636,0.6185198268971879,-0.8516220654775829,0.8666666666666667,0.16666666666666666,0.2,5,-0.05131940538632176,-0.012438989573045034,0.015668266014716426,0.04894838809283333,0.04894838809283333,-0.0036840126728095862,1.0,0.4,0.0,0.010192574391784337,2025-04-29,1.0,0.0,1.0,True,True,True,-0.004972471929279314,True,0.125,22737.0,1800.0,0.008454709484820466
2025-03-31,LLY,803.0342204041832,821.9243846970376,783.5981711501418,819.8397827148438,3737000,Healthcare,Drug Manufacturers,0.004133674925668851,-0.0450804198068685,-0.11165724694236201,0.07167538809199137,-0.06589163755920557,0.02120395369986149,0.020499532791372378,838.4147674560547,837.1307373046875,847.1300012207031,-0.022154887368661003,-0.020655022948405266,-0.032214912075519075,0.0015338466193481892,-0.011803694712271717,-0.11165724694236201,-0.11165724694236201,2909762472.4884033,0.07740321894753532,21.791337290567583,0.029875682563717275,0.03436277868662363,-0.18333263503435338,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.07277683112908528,0.11434392434273566,0.003788120437467568,-0.18712075547182094,2024-01-02,454.0,True,-1.1242312032108437,0.7718663036229535,-1.1242312032108437,0.05395515696020245,0.1,0.7,0.2,6,-0.013389070365116681,0.025491345448160046,0.013517391713579999,-0.09826817657724533,-0.09826817657724533,0.00768656198628149,0.16666666666666666,0.3333333333333333,0.0,0.07178757401493652,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,MA,529.1049888046954,548.264384443005,527.9715793522163,544.973388671875,4741800,Financials,Credit Services,0.013891659882857121,0.008185197676741307,-0.04661523274729418,0.04245951423503391,0.10439552522135753,0.015040447934614922,0.012839406797821595,536.8766571044922,547.1565954589844,501.00547668457034,0.015081176393569429,-0.003990094984193671,0.08775934402606644,-0.018787927331605725,0.09211699456824607,-0.018233964574438932,-0.048914594361751274,1680738245.3805542,0.5148939976742106,21.242498966208828,0.021609478303549732,0.17142856920514182,-0.08907474698232809,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.007734816934017452,0.0851280504857782,0.003788120437467568,-0.09286286741979566,2021-01-04,1547.0,True,-0.08702791050923663,0.5541986573886447,-0.08702791050923657,-0.5514365818890524,0.5666666666666667,0.36666666666666664,0.2,4,-0.05376998911051098,-0.014889573297234254,0.017866228308370088,0.007154756363216802,0.007154756363216802,-0.0028257803737551657,0.75,0.25,0.0,-0.013836505599157056,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,META,561.7475141060938,576.9002542510486,551.5792239532071,574.5675048828125,21124700,Communication Services,Internet Content & Information,-0.0006589227234495842,-0.06865950961761447,-0.11934541820716515,-0.014751648436297171,-0.0312142894779307,0.027167365795163424,0.021233821683312466,604.7402374267579,649.535361328125,573.6556678771973,-0.04989370754017286,-0.115417667626322,0.0015895197357491675,-0.06896487330539347,0.1322739366137864,-0.12125024107076676,-0.21691824091900358,10628847414.247437,0.1983275930971946,23.086837595881356,0.03648285446895415,0.27943835077573875,-0.10459376977086798,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.08046500239388843,0.027916887814447122,0.003788120437467568,-0.10838189020833555,2018-01-02,2645.0,True,-1.2468319044559226,0.12795711561695353,-1.2468319044559226,0.6396932993995148,0.06666666666666667,0.8,0.2,3,-0.07820951687460664,-0.03932910106132992,0.027010545686867993,-0.04113590133255851,-0.04113590133255851,0.00015682010829543014,0.3333333333333333,0.0,0.0,-0.03803185437756018,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,MRK,86.12149965622676,87.10574212732139,85.27234914465572,86.6136245727539,15003000,Healthcare,Drug Manufacturers,0.005939699375876462,-0.02762425591885942,-0.02806830066456223,-0.08991321139329134,-0.16862384307945033,0.01451280873316876,0.018317818850073546,89.06389236450195,88.22699478149414,101.39599716186524,-0.02751134861387039,-0.018286582385991457,-0.1457885222580655,0.009485731493864114,-0.1298769453329458,-0.05306468043556978,-0.1037868853584929,1572869019.1294098,-0.14941312737372592,21.176167189996438,0.024257388222006397,-0.20772178980738798,0.06184491072872911,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,0.010812115148714496,-0.047244675142547043,0.003788120437467568,0.05805679029126154,2024-01-02,454.0,True,0.20873382540547616,-0.43202067509508835,0.20873382540547622,-0.6032623488818648,0.7666666666666667,0.3333333333333333,0.2,6,-0.013389070365116681,0.025491345448160046,0.013517391713579999,-0.014679230299445548,-0.01467923029944555,0.0009954170195887613,0.5,0.3333333333333333,0.0,-0.056261104814474105,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,MSFT,369.7096411618319,374.20522334023684,364.449889664545,372.5379943847656,35184700,Technology,Software,-0.00900211597215994,-0.04500356617952217,-0.03372026237908565,-0.10760921444434235,-0.09413152812536518,0.015880225305971163,0.01616413147104869,384.6631683349609,401.4154370117187,417.6484860229492,-0.03152153610827857,-0.07193904360511694,-0.10801066721861607,-0.04173299562534949,-0.03886773100941754,-0.06391201206552855,-0.1588937435542398,9002636673.547058,0.501121317533703,22.920783335215667,0.02139760158017776,-0.017563960401214773,0.0738889520652567,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,0.005160153434191073,-0.06494067819359806,0.003788120437467568,0.07010083162778913,2018-01-02,2645.0,True,0.11860387827706063,-0.5638615829089801,0.11860387827706069,-0.46895198587257203,0.6333333333333333,0.43333333333333335,0.2,7,-0.061342621352395606,-0.02246220553911888,0.02630822764524893,0.027622358973309953,0.027622358973309953,-0.010428002339277768,0.8571428571428571,0.0,0.0,0.04968164606086911,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,NFLX,92.0530014038086,93.447998046875,90.05899810791016,93.25299835205078,46341000,Communication Services,Entertainment,-0.001413543729293032,-0.040597117738862765,-0.04228206098798504,0.046234734920236775,0.2957203941970383,0.03146289087269524,0.02522041383853558,93.92120018005372,96.92022033691406,80.30844011306763,-0.0071144941368077586,-0.0378375324789324,0.1611855269602831,-0.0309431834392776,0.20684974332035844,-0.06492658711883248,-0.11909127324403213,5125982807.262421,-0.1569098154938584,22.35758811105169,0.03589071617505711,0.24751683593000595,-0.08851679590822181,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.003401645174708312,0.08890327117098107,0.003788120437467568,-0.09230491634568938,2024-01-02,454.0,True,-0.017928266652606696,0.5823252643348029,-0.017928266652606648,1.0616082768496151,0.6,0.9,0.2,3,-0.07820951687460664,-0.03932910106132992,0.027010545686867993,0.035927455886621606,0.035927455886621606,0.004452345185827249,1.0,0.0,0.0,0.20708186310287346,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0,
2025-03-31,NVDA,105.10522740758995,110.9338556226425,103.6255803841977,108.35446166992188,299212700,Technology,Semiconductors,-0.011762626571884982,-0.10732236799140749,-0.04971096022629373,-0.19286647214401265,-0.13226516514334952,0.03309873042503069,0.04203892191794441,114.93632507324219,124.39043685913086,127.52291534423829,-0.05726530232392657,-0.1289164633079417,-0.15031379750512008,-0.07600352587068426,-0.024564043855581086,-0.10922991690862638,-0.2746438244726469,33025008656.25465,0.03774950126755616,24.220530949497224,0.042202296998990446,-0.21266462328325253,0.14315551191771891,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918701511473585,-0.08460543684335775,-0.020220281224799797,0.026801515737266524,False,True,-0.010830544413017007,-0.15019793589326835,0.003788120437467568,0.13936739148025135,2018-01-02,2645.0,True,-0.13639444342279863,-1.19905554283429,-0.13639444342279858,1.2222836763358564,0.5,0.9333333333333333,0.2,7,-0.061342621352395606,-0.02246220553911888,0.02630822764524893,0.011631661126101873,0.011631661126101873,0.00679050277978176,0.7142857142857143,0.0,0.0,0.005905196899981036,2025-04-29,0.0,0.0,1.0,True,True,True,-0.30279243827141533,True,0.125,22737.0,1800.0,0.008454709484820466
