date,ticker,open,high,low,close,volume,sector,industry,ret_1,ret_5,ret_20,ret_60,ret_120,vol_20,vol_60,sma_20,sma_50,sma_200,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_vs_sma50,sma50_vs_sma200,drawdown_20,drawdown_60,dollar_volume_20,volume_ratio_20,log_dollar_volume_20,range_pct_20,vol_ratio_20_60,momentum_20_60_gap,trend_ok,benchmark_ret_1,benchmark_ret_20,benchmark_ret_60,benchmark_vol_20,benchmark_drawdown_60,benchmark_price_vs_sma200,benchmark_sma50_vs_sma200,market_trend_ok,market_high_vol_regime,rel_ret_20,rel_ret_60,benchmark_momentum_gap,relative_momentum_gap,first_universe_date,universe_age_days,eligible_universe,cs_ret_20_z,cs_ret_60_z,cs_rel_ret_20_z,cs_vol_20_z,universe_momentum_rank_pct,universe_vol_rank_pct,market_breadth_trend_share,sector_size,sector_ret_20_mean,sector_rel_ret_20_mean,sector_vol_20_mean,sector_ret_20_gap,sector_rel_ret_20_gap,sector_vol_20_gap,sector_momentum_rank_pct,sector_trend_share,llm_score,future_return,label_available_date,trend_flag,market_trend_flag,market_high_vol_flag,enough_history,has_model_features,has_training_label,predicted_return,selected,weight,train_sample_count,validation_sample_count
2025-03-31,CSCO,59.19180201201211,60.43167689782413,58.81105376444172,60.24618148803711,29335700,Technology,Communications Equipment,0.013966360290813107,0.012136985676302281,-0.02788288805388839,0.049501736413379405,0.17782947219908007,0.01259544569614344,0.012073316408650607,59.98698501586914,60.57636520385742,53.386883373260495,0.004320878472211964,-0.00545070201404696,0.12848283475959899,-0.009729540324924457,0.134667569566308,-0.03517830554067136,-0.048712912532551944,1433737772.688923,0.22624635447559838,21.08355069886595,0.018513064143524164,0.043246550477110235,-0.07738462446726779,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,0.010997527759388337,0.0921702726641237,0.003788120437467568,-0.08117274490473536,2018-09-28,2376.0,True,0.17153324787391755,0.6548446535342789,0.17153324787391744,-1.053617038599316,0.7,0.16666666666666666,0.13333333333333333,11,-0.05300353558701582,-0.014123119773739095,0.027116811268875083,0.025120647533127434,0.025120647533127434,-0.014521365572731643,0.7272727272727273,0.0,0.0,-0.06461132736134434,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,CVX,159.03320975958107,161.64564117424183,158.9757959309468,160.08583068847656,10675300,Energy,Integrated Oil and Gas,0.007224948922963659,0.013755885216240271,0.09275596356113924,0.1678094253043474,0.13354742918586826,0.011673793341272151,0.013318999772543357,153.06718673706055,149.96216003417967,143.8080731201172,0.04585335434087945,0.0675081677403786,0.11319084676674018,0.020705401297055115,0.04279375128628704,-0.004048308197337591,-0.004048308197337591,1453694915.8992767,0.12568692652871638,21.097374370726257,0.019130884615162345,-0.1235232719699223,-0.07505346174320815,True,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,0.13163637937441597,0.21047796155509169,0.003788120437467568,-0.07884158218067572,2019-04-30,2162.0,True,2.028280777545372,1.6503636790154685,2.028280777545372,-1.1575767104533512,0.9333333333333333,0.1,0.13333333333333333,2,0.09820609219585796,0.1370865080091347,0.012634729084851776,-0.0054501286347187206,-0.0054501286347187206,-0.0009609357435796245,0.5,0.5,0.0,-0.1673141344064678,2025-04-29,1.0,0.0,1.0,True,True,True,-0.009169438713506551,True,0.125,36989.0,1670.0
2025-03-31,GOOGL,152.58093987828155,155.00253588696825,150.13940872047658,154.10565185546875,54603500,Communication Services,Interactive Media and Services,0.0020087861948854258,-0.07776713653710166,-0.07300097964175378,-0.18215481167312808,-0.07221633012833029,0.02240141966374699,0.020721894629273818,164.66782302856444,178.2897799682617,173.86009147644043,-0.0641422894821625,-0.13564506118689534,-0.11362262295627845,-0.07640346486558114,0.02547846635880524,-0.1095243154548432,-0.24983965406427455,5667785766.635742,0.5795469305093075,22.458064361242556,0.028133612487709847,0.08105074678357393,0.1091538320313743,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.03412056382847706,-0.1394862754223838,0.003788120437467568,0.10536571159390673,2018-09-28,2376.0,True,-0.5228774164996827,-1.2944665295279958,-0.5228774164996828,0.05246795157427608,0.3,0.6333333333333333,0.13333333333333333,3,-0.07820948627896802,-0.039329070465691306,0.027010568863582066,0.005208506637214241,0.005208506637214248,-0.0046091491998350755,0.6666666666666666,0.0,0.0,0.035695741597478126,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,GS,522.9853353933047,536.2799192125203,517.8615051658468,535.2022094726562,2455100,Financials,Investment Banking and Brokerage,0.0058366321131193555,-0.05828306280448392,-0.09742932520211145,-0.041251090499633936,0.11422287944319054,0.023893569142507266,0.02006791144111836,545.848666381836,591.8201086425781,527.1439007568359,-0.01950441132292191,-0.0956674137007324,0.015286734237559774,-0.07767806735425742,0.12269175037951618,-0.07887776440309036,-0.1832683301302095,1636982402.713623,-0.183961762437844,21.216120386171724,0.032210981361410214,0.19063556826099415,-0.056178234702477514,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.058548909388834725,0.0014174457511103578,0.003788120437467568,-0.05996635513994508,2020-09-30,1643.0,True,-0.8988530633658762,-0.10880956585774136,-0.8988530633658763,0.2207780191927237,0.2,0.7,0.13333333333333333,3,-0.06760911367676463,-0.0287286978634879,0.01950626446473382,-0.02982021152534682,-0.029820211525346824,0.004387304677773447,0.3333333333333333,0.0,0.0,0.004814367561727373,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,HD,344.7848238392345,359.6490879078926,343.95577375532247,357.4545593261719,4498800,Consumer Discretionary,Home Improvement Retail,0.02328619384485675,0.0074772022356517365,-0.05356637992102298,-0.05186316702980798,-0.09208066286933947,0.01725778391145597,0.015098752874998213,353.7628692626953,377.73395874023436,371.8036668395996,0.010435493332499046,-0.05368699039317382,-0.03859323829535577,-0.06346024476455359,0.015950062975557344,-0.045384507303053545,-0.1319326849856688,1435283250.723114,0.10560889834777965,21.084628054639914,0.023315844954062626,0.14299399787070244,-0.0017032128912150002,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.014685964107746252,-0.009194630779063684,0.003788120437467568,-0.005491333328682568,2018-09-28,2376.0,True,-0.22376030340934683,-0.19810658606567477,-0.22376030340934694,-0.5277190160156185,0.4666666666666667,0.36666666666666664,0.13333333333333333,3,-0.06407934796246377,-0.02519893214918704,0.020234182185091126,0.010512968041440793,0.01051296804144079,-0.002976398273635158,1.0,0.0,0.0,-0.02043699726570425,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,INTC,22.3799991607666,22.75,21.75,22.709999084472656,65832000,Technology,Semiconductors,0.0,-0.06234518049921023,-0.001319291422492097,0.13266832661496308,0.005312037674821246,0.0468285962410296,0.04368169037396627,22.825,22.309199981689453,23.574098072052003,-0.005038375269544093,0.017965642116802183,-0.036654593738361,0.023120507177930794,-0.053656266572596256,-0.12384263049277955,-0.17086529424840025,2366247171.5342426,-0.3619167465740778,21.58457106557288,0.04729967270234752,0.07204176029183262,-0.13398761803745518,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,0.03756112439078463,0.17533686286570738,0.003788120437467568,-0.13777573847492275,2018-09-28,2376.0,True,0.5803724548478519,1.354663267237203,0.5803724548478518,2.807781544463122,0.8,1.0,0.13333333333333333,11,-0.05300353558701582,-0.014123119773739095,0.027116811268875083,0.051684244164523725,0.051684244164523725,0.019711784972154516,0.8181818181818182,0.0,0.0,-0.10435927025224712,2025-04-29,0.0,0.0,1.0,True,True,True,-0.27214073990785737,True,0.125,36989.0,1670.0
2025-03-31,JNJ,159.91446542617436,162.11321376385112,159.7782609592967,161.34461975097656,12481400,Health Care,Pharmaceuticals,0.01301073358935767,0.015616309018234631,-0.00860834666657917,0.1559083662843075,0.051274727206349624,0.008207182204459658,0.01141945894860371,159.58904571533202,154.09534149169923,150.0626072692871,0.011000592351282368,0.04704411041308365,0.07518203693105185,0.03565133228851525,0.026873678232015585,-0.011091259141710275,-0.011091259141710275,1420546403.5327911,0.40547759483094503,21.074307426470654,0.014488608987941068,-0.2812985062253607,-0.16451671295088666,True,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,0.030272069146697556,0.19857690253505178,0.003788120437467568,-0.16830483338835422,2018-09-28,2376.0,True,0.46818690983548916,1.5502203088855433,0.46818690983548905,-1.5486002393618192,0.7666666666666667,0.03333333333333333,0.13333333333333333,5,-0.0062818146207269665,0.03259860119254976,0.013893227546376383,-0.002326532045852203,-0.002326532045852203,-0.005686045341916725,0.8,0.4,0.0,-0.059876879643339986,2025-04-29,1.0,0.0,1.0,True,True,True,-0.02871172125277606,True,0.125,36989.0,1670.0
2025-03-31,JPM,234.59960824780163,240.92000728757083,232.59079530977613,240.3712615966797,13603000,Financials,Diversified Banks,0.010088463855431273,-0.01112634003204982,-0.05878288985672253,0.02860483956431681,0.16734624280994748,0.019584740090813547,0.01553526477739445,235.79656829833985,251.79522186279297,224.2457405090332,0.019401017289410794,-0.045370043885655464,0.07191004409288615,-0.06353835249967943,0.12285397836865486,-0.024768438568624984,-0.12377217745434355,3005056490.3905487,0.062221521171809346,21.82356220388851,0.025602812072739557,0.2606634242444028,-0.08738772942103934,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.019902474043445806,0.0712733758150611,0.003788120437467568,-0.09117584985850691,2018-09-28,2376.0,True,-0.30404739008955706,0.47900436300225807,-0.30404739008955717,-0.2652452106310309,0.43333333333333335,0.43333333333333335,0.13333333333333333,3,-0.06760911367676463,-0.0287286978634879,0.01950626446473382,0.008826223820042098,0.008826223820042094,7.847562607972772e-05,0.6666666666666666,0.0,0.0,0.003370348361588338,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,LLY,803.0342204041832,821.9243846970376,783.5981711501418,819.8397827148438,3737000,Health Care,Pharmaceuticals,0.004133674925668851,-0.0450804198068685,-0.11165718819177262,0.07167538809199137,-0.06589163755920557,0.02120394078109773,0.020499530995283517,838.4147674560547,837.1307336425781,847.1300057983399,-0.022154887368661003,-0.02065501866416586,-0.03221491730513981,0.00153385100065484,-0.011803704375148882,-0.11165718819177262,-0.11165718819177262,2909762478.241272,0.07740321894753532,21.791337292544675,0.029875682563717282,0.034362239115435456,-0.18333257628376398,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.07277677237849589,0.11434392434273566,0.003788120437467568,-0.18712069672123155,2019-02-28,2223.0,True,-1.1178335087605218,0.8414284023791636,-1.1178335087605218,-0.08260414045085554,0.13333333333333333,0.6,0.13333333333333333,5,-0.0062818146207269665,0.03259860119254976,0.013893227546376383,-0.10537537357104565,-0.10537537357104565,0.0073107132347213465,0.2,0.4,0.0,0.07178757401493652,2025-04-29,0.0,0.0,1.0,True,True,True,-0.29169712972884826,True,0.125,36989.0,1670.0
2025-03-31,MA,529.1050480626451,548.2644458467415,527.971638483228,544.9734497070312,4741800,Financials,Transaction and Payment Processing,0.013891888565113142,0.008185196752523716,-0.04661512597145989,0.04245938756870404,0.10439571721041796,0.015040484160880645,0.012839418904395166,536.8766479492188,547.1565930175781,501.0054769897461,0.015081307389213094,-0.003989978990304732,0.08775946518881073,-0.018787939685904642,0.0921169890299951,-0.018233854619999712,-0.04891458915145175,1680738229.416504,0.5148939976742106,21.24249895671059,0.02160947830354968,0.17143028612704692,-0.08907451354016394,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.007734710158183167,0.08512792381944834,0.003788120437467568,-0.0928626339776315,2018-09-28,2376.0,True,-0.11677384402098136,0.5955856795430708,-0.11677384402098147,-0.7778238991133632,0.5333333333333333,0.3,0.13333333333333333,3,-0.06760911367676463,-0.0287286978634879,0.01950626446473382,0.020993987705304737,0.020993987705304733,-0.004465780303853174,1.0,0.0,0.0,-0.013836504049515974,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
2025-03-31,META,561.7475141060938,576.9002542510486,551.5792239532071,574.5675048828125,21124700,Communication Services,Interactive Media and Services,-0.0006589227234495842,-0.06865960175925201,-0.11934541820716515,-0.014751751553325532,-0.03121438917775765,0.027167396054304002,0.02123384874812655,604.7402404785156,649.5353674316407,573.6556657409668,-0.0498937123347839,-0.11541767593851315,0.0015895234655582957,-0.0689648773557191,0.13227395146993493,-0.12125032310014083,-0.21691830605981732,10628847369.493103,0.1983275930971946,23.086837591670708,0.03648285446895419,0.2794381450372234,-0.10459366665383962,False,0.006712770962271408,-0.038880415813276725,-0.04266853625074429,0.012918703422614518,-0.08460534461853264,-0.02022028729993408,0.02680151799736996,False,True,-0.08046500239388843,0.02791678469741876,0.003788120437467568,-0.10838178709130719,2018-09-28,2376.0,True,-1.236162736016261,0.11417337236901211,-1.236162736016261,0.5900560551663079,0.1,0.7333333333333333,0.13333333333333333,3,-0.07820948627896802,-0.039329070465691306,0.027010568863582066,-0.04113593192819713,-0.041135931928197124,0.00015682719072193652,0.3333333333333333,0.0,0.0,-0.03803174814956134,2025-04-29,0.0,0.0,1.0,True,True,True,,False,0.0,0.0,0.0
